Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr
17-Feb-11,22,433,156,99,96,892,740,,249,147,60,,107,42,65,734,623,286,43
17-Feb-11,23,272,127,65,50,523,497,,201,115,38,,54,42,18,357,534,218,40
18-Feb-11,0,101,57,27,27,218,295,,82,59,14,,11,7,4,196,188,75,30
18-Feb-11,1,70,44,10,14,108,168,,111,31,7,,4,0,9,91,96,39,27
18-Feb-11,2,49,15,17,9,53,109,,24,13,1,,6,1,0,67,52,25,39
18-Feb-11,3,22,17,12,2,40,44,,25,19,1,,0,0,0,76,44,16,9
18-Feb-11,4,19,15,2,10,30,52,,29,11,1,,2,1,4,42,52,36,16
18-Feb-11,5,20,63,24,94,38,76,,25,30,32,,7,1,21,69,121,43,19
18-Feb-11,6,65,212,192,546,146,142,,121,73,230,,37,21,101,265,424,129,112
18-Feb-11,7,258,787,782,2041,271,406,,333,403,885,,95,36,252,833,1408,358,288
18-Feb-11,8,753,1945,2003,5235,635,931,,942,1026,2248,,198,67,398,1382,3424,831,544
18-Feb-11,9,550,1225,1051,2499,750,1209,,1041,939,945,,158,44,149,807,1722,348,391
18-Feb-11,10,681,825,573,978,997,1629,,1520,1302,409,,144,58,169,729,985,294,785
18-Feb-11,11,994,793,506,825,1440,2233,,2219,1648,301,,205,94,155,914,1168,341,1077
18-Feb-11,12,1543,1462,725,1153,2363,3271,,3354,2752,970,,286,119,410,1362,2168,541,1217
18-Feb-11,13,1832,1800,725,1376,2582,3772,,4100,3141,924,,282,101,377,1470,2404,484,1234
18-Feb-11,14,1511,906,569,925,2310,3307,,3086,2051,480,,206,63,186,1259,1751,411,1040
18-Feb-11,15,1464,747,582,1141,2293,3355,,2835,1770,465,,254,106,193,1326,1750,477,931
18-Feb-11,16,1724,881,1002,2009,2380,3429,,2911,1669,1023,,224,91,230,1658,2404,544,1049
18-Feb-11,17,1973,1463,1444,3461,2709,3892,,3339,1878,1879,,308,127,428,2279,3973,1018,1420
18-Feb-11,18,1371,845,730,1446,2327,3292,,2732,1171,701,,421,62,315,1864,2267,599,1220
18-Feb-11,19,1196,479,314,460,2355,2760,,1665,792,300,,605,166,126,1273,1435,421,817
18-Feb-11,20,1249,372,168,220,2153,2192,,1251,419,161,,358,172,65,985,1291,360,219
18-Feb-11,21,980,289,144,162,1970,2058,,658,394,114,,288,173,57,1129,1312,486,1600
18-Feb-11,22,678,246,207,155,1463,1668,,546,306,152,,447,52,108,1148,972,353,628
18-Feb-11,23,675,192,126,119,1362,1288,,434,263,88,,131,29,40,749,992,309,61
19-Feb-11,0,298,164,71,57,660,1191,,315,135,28,,31,12,6,380,557,218,22
19-Feb-11,1,185,44,18,23,400,489,,200,76,13,,10,0,5,197,207,57,101
19-Feb-11,2,66,36,19,6,171,294,,107,42,4,,0,0,1,91,116,37,78
19-Feb-11,3,61,13,6,9,134,200,,67,10,5,,12,1,0,72,93,46,68
19-Feb-11,4,19,12,10,5,58,121,,42,19,4,,2,2,0,62,72,75,24
19-Feb-11,5,30,23,9,4,38,78,,26,27,11,,2,12,8,56,87,43,2
19-Feb-11,6,34,49,17,27,55,108,,41,44,30,,9,3,8,64,98,47,31
19-Feb-11,7,78,56,27,26,147,146,,76,81,59,,13,9,34,95,198,79,131
19-Feb-11,8,112,116,90,67,235,396,,281,218,92,,47,21,68,193,332,127,132
19-Feb-11,9,263,206,178,65,387,805,,682,538,66,,117,69,72,500,613,158,306
19-Feb-11,10,500,211,128,62,771,1470,,1353,1038,108,,225,75,93,752,934,258,724
19-Feb-11,11,758,238,163,71,1243,1906,,2142,1402,114,,237,251,104,994,1129,330,1337
19-Feb-11,12,1097,284,194,80,1841,2694,,2762,1585,108,,319,236,152,1521,1211,362,1824
19-Feb-11,13,1393,284,194,109,2323,3377,,3181,1602,115,,368,237,124,1701,1373,376,2502
19-Feb-11,14,1500,321,159,84,2473,3497,,3390,1783,94,,540,424,142,1688,1550,481,2548
19-Feb-11,15,1583,284,179,61,2512,3428,,3437,1698,105,,353,262,124,1839,1700,488,2667
19-Feb-11,16,1573,294,176,74,2359,2977,,3177,1423,106,,359,267,130,1763,1636,550,2487
19-Feb-11,17,1451,315,161,43,2272,2901,,2315,869,98,,501,367,102,1802,1479,480,1870
19-Feb-11,18,1116,420,164,66,2164,2152,,1011,565,94,,421,257,111,1642,1499,397,1102
19-Feb-11,19,1040,500,126,50,1879,1651,,567,393,62,,590,362,47,1489,1309,353,422
19-Feb-11,20,898,295,102,42,1939,1984,,510,269,80,,659,414,51,1348,1220,386,362
19-Feb-11,21,735,238,107,70,1710,1667,,449,257,60,,497,357,27,1637,1075,397,207
19-Feb-11,22,785,233,151,67,1330,1422,,395,323,39,,470,244,55,1492,990,385,142
19-Feb-11,23,606,193,138,44,1304,1708,,476,259,48,,264,112,29,1010,1073,425,72
20-Feb-11,0,405,178,55,35,832,1115,,384,217,26,,114,24,21,652,775,302,51
20-Feb-11,1,259,76,30,39,519,728,,254,136,19,,67,14,10,378,493,189,38
20-Feb-11,2,248,76,68,13,399,617,,255,107,14,,57,8,6,374,277,151,38
20-Feb-11,3,214,38,58,20,386,589,,240,138,27,,29,2,2,364,231,125,23
20-Feb-11,4,65,13,9,23,122,316,,98,69,6,,7,0,1,114,140,85,12
20-Feb-11,5,43,29,17,8,63,155,,119,23,5,,3,5,8,72,124,55,11
20-Feb-11,6,28,16,4,9,55,126,,34,16,8,,7,0,2,74,89,37,26
20-Feb-11,7,36,41,19,13,80,156,,76,58,18,,27,20,41,91,203,80,44
20-Feb-11,8,88,85,50,55,232,293,,162,126,26,,123,178,103,170,299,115,103
20-Feb-11,9,216,184,112,50,398,594,,431,297,79,,183,442,102,447,469,199,393
20-Feb-11,10,446,200,111,75,674,1103,,1108,780,74,,201,1076,109,826,749,238,1097
20-Feb-11,11,578,183,101,47,882,1780,,1661,989,80,,212,604,88,1122,984,292,1485
20-Feb-11,12,859,212,162,56,1673,2225,,2043,1166,66,,313,519,145,1357,989,294,2377
20-Feb-11,13,1176,250,157,75,2059,2533,,2365,1146,75,,295,602,120,1490,1119,387,2784
20-Feb-11,14,1349,239,152,62,2029,2806,,2532,1186,65,,421,633,149,1605,1219,444,3102
20-Feb-11,15,1427,201,112,72,2224,2888,,2680,1135,86,,422,296,156,1548,1390,509,2905
20-Feb-11,16,1292,221,116,86,1924,2592,,2342,1057,89,,341,233,149,1457,1430,463,2361
20-Feb-11,17,1256,200,85,41,1948,2068,,1635,545,84,,327,175,130,1283,1250,433,1734
20-Feb-11,18,879,220,73,43,1675,1461,,702,255,78,,234,87,80,774,1023,346,828
20-Feb-11,19,670,119,67,42,1309,1582,,435,247,53,,172,79,76,772,859,277,346
20-Feb-11,20,570,117,46,29,1158,893,,260,198,58,,160,106,46,585,699,341,143
20-Feb-11,21,436,144,38,25,818,745,,205,125,15,,88,28,40,454,664,227,72
20-Feb-11,22,280,82,35,18,563,773,,162,83,0,,61,9,14,378,429,179,51
20-Feb-11,23,142,62,26,22,365,388,,79,65,0,,44,1,3,255,451,292,70
21-Feb-11,0,100,29,17,6,96,133,,49,32,0,,9,4,1,80,160,61,39
21-Feb-11,1,44,7,6,5,34,66,,17,17,0,,3,3,1,45,65,12,14
21-Feb-11,2,16,15,2,6,26,38,,11,5,0,,3,1,2,22,32,14,1
21-Feb-11,3,6,10,5,3,18,15,,10,9,0,,0,2,0,24,23,26,0
21-Feb-11,4,8,8,3,2,40,27,,50,10,0,,1,0,3,53,35,22,6
21-Feb-11,5,11,61,29,97,38,56,,24,25,0,,4,1,16,74,105,37,18
21-Feb-11,6,64,200,189,485,141,122,,102,81,0,,34,11,96,225,403,127,65
21-Feb-11,7,224,683,686,1822,291,417,,343,331,0,,99,26,269,713,1336,364,257
21-Feb-11,8,675,1995,1993,5270,650,986,,962,901,0,,169,45,414,1444,3607,857,432
21-Feb-11,9,772,1242,1218,2931,812,1253,,1046,895,0,,154,43,179,872,1759,369,219
21-Feb-11,10,767,655,517,851,1064,1732,,1358,1133,0,,104,26,81,698,1054,305,149
21-Feb-11,11,964,647,534,771,1314,2328,,2101,1361,221,,144,46,97,828,1033,292,146
21-Feb-11,12,1593,1547,755,1164,2454,3379,,3222,2417,793,,173,96,382,1259,1875,442,239
21-Feb-11,13,1890,1592,747,1349,2510,3774,,3699,2720,809,,196,76,324,1169,1981,436,209
21-Feb-11,14,1727,859,547,874,2196,3125,,2577,1795,412,,132,59,145,1158,1532,472,119
21-Feb-11,15,1678,705,637,1017,2193,3076,,2659,1552,386,,119,64,102,1174,1576,428,141
21-Feb-11,16,1690,856,1037,2136,2345,2961,,2574,1352,977,,143,52,182,1436,2202,602,203
21-Feb-11,17,1848,1580,1871,4132,2313,2957,,2312,1277,2134,,172,76,442,1962,3793,979,413
21-Feb-11,18,1290,967,856,1707,2059,2090,,1130,681,890,,134,55,299,1205,2074,619,270
21-Feb-11,19,960,403,298,544,1499,1271,,498,329,278,,116,45,110,643,1135,344,137
21-Feb-11,20,678,321,170,293,1351,988,,389,199,121,,71,15,44,544,768,246,92
21-Feb-11,21,391,254,129,156,882,701,,234,166,89,,49,21,32,432,703,345,38
21-Feb-11,22,262,130,67,88,604,463,,148,95,27,,36,7,14,317,417,179,19
21-Feb-11,23,129,90,37,49,304,286,,116,73,33,,15,1,8,182,362,175,4
22-Feb-11,0,44,37,15,31,86,134,,49,23,9,,1,3,6,60,131,48,1
22-Feb-11,1,35,10,7,3,44,53,,9,23,5,,1,0,0,31,39,19,4
22-Feb-11,2,24,8,6,1,27,40,,4,4,1,,0,3,1,15,24,8,0
22-Feb-11,3,2,11,18,2,12,21,,17,10,1,,2,0,1,22,15,14,1
22-Feb-11,4,5,10,2,6,18,33,,76,11,3,,1,2,3,22,37,35,2
22-Feb-11,5,16,63,28,94,37,48,,23,20,35,,15,3,25,68,138,46,9
22-Feb-11,6,88,196,211,532,145,136,,110,82,258,,37,22,107,261,453,133,92
22-Feb-11,7,259,866,817,2085,297,438,,350,366,894,,113,88,264,825,1457,395,290
22-Feb-11,8,781,2004,2128,5298,778,1080,,862,899,2281,,182,55,412,1468,3705,869,404
22-Feb-11,9,717,1310,1187,2946,958,1305,,875,926,1012,,128,51,164,807,1823,392,168
22-Feb-11,10,684,734,669,975,952,1678,,1255,1108,339,,116,36,118,634,1017,306,106
22-Feb-11,11,918,692,516,888,1462,2299,,1771,1315,278,,179,67,85,740,1024,277,109
22-Feb-11,12,1662,1656,842,1224,2274,3174,,3137,2467,846,,306,164,424,1176,1964,461,218
22-Feb-11,13,1916,1701,802,1434,2477,3606,,3821,2692,817,,264,129,352,1254,2275,496,285
22-Feb-11,14,1738,934,578,977,2460,3223,,2826,1881,448,,268,155,146,1072,1515,401,221
22-Feb-11,15,2050,804,683,1156,2463,3149,,2824,1663,451,,193,95,148,1205,1546,437,318
22-Feb-11,16,1961,915,1053,2124,2340,3094,,2698,1511,1022,,190,76,228,1391,2338,694,286
22-Feb-11,17,2060,1568,1934,4023,2514,3124,,2556,1448,2143,,206,93,515,2118,4022,1067,465
22-Feb-11,18,1558,932,874,1715,2331,2443,,1254,790,829,,214,78,304,1482,2308,727,452
22-Feb-11,19,1077,453,314,566,1765,1495,,540,413,267,,205,79,112,981,1153,420,809
22-Feb-11,20,880,257,142,263,1567,1106,,377,275,144,,186,93,55,687,783,281,198
22-Feb-11,21,596,149,103,158,1049,945,,239,201,71,,120,52,28,567,815,261,36
22-Feb-11,22,303,130,82,68,676,534,,167,123,41,,96,55,43,447,542,230,44
22-Feb-11,23,260,131,61,37,456,447,,119,104,16,,35,15,6,332,379,185,656
23-Feb-11,0,109,53,10,25,123,176,,38,34,10,,7,5,7,121,156,55,11
23-Feb-11,1,40,25,4,9,60,87,,39,10,7,,2,0,1,51,49,34,3
23-Feb-11,2,33,4,1,3,46,86,,19,13,4,,3,3,1,37,21,3,0
23-Feb-11,3,17,14,7,3,18,52,,33,8,7,,4,1,1,24,23,10,0
23-Feb-11,4,10,15,4,16,28,28,,14,6,1,,0,2,4,45,45,39,2
23-Feb-11,5,25,57,34,85,56,71,,14,15,30,,2,0,23,74,108,42,18
23-Feb-11,6,90,233,177,573,137,152,,104,115,236,,35,15,102,263,458,149,80
23-Feb-11,7,261,830,814,1945,245,426,,339,390,910,,104,28,263,786,1480,412,204
23-Feb-11,8,706,2111,2004,5300,711,1070,,860,901,2283,,173,50,421,1471,3532,869,395
23-Feb-11,9,644,1328,1232,2677,806,1191,,989,908,958,,109,40,167,910,1766,416,120
23-Feb-11,10,852,714,575,934,873,1667,,1584,1123,346,,103,40,94,790,1009,422,142
23-Feb-11,11,1108,748,524,811,1385,1919,,1867,1562,310,,176,102,121,905,1121,373,187
23-Feb-11,12,1885,1770,872,1250,2673,3193,,3491,2556,890,,378,196,437,1321,2175,650,370
23-Feb-11,13,2236,1872,891,1484,2921,3719,,4313,2816,869,,291,185,430,1429,2305,555,392
23-Feb-11,14,1957,1125,763,918,2385,3377,,3107,1917,423,,294,157,217,1367,1728,403,253
23-Feb-11,15,1888,1243,862,1100,2434,3324,,2843,1544,451,,186,123,169,1242,1613,489,261
23-Feb-11,16,1921,925,1050,2168,2497,3274,,2772,1462,1100,,213,101,214,1627,2328,675,300
23-Feb-11,17,1962,1502,1751,4009,2551,3162,,2556,1469,2123,,212,77,471,2443,4037,1008,602
23-Feb-11,18,1489,906,817,1757,2402,2477,,1356,890,853,,244,141,297,1766,2363,667,877
23-Feb-11,19,1080,479,345,634,1674,1534,,635,440,303,,217,70,153,1089,1214,458,1172
23-Feb-11,20,843,273,140,367,1516,1165,,384,321,164,,176,81,56,737,1077,334,365
23-Feb-11,21,631,183,105,194,1192,883,,260,251,87,,168,82,43,651,860,290,68
23-Feb-11,22,358,132,74,104,841,668,,213,196,40,,98,48,22,565,696,198,350
23-Feb-11,23,201,122,84,62,472,662,,209,124,41,,56,3,14,466,485,164,1054
24-Feb-11,0,87,44,11,32,167,213,,57,44,13,,13,11,7,140,169,57,20
24-Feb-11,1,68,25,3,25,84,107,,55,19,5,,4,7,3,63,55,21,8
24-Feb-11,2,26,13,3,8,46,58,,15,9,0,,2,3,0,22,33,15,0
24-Feb-11,3,13,9,7,3,11,34,,14,7,3,,1,1,2,31,33,18,3
24-Feb-11,4,20,15,4,1,21,55,,7,8,0,,3,0,0,28,44,22,51
24-Feb-11,5,18,59,24,109,55,44,,16,15,33,,11,4,27,73,132,46,9
24-Feb-11,6,68,213,206,550,119,152,,117,100,255,,30,19,114,267,446,145,87
24-Feb-11,7,249,842,820,1923,293,451,,320,406,893,,115,36,275,748,1391,384,272
24-Feb-11,8,779,1977,2022,5177,680,941,,900,958,2305,,184,53,422,1475,3470,869,383
24-Feb-11,9,752,1360,1196,3057,902,1256,,927,922,1134,,181,64,174,961,1877,431,196
24-Feb-11,10,930,777,646,1054,1019,1817,,1497,1162,372,,134,68,95,762,1175,343,120
24-Feb-11,11,1001,743,488,836,1552,1742,,1910,1548,328,,178,119,133,786,1132,423,388
24-Feb-11,12,1925,1842,783,1425,2736,3059,,3512,2536,959,,388,203,447,1374,2179,472,360
24-Feb-11,13,2298,1912,821,1536,2749,3691,,4159,2947,946,,330,169,412,1388,2313,540,470
24-Feb-11,14,1993,1018,635,1015,2512,3237,,3094,1929,435,,255,121,152,1198,1882,522,207
24-Feb-11,15,1942,787,622,1239,2373,3121,,2673,1645,522,,195,130,141,1260,1671,453,166
24-Feb-11,16,1984,917,1015,2200,2603,3096,,2775,1548,1129,,220,79,248,1563,2283,614,184
24-Feb-11,17,2206,1527,1789,3891,2714,3308,,2842,1553,2083,,291,160,488,2307,4027,1037,435
24-Feb-11,18,1573,958,831,1731,2570,2698,,2055,984,958,,519,194,393,1678,2228,612,321
24-Feb-11,19,1234,441,291,622,2116,1947,,1001,469,304,,344,193,163,1008,1267,377,164
24-Feb-11,20,971,343,177,277,1767,1655,,615,311,151,,250,86,98,874,954,292,110
24-Feb-11,21,679,192,131,237,1379,1269,,364,240,118,,294,83,94,867,981,401,62
24-Feb-11,22,397,154,98,107,900,828,,290,166,55,,147,55,37,577,652,241,43
24-Feb-11,23,258,116,58,61,559,663,,210,150,53,,137,67,26,323,586,286,17
25-Feb-11,0,122,49,21,31,238,244,,85,56,16,,10,9,8,160,231,90,14
25-Feb-11,1,82,21,5,8,140,123,,77,22,7,,9,5,0,58,69,22,2
25-Feb-11,2,34,15,4,7,110,99,,28,16,1,,4,0,0,33,52,27,0
25-Feb-11,3,35,12,3,2,73,89,,48,12,0,,0,2,0,43,52,32,2
25-Feb-11,4,23,7,4,13,41,55,,7,13,1,,1,3,2,35,75,39,2
25-Feb-11,5,19,58,38,98,41,42,,37,16,33,,6,2,22,60,120,46,11
25-Feb-11,6,68,243,202,566,141,143,,115,106,247,,30,8,100,259,434,148,145
25-Feb-11,7,254,778,800,1960,239,410,,323,392,907,,95,41,235,742,1317,347,216
25-Feb-11,8,703,2049,2027,5063,709,977,,860,1007,2206,,188,66,419,1417,3455,776,356
25-Feb-11,9,585,1249,1155,2635,781,1249,,1028,941,1047,,147,44,150,1024,1705,367,155
25-Feb-11,10,716,770,614,947,1021,1803,,1474,1279,352,,129,55,111,865,964,337,99
25-Feb-11,11,1059,760,474,770,1458,2332,,2104,1787,351,,245,102,142,1260,1175,359,152
25-Feb-11,12,1860,1642,749,1225,2677,3397,,3533,2723,1110,,353,203,424,1480,2149,511,294
25-Feb-11,13,2163,1737,789,1387,2764,3881,,4454,2966,978,,385,172,635,1717,2329,480,297
25-Feb-11,14,1893,1003,637,951,2365,3448,,3273,2217,545,,311,148,221,1720,1940,461,272
25-Feb-11,15,1886,863,657,1196,2521,3521,,3055,1924,544,,266,166,129,1594,1879,498,331
25-Feb-11,16,2003,838,1020,1910,2590,3668,,3311,1762,1174,,291,138,396,1725,2527,677,281
25-Feb-11,17,2121,1522,1464,3257,2967,3839,,3419,1970,1761,,370,125,468,2238,3837,908,442
25-Feb-11,18,1664,871,686,1371,2977,3340,,2722,1241,745,,463,174,266,2126,2566,610,686
25-Feb-11,19,1493,491,385,591,2556,2541,,1803,780,273,,644,270,132,1663,1675,500,1345
25-Feb-11,20,1223,342,170,290,2377,2151,,1284,464,175,,468,319,77,1355,1318,450,305
25-Feb-11,21,1119,272,181,206,2228,1828,,808,280,145,,372,223,58,1411,1247,370,764
25-Feb-11,22,837,209,139,146,1702,1423,,464,313,87,,455,115,57,1179,1245,416,304
25-Feb-11,23,629,226,137,116,1302,1351,,469,295,61,,179,84,40,1095,1035,372,1059
26-Feb-11,0,471,117,69,54,830,979,,273,173,31,,130,60,38,603,663,239,58
26-Feb-11,1,291,40,29,20,569,515,,197,77,25,,33,18,8,279,322,151,13
26-Feb-11,2,152,28,21,21,313,341,,119,43,11,,12,7,2,165,129,109,4
26-Feb-11,3,73,27,13,9,216,276,,98,41,8,,7,1,0,119,196,90,10
26-Feb-11,4,41,13,4,8,73,130,,47,27,4,,3,3,4,56,120,70,14
26-Feb-11,5,40,44,12,16,46,104,,39,28,8,,1,0,5,63,135,72,3
26-Feb-11,6,34,42,24,6,79,108,,62,36,31,,22,10,13,76,153,72,18
26-Feb-11,7,60,73,37,16,142,199,,57,108,71,,45,28,54,114,244,103,54
26-Feb-11,8,155,194,97,45,292,415,,199,255,85,,79,33,71,299,375,155,97
26-Feb-11,9,276,207,119,51,432,888,,718,534,100,,139,52,97,487,638,201,146
26-Feb-11,10,469,259,137,92,802,1510,,1433,991,120,,187,94,146,874,873,277,176
26-Feb-11,11,813,234,175,94,1290,2004,,2293,1411,97,,255,149,122,1325,1217,349,201
26-Feb-11,12,1301,290,177,81,2136,2623,,2855,1553,124,,395,292,131,1660,1355,316,242
26-Feb-11,13,1657,335,175,119,2637,3207,,3102,1707,102,,556,411,139,1705,1281,373,308
26-Feb-11,14,1678,301,184,54,2813,3584,,3432,1642,126,,573,468,140,1707,1558,419,288
26-Feb-11,15,1823,343,157,85,2763,3410,,3483,1751,119,,737,602,122,2117,1663,486,406
26-Feb-11,16,1642,337,200,48,2501,3042,,3084,1414,137,,778,805,189,1729,1768,520,321
26-Feb-11,17,1519,385,176,83,2235,2687,,2517,854,113,,889,711,142,1602,1547,417,365
26-Feb-11,18,1205,494,167,44,2332,2009,,1133,499,114,,929,723,94,1549,1262,352,261
26-Feb-11,19,887,334,157,40,2011,1754,,567,413,83,,778,767,43,1161,1070,319,721
26-Feb-11,20,800,298,131,49,1824,1393,,502,260,80,,510,464,47,1026,1150,363,157
26-Feb-11,21,662,247,73,28,1600,1207,,372,205,72,,654,602,67,1099,929,291,62
26-Feb-11,22,587,168,63,52,1204,974,,360,266,54,,220,84,21,809,933,347,34
26-Feb-11,23,455,262,122,23,1211,1102,,441,338,56,,156,56,13,979,939,406,882
27-Feb-11,0,317,160,86,44,793,841,,315,195,27,,57,20,7,630,849,318,28
27-Feb-11,1,237,102,69,27,519,664,,275,179,12,,24,2,9,426,409,172,24
27-Feb-11,2,183,69,61,28,383,636,,268,152,22,,13,4,1,459,313,164,33
27-Feb-11,3,153,35,33,11,291,541,,252,131,9,,5,2,6,411,293,128,25
27-Feb-11,4,69,14,19,13,125,292,,91,68,10,,1,5,3,160,133,85,10
27-Feb-11,5,36,7,6,6,57,99,,48,23,6,,5,1,1,65,78,40,6
27-Feb-11,6,24,16,12,9,44,116,,54,45,8,,5,2,2,43,75,40,20
27-Feb-11,7,39,39,20,10,81,162,,78,71,20,,8,6,11,90,136,74,15
27-Feb-11,8,47,115,32,21,140,222,,159,101,33,,27,15,18,192,234,75,28
27-Feb-11,9,183,130,116,29,249,489,,383,300,77,,58,80,27,344,338,142,71
27-Feb-11,10,345,200,158,39,520,964,,1033,627,51,,24,53,18,596,457,124,122
27-Feb-11,11,541,231,131,52,872,1628,,1673,1080,42,,160,291,66,862,689,192,169
27-Feb-11,12,829,211,132,42,1576,2099,,2123,1104,85,,294,612,86,1273,737,245,208
27-Feb-11,13,1185,228,122,57,2036,2591,,2303,1224,61,,382,979,72,1459,958,256,214
27-Feb-11,14,1467,237,191,48,2147,2597,,2221,1286,66,,512,1049,102,1521,1114,394,250
27-Feb-11,15,1624,219,125,47,2233,2671,,2599,1206,66,,579,1282,90,1649,1264,411,188
27-Feb-11,16,1569,244,143,44,2164,2753,,2254,932,99,,630,1753,94,1554,1296,473,273
27-Feb-11,17,1466,199,167,33,2148,2324,,1615,596,73,,744,1913,97,1283,1155,386,195
27-Feb-11,18,1109,190,84,64,1767,1471,,665,288,100,,640,1617,78,1060,1026,380,151
27-Feb-11,19,881,122,57,36,1593,1247,,346,240,55,,570,921,53,711,758,294,120
27-Feb-11,20,693,112,69,28,1362,888,,263,191,63,,441,633,38,697,678,257,35
27-Feb-11,21,488,90,74,39,924,708,,242,148,56,,352,461,24,478,680,245,30
27-Feb-11,22,334,48,26,23,573,440,,142,81,40,,402,424,32,451,469,227,24
27-Feb-11,23,188,26,16,24,319,317,,88,58,14,,78,29,22,236,400,153,10
28-Feb-11,0,56,14,9,3,104,139,,38,38,10,,19,5,3,119,205,81,2
28-Feb-11,1,14,19,7,5,59,55,,21,7,0,,11,6,1,41,65,17,2
28-Feb-11,2,17,16,2,1,29,40,,14,18,6,,0,0,0,29,35,19,4
28-Feb-11,3,13,9,4,1,23,22,,59,9,1,,0,0,0,24,24,4,0
28-Feb-11,4,14,16,8,6,19,21,,6,12,0,,0,0,2,27,33,26,8
28-Feb-11,5,20,59,32,79,45,59,,23,26,28,,4,1,21,73,111,35,7
28-Feb-11,6,80,207,187,574,133,149,,101,97,255,,34,21,95,226,445,152,62
28-Feb-11,7,254,674,765,1987,276,432,,307,382,879,,108,42,249,755,1448,385,269
28-Feb-11,8,846,2007,2042,5523,921,1132,,800,909,2307,,185,69,404,1528,3645,906,402
28-Feb-11,9,912,1175,1131,2847,1121,1396,,925,871,1087,,131,58,173,944,1692,412,128
28-Feb-11,10,1201,715,599,1027,1340,1881,,1282,1143,379,,138,43,78,688,906,278,82
28-Feb-11,11,1588,682,479,806,1817,2360,,1901,1472,258,,190,67,112,792,1059,312,96
28-Feb-11,12,2373,1656,731,1220,2850,3912,,3234,2464,796,,160,56,326,1172,1876,471,133
28-Feb-11,13,2398,1591,803,1427,3053,4276,,4153,2492,789,,171,46,278,1201,1918,413,143
28-Feb-11,14,1993,847,565,940,2331,3298,,2919,1769,436,,90,36,141,948,1389,416,81
28-Feb-11,15,2074,687,613,1139,2542,3526,,2815,1561,404,,94,35,103,1022,1486,457,95
28-Feb-11,16,2055,874,1010,2298,2551,3191,,2630,1383,1040,,94,12,172,1536,2403,706,142
28-Feb-11,17,2262,1472,1851,3909,2654,3176,,2339,1250,2128,,143,46,430,2136,3842,1001,350
28-Feb-11,18,1605,769,841,1726,2218,1994,,987,656,849,,206,99,281,1365,2055,586,348
28-Feb-11,19,1114,332,275,572,1706,1308,,453,340,312,,137,40,130,733,1040,397,119
28-Feb-11,20,905,289,142,241,1330,1053,,441,233,129,,103,29,44,822,738,241,48
28-Feb-11,21,598,145,85,123,1002,728,,209,162,80,,112,34,42,554,662,274,30
28-Feb-11,22,233,102,56,84,571,470,,177,104,50,,54,18,20,323,469,151,18
28-Feb-11,23,146,70,50,40,303,313,,101,76,28,,32,10,8,218,330,174,14
1-Mar-11,0,40,36,11,12,98,125,,49,18,8,,12,8,5,89,146,54,14
1-Mar-11,1,38,18,14,7,41,77,,12,10,0,,5,4,2,39,72,42,2
1-Mar-11,2,19,7,1,4,29,29,,59,12,1,,4,2,2,18,17,8,2
1-Mar-11,3,9,14,0,2,17,30,,5,3,2,,1,0,1,30,19,14,7
1-Mar-11,4,7,14,8,13,17,30,,6,15,3,,0,0,1,42,27,23,6
1-Mar-11,5,22,59,29,95,58,57,,18,22,29,,3,0,19,75,117,40,9
1-Mar-11,6,87,226,204,604,151,149,,117,88,263,,41,24,116,243,445,144,116
1-Mar-11,7,287,830,841,2156,294,456,,308,417,953,,115,38,231,840,1551,445,236
1-Mar-11,8,915,2026,2036,5266,943,1160,,884,1022,2313,,191,50,435,1576,3742,896,389
1-Mar-11,9,913,1294,1138,2967,1073,1243,,850,890,1072,,130,34,169,909,1766,401,165
1-Mar-11,10,1025,679,532,1043,1450,1836,,1247,1137,376,,134,59,93,701,952,372,63
1-Mar-11,11,1206,636,546,885,1708,2148,,1743,1365,292,,116,42,101,716,1037,243,75
1-Mar-11,12,2324,1526,761,1261,3068,3322,,3265,2655,919,,217,116,367,1112,1933,470,205
1-Mar-11,13,2530,1720,822,1439,3090,3870,,3811,2773,775,,271,137,404,1181,2245,450,250
1-Mar-11,14,2094,1001,579,902,2446,3229,,2719,1829,416,,125,59,168,996,1551,391,164
1-Mar-11,15,2200,702,612,1308,2710,3034,,2696,1574,440,,122,52,140,1064,1562,457,178
1-Mar-11,16,2193,917,1024,2207,2819,3240,,2540,1474,1067,,163,71,231,1380,2317,652,192
1-Mar-11,17,2539,1472,1804,4132,2802,3216,,2655,1535,2298,,221,143,437,2161,4055,1080,404
1-Mar-11,18,1685,971,888,1755,2492,2405,,1345,844,978,,265,155,347,1646,2235,679,366
1-Mar-11,19,1246,461,302,647,1938,1618,,611,447,316,,172,100,136,993,1144,387,168
1-Mar-11,20,1028,298,171,262,1655,1120,,403,271,164,,119,56,70,788,839,313,77
1-Mar-11,21,586,177,95,188,1144,936,,336,216,68,,189,70,21,915,859,271,50
1-Mar-11,22,347,156,80,89,654,563,,203,148,36,,65,21,26,423,554,194,23
1-Mar-11,23,192,90,76,48,414,460,,129,108,43,,30,5,12,289,390,146,4
