Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West)
19/06/2014,16,1462,554,985,2102,2030,2812,2136,1967,1105,1797,211,159,72,256,1316,1370,712,28,373,2640,2501,424,699,474,642,305,107,1355,575,227,272
19/06/2014,17,1748,935,1148,2855,1939,2620,2387,2025,1171,2360,293,167,76,487,2045,2059,997,45,386,3445,2799,582,786,671,802,475,111,1770,748,294,370
19/06/2014,18,1145,556,537,1139,1774,2210,1524,1351,625,743,193,187,102,272,1416,1018,506,48,362,1899,1286,246,786,408,926,680,119,1493,639,365,151
19/06/2014,19,856,282,224,347,1482,1465,971,714,356,275,101,88,27,94,939,617,263,12,293,1384,776,114,547,168,633,520,104,994,612,367,76
19/06/2014,20,782,223,88,168,1625,1327,828,533,212,106,76,50,11,70,546,567,257,7,277,1111,470,130,481,140,507,366,64,344,524,472,38
19/06/2014,21,633,101,78,130,1431,980,260,219,164,95,47,54,39,32,738,466,196,10,173,1046,348,95,455,112,452,321,93,781,456,395,41
19/06/2014,22,381,115,71,43,893,636,212,178,125,55,31,71,31,32,448,310,151,57,210,657,247,74,377,69,373,326,33,330,439,248,41
19/06/2014,23,193,85,42,51,576,387,101,78,56,28,11,25,8,26,233,181,144,6,85,378,154,45,308,28,214,156,40,191,258,94,30
20/06/2014,0,95,23,9,21,386,179,44,44,41,13,15,8,3,4,108,138,46,14,76,201,22,27,192,17,145,59,17,55,209,51,9
20/06/2014,1,62,9,10,5,130,83,41,44,13,3,1,3,1,3,39,54,16,0,51,44,10,7,141,16,61,67,12,24,154,23,4
20/06/2014,2,62,13,2,9,81,61,15,18,22,5,0,2,0,2,15,46,21,0,47,58,3,4,144,7,33,20,6,20,104,13,4
20/06/2014,3,33,19,5,9,45,40,11,10,10,0,1,8,2,0,26,10,8,2,25,32,6,1,60,9,32,12,6,28,69,17,1
20/06/2014,4,14,13,8,7,43,64,27,6,20,12,4,4,4,8,48,55,54,0,30,44,6,7,56,10,14,5,4,37,60,11,2
20/06/2014,5,24,70,40,190,76,102,30,10,26,53,10,13,4,32,88,112,100,0,59,136,47,30,36,44,15,13,15,94,41,9,25
20/06/2014,6,51,250,210,590,191,222,100,88,98,446,81,41,19,105,285,409,254,5,152,538,311,133,78,150,28,23,30,315,57,13,71
20/06/2014,7,248,700,608,2205,321,469,321,258,420,1735,229,154,48,236,745,899,535,32,277,1410,875,459,178,267,75,45,96,782,153,87,191
20/06/2014,8,557,1592,1386,4435,683,919,675,602,908,2795,349,233,83,381,1362,2006,772,29,528,2119,1803,776,292,496,150,121,147,1472,268,136,417
20/06/2014,9,571,859,637,1712,707,1247,817,787,940,979,163,92,35,179,984,1013,338,52,639,1323,958,377,249,314,170,161,128,917,302,121,239
20/06/2014,10,710,550,370,741,995,1715,1245,1210,988,459,150,134,59,142,746,638,327,75,775,1421,646,345,326,408,312,185,177,842,395,188,174
20/06/2014,11,787,519,425,652,1463,2115,1755,1816,1299,597,187,187,93,177,1052,921,497,94,960,1776,655,344,559,420,521,354,204,844,705,243,138
20/06/2014,12,1510,1224,538,1068,2148,3198,3071,3195,2221,1318,375,331,149,488,1496,1715,512,67,1563,2024,1277,693,1265,631,928,728,266,1438,1304,528,242
20/06/2014,13,1437,1138,516,929,2133,3260,2690,2850,2092,894,255,245,100,446,1490,1540,482,46,1511,2411,1143,584,1144,690,974,668,259,1141,1016,568,209
20/06/2014,14,816,639,406,994,1843,3088,2302,2338,1655,561,135,189,64,155,1527,1299,441,30,1039,2128,911,320,635,589,763,352,176,1195,644,357,157
20/06/2014,15,1003,627,551,935,2133,2671,2366,2370,1436,872,137,165,63,169,1249,1105,564,16,867,2510,1069,433,629,652,713,403,182,1039,698,324,181
20/06/2014,16,904,639,734,1913,2409,2874,2618,2365,1503,1718,227,160,66,334,1503,1407,894,23,591,2866,1672,426,767,683,792,451,136,1095,788,303,267
20/06/2014,17,1247,1123,1046,2452,2382,3405,3125,2692,1598,1668,270,263,106,522,2447,2157,994,80,497,3059,2149,493,983,1010,1024,664,174,1833,884,339,353
20/06/2014,18,1485,695,511,920,2459,2976,2115,1668,978,633,214,218,81,215,1930,1431,567,174,353,2345,1089,278,926,750,975,966,112,1720,945,414,275
20/06/2014,19,1273,343,228,355,2134,2233,1562,1186,575,283,110,160,66,106,1377,810,408,114,332,1766,625,215,931,387,1053,864,106,1637,879,514,185
20/06/2014,20,1245,245,146,217,2167,1635,1383,955,334,137,68,128,82,71,792,679,287,12,245,1500,436,138,804,275,958,748,105,522,876,536,49
20/06/2014,21,836,166,128,132,1972,1393,498,421,192,124,77,142,79,74,1207,740,327,41,182,1327,319,146,883,201,826,665,71,1243,721,619,38
20/06/2014,22,680,337,159,169,1473,1526,412,373,392,59,75,93,36,40,1322,784,358,433,230,1238,367,149,819,341,700,666,70,1257,768,496,205
20/06/2014,23,523,131,65,90,1241,1012,247,250,207,54,56,48,22,21,539,642,258,22,181,838,259,116,617,121,437,466,64,226,558,523,44
21/06/2014,0,246,86,43,32,680,643,157,163,82,20,7,29,26,9,341,324,184,5,143,587,154,58,541,60,290,356,20,132,408,781,29
21/06/2014,1,134,31,33,19,334,360,76,114,68,12,16,19,2,13,112,184,72,4,75,373,48,32,453,19,193,224,17,65,313,572,15
21/06/2014,2,100,29,14,21,174,241,75,97,57,17,5,7,5,3,113,144,56,1,58,187,14,26,412,18,95,106,7,32,209,247,4
21/06/2014,3,46,13,18,11,137,186,37,75,49,4,13,1,0,0,77,65,33,1,44,106,16,8,238,21,71,129,11,33,143,374,3
21/06/2014,4,50,15,20,8,75,93,30,59,25,9,11,7,1,3,68,70,53,0,45,84,21,32,188,14,26,84,6,22,94,71,11
21/06/2014,5,22,38,9,7,80,85,32,33,22,18,11,8,2,3,32,36,42,0,40,96,62,21,73,34,11,34,9,28,53,16,6
21/06/2014,6,23,42,26,24,81,106,33,40,28,46,14,15,7,26,58,78,81,9,129,128,183,33,85,58,37,19,42,45,55,11,18
21/06/2014,7,78,61,42,27,165,256,103,75,71,78,30,48,17,57,130,198,84,1,223,265,345,65,90,207,38,33,89,109,66,20,55
21/06/2014,8,143,187,77,40,235,376,281,234,319,112,50,117,48,67,332,308,112,11,424,616,478,125,77,255,76,68,137,256,122,56,54
21/06/2014,9,250,192,124,98,495,1030,698,716,781,120,102,125,50,103,679,530,230,12,759,920,707,168,173,569,128,149,233,445,246,82,88
21/06/2014,10,550,167,121,90,874,1954,1428,1482,1153,130,60,169,89,102,850,745,320,48,1119,1564,697,191,264,590,323,200,292,437,397,172,107
21/06/2014,11,715,272,117,106,1338,2610,2243,2236,1417,147,78,205,131,121,1392,971,428,53,1267,2005,814,203,486,611,598,406,354,1138,476,231,109
21/06/2014,12,1120,344,150,104,1552,3354,2612,2786,1666,123,72,194,88,148,1918,1199,410,200,1612,2026,928,177,736,855,865,582,376,1796,620,266,156
21/06/2014,13,1309,411,222,97,2013,2870,2456,2512,1516,146,66,252,164,161,1703,1137,470,234,1572,2044,737,129,697,897,896,628,314,1410,766,323,190
21/06/2014,14,1589,338,169,109,2172,3209,2574,2767,1557,165,116,325,183,157,1396,1087,483,93,1289,2259,884,208,701,1356,887,446,243,1108,710,358,95
21/06/2014,15,1774,243,165,71,2359,3147,2871,3064,1366,137,100,359,220,144,2179,1185,482,153,821,2469,754,219,771,891,894,422,184,2328,753,342,73
21/06/2014,16,1500,326,140,90,2380,3231,2800,2802,1112,175,130,429,223,180,1725,1277,416,373,483,2071,969,263,821,787,919,493,144,1229,747,330,171
21/06/2014,17,1405,613,164,85,2058,2693,1727,2269,831,218,210,539,221,195,2326,1388,484,346,392,2051,476,315,949,918,1031,660,166,1843,755,553,210
21/06/2014,18,1165,445,147,72,2109,2431,1296,1210,437,253,142,694,214,149,1871,1347,425,48,359,1792,489,254,809,625,942,840,87,1392,824,599,128
21/06/2014,19,1100,418,147,59,2288,1814,854,560,450,92,117,632,225,110,1380,925,337,32,307,1525,405,176,869,318,1046,993,104,1571,977,811,77
21/06/2014,20,867,263,120,48,2111,1626,507,359,241,59,54,248,194,111,1166,703,296,19,284,1356,191,130,903,271,926,901,47,879,991,791,79
21/06/2014,21,784,152,72,63,1576,1146,338,333,234,74,73,203,113,26,1201,684,269,45,207,987,179,100,796,209,787,691,67,910,777,887,66
21/06/2014,22,587,178,90,108,1293,1187,458,479,255,126,305,775,184,157,1367,721,289,8,208,993,693,282,737,325,659,819,54,1396,815,614,60
21/06/2014,23,446,107,63,71,1232,875,226,220,123,64,89,244,76,27,720,524,330,17,237,777,247,124,641,155,486,607,48,282,734,453,46
22/06/2014,0,285,47,67,56,754,823,158,184,112,28,49,102,42,21,317,433,304,1,181,617,115,69,663,154,313,301,41,121,639,232,34
22/06/2014,1,234,38,32,52,632,541,157,139,78,13,12,33,22,8,203,277,118,1,149,347,43,79,651,66,289,306,33,95,499,119,6
22/06/2014,2,112,37,20,23,321,340,80,121,55,17,8,6,1,3,135,144,70,1,136,237,15,34,504,26,181,181,37,56,476,66,4
22/06/2014,3,57,13,24,29,207,184,94,60,29,10,5,6,3,1,67,133,59,0,109,199,10,47,523,37,107,133,18,50,310,34,4
22/06/2014,4,52,12,6,32,113,139,32,66,23,17,13,2,0,4,56,109,42,0,111,96,38,32,230,9,57,43,17,31,219,38,3
22/06/2014,5,23,19,10,4,57,114,40,28,11,8,3,7,2,3,56,55,36,1,42,78,19,19,178,21,28,12,12,47,198,20,13
22/06/2014,6,16,25,7,27,83,102,31,36,16,7,7,15,7,10,49,35,18,6,48,84,41,23,133,38,23,29,19,73,112,18,14
22/06/2014,7,56,51,29,41,113,158,62,64,64,21,23,42,12,48,130,172,102,7,158,219,124,77,91,70,31,36,26,139,125,25,38
22/06/2014,8,98,158,50,59,214,349,168,131,229,72,18,103,39,97,256,214,123,17,274,476,188,170,86,190,48,29,98,313,151,31,112
22/06/2014,9,192,189,97,51,463,779,481,491,533,128,43,201,68,93,584,508,215,26,695,879,381,283,159,617,129,118,119,677,272,93,123
22/06/2014,10,576,219,99,88,751,1577,1088,1230,852,140,63,372,170,135,975,796,367,36,806,1425,415,460,281,781,320,290,273,1104,369,168,120
22/06/2014,11,681,255,117,74,1262,2053,1800,1891,1115,140,92,398,204,185,1443,976,308,66,1163,1487,530,514,452,701,619,432,357,1545,542,275,126
22/06/2014,12,1023,326,145,89,1621,2731,1861,2539,1401,149,100,381,221,205,1792,1205,349,139,1566,1876,538,455,667,930,1004,694,441,1866,733,387,172
22/06/2014,13,1328,379,149,56,1856,2979,2205,2238,1304,215,78,418,257,182,2390,1077,454,165,1452,1841,523,519,699,1053,1011,600,294,1810,771,413,137
22/06/2014,14,1500,410,134,81,2043,3479,2673,2647,1398,170,93,643,276,204,1636,1192,537,120,1241,2187,559,515,683,1153,979,511,243,1720,762,458,132
22/06/2014,15,1124,321,119,58,1953,2580,2391,2541,1095,143,74,299,125,171,1766,1446,951,180,1001,2489,470,536,707,837,835,412,225,1482,675,605,112
22/06/2014,16,1231,320,135,71,1608,2483,2220,2197,800,190,84,228,128,173,2159,1104,451,164,513,1973,459,551,778,784,780,436,109,1948,659,431,144
22/06/2014,17,1241,263,151,67,1653,2000,1347,1419,372,107,104,377,130,183,1159,1005,432,144,326,1743,465,406,588,631,732,635,133,610,685,396,54
22/06/2014,18,863,274,66,54,1595,1517,991,632,300,126,98,163,111,69,829,621,298,12,286,1431,395,279,665,341,817,588,71,290,728,510,57
22/06/2014,19,777,204,53,31,1561,1023,420,285,199,76,71,193,80,36,684,542,248,95,205,1075,292,214,675,165,739,570,43,291,649,518,92
22/06/2014,20,510,121,34,37,1290,764,248,178,160,66,64,129,66,33,573,474,183,3,203,807,220,78,457,115,598,482,50,172,537,436,26
22/06/2014,21,418,106,44,34,891,614,241,141,125,48,59,87,44,22,481,471,151,0,122,638,171,75,440,85,444,294,40,193,396,447,33
22/06/2014,22,240,72,23,24,622,463,148,61,76,43,24,56,28,24,282,217,144,2,94,442,185,47,260,77,305,270,10,90,289,193,23
22/06/2014,23,143,41,14,16,273,204,72,50,34,17,9,38,26,4,90,159,116,2,94,285,104,26,145,47,121,84,22,32,173,129,7
23/06/2014,0,54,11,3,9,172,92,23,19,14,5,10,9,9,2,51,54,27,1,33,89,18,7,166,62,39,32,6,28,129,43,1
23/06/2014,1,24,11,5,3,61,48,13,27,7,4,2,5,3,2,32,20,16,10,26,20,16,15,81,7,37,16,5,22,101,16,1
23/06/2014,2,12,9,2,7,37,38,15,11,9,3,1,7,0,1,12,23,11,0,19,27,16,10,85,12,21,8,3,8,99,3,0
23/06/2014,3,10,9,2,1,22,29,6,10,5,2,4,1,1,2,23,17,6,0,17,16,2,2,52,6,23,24,3,21,41,6,0
23/06/2014,4,24,18,7,4,13,35,7,33,10,3,4,0,0,2,40,28,39,0,13,30,25,2,51,5,10,9,2,35,35,19,3
23/06/2014,5,27,64,39,85,73,78,47,20,22,58,9,17,10,19,77,68,63,0,35,163,150,30,37,38,9,5,4,77,32,7,18
23/06/2014,6,54,204,136,625,166,161,83,66,92,439,77,39,15,88,319,303,156,10,73,447,571,118,71,138,45,21,12,308,37,14,61
23/06/2014,7,239,778,701,2571,328,544,216,231,388,1277,236,131,50,266,759,884,473,30,186,1240,1835,334,122,284,54,63,59,771,180,67,173
23/06/2014,8,577,1633,1452,4256,774,1149,603,521,912,2747,313,165,61,377,1921,1933,877,23,385,2206,3046,881,278,514,96,113,96,1750,252,113,371
23/06/2014,9,713,670,658,1770,1030,1574,682,764,939,992,165,75,33,124,1618,878,319,13,296,1488,1568,417,236,552,162,139,82,1516,301,111,202
23/06/2014,10,650,402,359,702,915,1507,1038,1115,1135,429,120,56,22,65,1475,710,254,18,336,1267,486,295,271,284,283,176,109,1142,367,157,105
23/06/2014,11,667,499,304,667,1167,2037,1609,1669,1289,463,152,102,24,125,1119,899,252,9,505,1443,515,289,614,426,540,348,104,1092,572,150,132
23/06/2014,12,1350,1172,505,1041,2002,2701,2281,2755,1842,960,344,194,96,371,1619,1291,433,32,801,2256,837,453,964,618,779,610,129,1532,918,311,222
23/06/2014,13,1370,988,457,916,1850,2966,2422,2482,1861,739,196,178,62,237,1362,1271,403,17,596,2303,800,389,889,530,797,560,103,1219,933,375,210
23/06/2014,14,1222,423,330,681,1666,2413,1850,2063,1517,427,126,93,38,111,1448,854,361,7,391,2166,593,311,680,497,612,406,85,1182,600,228,149
23/06/2014,15,1131,422,386,1171,1826,2528,1985,1952,1107,836,131,89,43,119,1135,1001,381,12,448,1910,723,312,626,483,636,285,91,1041,548,287,165
23/06/2014,16,1216,608,803,2541,1345,2415,1977,1904,1043,1880,267,104,42,217,1249,1392,655,10,402,2171,1341,333,710,623,656,292,102,1101,594,198,307
23/06/2014,17,1448,1083,1263,3172,1707,2125,1785,1300,915,2053,325,144,83,472,2154,1651,1019,28,460,2923,1783,446,677,769,718,344,138,1913,640,227,296
23/06/2014,18,1043,512,490,1096,1448,1597,1093,680,445,690,148,109,55,213,1012,931,548,14,302,2009,921,257,658,390,736,435,112,1027,518,341,110
23/06/2014,19,800,254,198,355,1236,879,434,280,184,238,69,63,32,79,643,460,236,3,202,1291,476,87,508,135,605,382,57,906,480,233,54
23/06/2014,20,570,229,70,122,1223,860,236,223,168,120,62,51,18,36,719,451,163,1,188,843,295,97,475,124,515,319,47,722,368,217,51
23/06/2014,21,360,110,55,93,707,468,142,135,91,74,42,22,12,23,384,262,124,3,123,728,179,58,300,124,293,225,43,307,346,169,26
23/06/2014,22,232,94,45,50,525,300,86,81,67,29,16,16,3,6,500,265,117,1,123,524,108,39,99,80,201,134,24,510,231,119,16
23/06/2014,23,133,22,17,34,285,173,48,46,39,10,8,7,2,8,171,127,107,0,63,331,75,16,0,40,90,49,28,82,150,76,9
24/06/2014,0,61,17,7,11,107,79,20,23,15,10,4,6,0,7,104,51,30,0,56,88,18,7,0,11,63,53,3,48,54,35,3
24/06/2014,1,37,5,2,7,64,32,16,16,7,0,0,0,0,2,14,42,29,0,20,21,3,4,12,7,31,8,2,10,62,25,1
24/06/2014,2,14,14,4,12,24,15,7,12,4,0,8,2,0,0,16,7,8,0,25,15,9,5,31,4,13,11,3,11,35,9,0
24/06/2014,3,7,17,2,0,26,16,6,8,8,1,0,0,0,0,34,16,21,0,14,24,2,2,24,4,30,4,2,19,24,6,2
24/06/2014,4,7,0,2,0,41,44,11,8,12,10,5,7,5,4,31,38,64,0,16,51,20,2,49,3,11,6,7,32,37,6,5
24/06/2014,5,27,56,49,150,110,92,41,33,22,83,15,12,5,26,95,118,72,0,50,103,113,18,14,73,8,7,8,85,41,4,14
24/06/2014,6,54,236,173,840,125,240,88,94,114,535,82,25,12,129,342,378,259,15,132,446,510,119,82,148,18,13,28,260,66,19,58
24/06/2014,7,276,990,823,2954,280,424,215,341,364,1256,227,80,28,286,858,959,593,14,272,1264,1332,420,109,266,49,47,86,535,162,79,173
24/06/2014,8,615,2184,1708,4978,557,918,566,509,837,2552,264,129,49,393,1598,2003,1058,12,446,2188,2498,898,240,532,132,117,206,1196,295,118,409
24/06/2014,9,478,855,680,2103,559,1016,576,534,832,926,181,35,22,90,655,775,286,4,372,1176,1311,310,203,384,172,109,109,508,316,84,176
24/06/2014,10,449,413,370,721,787,1291,835,796,894,401,138,71,19,70,599,451,276,11,652,1013,830,278,283,288,263,189,145,501,332,148,133
24/06/2014,11,645,440,311,742,850,1805,1417,1370,1004,418,164,54,20,57,737,480,110,7,764,1276,753,224,321,184,445,352,140,625,492,162,103
24/06/2014,12,828,1055,462,859,1339,2206,1811,1710,1563,696,179,51,40,160,912,767,180,5,1274,1630,1214,315,680,238,580,424,195,612,796,164,132
24/06/2014,13,1066,741,423,794,1531,2325,1886,1927,1592,601,153,82,27,116,974,992,282,3,942,1968,1050,285,676,285,636,336,187,660,741,169,150
24/06/2014,14,1095,474,442,824,1703,2312,1793,1731,1106,401,125,47,23,82,762,629,287,7,625,1495,859,240,587,308,652,306,150,615,505,218,138
24/06/2014,15,1142,485,441,1219,1812,2405,1884,1697,1045,844,88,100,39,108,1001,760,306,6,500,1786,1479,296,626,489,611,315,104,669,536,203,176
24/06/2014,16,1446,697,820,2635,1593,2143,1550,1695,975,1903,232,113,27,207,1303,1338,605,8,434,2323,2284,324,598,592,591,245,80,905,596,221,278
24/06/2014,17,1893,1110,1166,2762,2021,2329,1862,1397,981,2003,305,178,80,410,2152,1530,977,19,456,3004,2659,462,722,766,750,424,124,1577,779,313,334
24/06/2014,18,1329,537,576,1128,1855,1692,1318,818,453,740,164,133,69,209,1032,1019,493,9,373,2269,1317,226,637,374,856,536,93,1077,701,271,158
24/06/2014,19,974,247,148,392,1596,1139,500,299,217,281,90,73,47,91,653,491,211,2,281,1154,605,141,563,142,679,531,64,525,590,411,67
24/06/2014,20,666,169,101,170,1496,966,342,273,197,115,78,59,35,48,712,398,155,2,217,878,435,110,382,98,537,368,61,414,494,254,40
24/06/2014,21,474,122,82,110,904,592,190,180,150,82,55,59,18,38,722,504,176,4,160,798,309,82,321,94,328,213,31,607,347,231,45
24/06/2014,22,293,124,49,54,618,404,121,126,74,34,21,23,11,12,295,228,115,2,101,482,170,48,265,67,293,257,40,145,302,161,25
24/06/2014,23,168,30,23,20,407,240,88,53,54,17,6,8,18,7,146,148,113,1,74,353,102,30,181,53,203,125,26,56,184,106,6
25/06/2014,0,74,14,1,9,198,116,27,36,10,5,8,5,1,0,64,59,16,0,57,97,29,15,124,17,102,55,7,24,96,250,0
25/06/2014,1,20,11,2,9,48,37,18,22,8,7,3,0,0,0,35,29,8,0,34,30,17,35,77,12,57,25,16,12,64,145,2
25/06/2014,2,17,5,2,0,29,25,3,11,12,1,0,5,3,1,11,25,7,0,23,31,10,2,55,3,9,14,4,5,34,135,2
25/06/2014,3,14,8,0,6,16,21,4,3,5,1,2,1,0,1,22,28,10,0,3,40,4,2,34,7,5,8,5,21,26,111,3
25/06/2014,4,7,4,3,11,45,42,19,21,7,4,2,0,0,2,35,29,46,1,25,31,7,3,78,3,78,14,4,38,36,16,4
25/06/2014,5,20,60,23,140,82,93,44,33,23,75,13,13,11,26,83,118,71,0,42,151,35,30,60,36,16,10,13,86,28,7,12
25/06/2014,6,67,223,170,899,136,134,97,78,113,560,83,38,21,109,330,452,223,17,92,495,327,121,95,174,23,18,17,302,55,12,56
25/06/2014,7,235,881,763,2065,316,442,228,197,423,1287,194,99,54,239,784,796,439,26,147,1233,790,374,153,302,67,58,60,501,214,62,192
25/06/2014,8,550,1453,1481,4234,737,982,620,508,915,2761,343,185,70,353,1352,2164,787,18,401,2255,1785,809,229,606,153,120,140,1091,305,102,405
25/06/2014,9,470,758,659,1615,670,1130,718,606,659,1121,205,106,54,144,736,887,340,18,399,1153,920,426,215,343,231,110,79,638,253,104,233
25/06/2014,10,538,469,369,732,901,1681,999,1145,910,415,125,85,24,91,762,673,387,85,510,1174,606,337,279,255,313,188,101,803,469,151,138
25/06/2014,11,828,648,369,733,1172,1974,1256,1623,1261,539,151,117,59,138,1268,911,391,21,605,1626,597,314,418,322,431,341,78,1247,545,204,176
25/06/2014,12,1410,1453,551,815,1979,2872,2487,2300,2006,996,306,264,131,436,1675,1577,560,146,883,2526,1059,441,953,609,842,569,129,1450,1010,330,242
25/06/2014,13,1469,1061,513,958,2192,3197,2642,2587,1871,817,223,162,90,364,1263,1292,676,46,740,2520,984,410,1049,562,980,555,120,1223,933,279,246
25/06/2014,14,1395,602,477,812,1980,2950,2306,2026,1273,499,143,98,55,115,1372,1069,383,22,544,2171,747,280,688,493,801,394,129,1253,670,212,155
25/06/2014,15,1263,525,446,1276,2033,2540,2178,2175,1226,870,108,118,54,110,1275,965,440,51,489,2239,1010,302,592,622,769,358,95,1012,654,230,198
25/06/2014,16,1440,791,973,2926,1837,2754,1951,2301,1107,1842,220,115,51,248,1582,1383,731,24,543,2596,1615,418,697,550,616,385,101,1269,654,182,267
25/06/2014,17,1624,905,1237,2707,1956,2709,2074,1644,1090,1984,277,173,60,457,2175,1958,1084,31,438,3095,2034,455,772,758,836,434,118,1459,702,245,375
25/06/2014,18,1257,591,576,1103,2010,1972,1505,1037,548,749,177,137,46,254,1217,935,512,30,346,1828,1126,244,793,411,991,653,119,1171,850,322,215
25/06/2014,19,1108,315,180,424,1935,1361,587,422,261,313,121,69,37,100,725,550,264,18,274,1271,500,152,718,155,881,586,74,893,618,324,109
25/06/2014,20,714,197,128,244,1701,874,392,285,183,155,58,52,24,61,550,550,170,3,257,1077,323,120,464,118,655,480,77,308,580,384,74
25/06/2014,21,534,142,61,105,1138,742,212,192,148,71,73,39,15,26,867,434,179,31,175,865,266,61,375,93,428,290,43,923,440,321,39
25/06/2014,22,362,96,76,53,812,445,156,122,99,52,29,32,6,21,424,378,193,35,124,701,169,47,348,84,341,302,44,254,387,216,47
25/06/2014,23,192,79,26,62,446,323,82,59,72,21,10,20,15,7,258,198,147,24,82,382,93,34,213,57,145,118,23,89,214,105,50
26/06/2014,0,92,22,8,20,281,136,44,31,17,12,8,15,5,8,92,113,45,1,63,149,32,14,106,25,121,58,17,32,147,53,5
26/06/2014,1,62,8,3,19,104,57,17,26,9,6,8,3,2,1,50,41,7,0,49,57,17,8,98,7,56,49,6,25,122,17,4
26/06/2014,2,12,5,3,5,62,53,16,4,6,1,6,2,1,2,16,37,11,0,26,61,7,10,58,2,33,9,9,9,22,17,1
26/06/2014,3,21,2,1,9,15,21,6,9,3,0,1,1,0,0,32,17,10,0,16,38,0,5,63,6,24,16,1,24,36,3,0
26/06/2014,4,24,5,4,5,17,48,23,9,12,8,3,2,1,0,47,32,39,0,20,35,10,3,37,5,10,13,5,36,30,11,3
26/06/2014,5,27,59,32,165,81,64,25,23,14,85,13,7,0,22,75,109,73,2,60,116,178,12,15,64,7,8,11,78,10,3,27
26/06/2014,6,54,259,188,896,138,155,73,91,110,535,86,48,18,116,324,418,239,6,127,533,591,115,93,197,21,20,20,349,56,21,75
26/06/2014,7,276,700,741,2095,348,523,263,217,0,1370,253,141,37,271,892,1218,531,26,251,1379,1515,471,120,377,58,46,66,754,141,81,223
26/06/2014,8,597,1597,1513,4122,712,1069,609,549,0,2812,367,193,95,421,1157,1827,843,17,426,1945,2574,834,274,740,146,141,119,1207,302,154,384
26/06/2014,9,485,855,632,1644,684,1012,743,733,0,1130,241,120,65,153,741,879,274,11,653,1235,1400,468,273,713,192,167,196,732,251,161,246
26/06/2014,10,593,552,349,714,913,1418,1135,1122,0,466,139,191,99,113,914,826,300,26,705,1361,972,351,300,697,234,265,177,847,380,171,143
26/06/2014,11,819,672,353,759,1070,2159,1373,1794,0,561,134,237,133,146,1154,863,376,38,879,1572,1150,296,518,478,411,255,209,740,540,171,145
26/06/2014,12,1511,1134,608,857,2060,3278,2501,2473,0,963,333,288,130,495,1637,1545,475,28,1587,2596,1772,521,1097,764,877,585,285,1005,1056,297,218
26/06/2014,13,1531,1127,581,897,2096,2829,2787,2808,0,893,298,253,149,338,1288,1476,548,29,1404,2155,1470,484,1091,795,903,599,277,1169,1044,335,205
26/06/2014,14,1427,611,373,796,1942,2576,2325,2207,0,548,177,191,80,155,1081,1111,415,28,965,2039,1214,341,642,733,808,446,157,989,625,284,181
26/06/2014,15,1240,669,528,1261,2140,2768,2359,2333,0,906,163,130,61,160,1271,1168,465,20,530,2202,1615,276,587,801,666,339,127,1030,527,225,222
26/06/2014,16,1398,681,888,1722,1855,2832,1930,2417,0,1375,266,193,103,268,1616,1155,775,27,408,2685,2523,356,751,861,666,338,115,1105,697,186,287
26/06/2014,17,1706,1048,1222,2589,2285,3193,2311,1889,0,1996,296,210,107,471,1958,1607,1146,58,427,2830,2787,560,881,910,815,495,136,1626,849,254,375
26/06/2014,18,1301,612,543,1070,2106,2090,1729,1378,0,786,201,140,91,269,1456,1045,565,56,355,2142,1548,303,871,384,984,702,140,1385,877,321,174
26/06/2014,19,1116,316,218,390,1868,1666,1131,811,0,296,118,91,43,87,981,709,296,37,265,1481,790,168,630,218,985,585,91,1268,746,316,88
26/06/2014,20,822,254,121,245,1821,1637,872,591,0,144,55,83,59,74,649,417,205,9,201,1211,194,112,523,179,714,603,67,415,593,323,61
26/06/2014,21,608,125,92,138,1383,986,299,214,0,111,68,106,29,36,961,472,197,19,182,1054,203,97,577,134,600,420,60,973,526,290,44
26/06/2014,22,497,240,114,91,1403,786,264,204,0,73,50,51,35,36,667,395,188,22,166,869,267,82,565,126,472,418,34,382,460,262,63
26/06/2014,23,241,87,52,64,847,941,99,157,0,29,15,26,12,19,340,247,164,27,152,558,175,39,395,75,281,334,40,154,352,136,35
27/06/2014,0,134,47,15,34,525,336,82,89,0,16,5,9,0,7,173,105,41,0,117,202,40,11,270,35,206,177,25,61,226,66,10
27/06/2014,1,64,22,12,12,210,195,78,68,0,0,6,2,1,2,70,95,45,2,82,115,28,21,182,28,103,110,14,35,194,24,5
27/06/2014,2,61,9,15,11,157,118,42,39,0,2,3,20,6,1,48,73,40,1,49,108,18,12,286,8,62,72,11,30,156,10,3
27/06/2014,3,38,9,9,7,92,133,43,20,0,8,4,0,0,1,54,60,34,0,40,97,16,12,186,13,47,167,8,27,108,27,5
