Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth St,Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russel St (West),Melbourne Convention Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Russel St (South),QV Market-Peel St,The Arts Centre
26-Feb-13,4,9,10,3,1,22,25,6,11,7,5,4,0,1,2,35,23,21,21,,,,,,,,,,
26-Feb-13,5,11,70,34,89,55,85,29,21,21,48,18,9,3,14,107,42,50,14,,,,,,,,,,
26-Feb-13,6,64,253,179,791,157,206,63,104,76,466,70,18,3,74,301,336,149,37,,,,,,,,,,
26-Feb-13,7,290,814,801,3500,313,443,271,251,314,1256,202,66,14,258,891,981,476,87,,,,,,,,,,
26-Feb-13,8,787,2138,1953,6770,628,1037,638,723,768,2454,309,101,22,540,1995,2195,1244,149,,,,,,,,,,
26-Feb-13,9,829,1594,1240,4407,795,1051,718,710,812,1436,265,114,6,263,1077,1308,621,107,,,,,,,,,,
26-Feb-13,10,672,707,652,1257,930,1362,830,898,955,596,136,66,20,92,673,617,319,74,,,,,,,,,,
26-Feb-13,11,820,602,440,887,1337,1720,1343,1291,1171,370,131,52,12,103,913,633,283,55,,,,,,,,,,
26-Feb-13,12,1422,1259,664,1092,2192,2884,2344,2575,2012,1087,261,120,35,308,1120,1269,600,162,,,,,,,,,,
26-Feb-13,13,1727,1308,645,1225,2497,3225,2841,3089,2242,926,270,209,65,321,1022,1389,381,146,,,,,,,,,,
26-Feb-13,14,1676,698,513,947,2491,2925,2271,2372,1731,623,171,137,57,127,995,1136,390,183,,,,,,,,,,
26-Feb-13,15,1733,641,556,1155,2538,3085,2398,2221,1459,741,165,112,61,132,1422,1090,410,190,,,,,,,,,,
26-Feb-13,16,1968,707,869,2248,2687,2945,2455,2338,1294,1556,250,142,50,223,1688,1344,592,196,,,,,,,,,,
26-Feb-13,17,2097,1239,1642,3887,2744,3039,2635,2089,1233,2748,438,200,97,467,2930,2382,1217,347,,,,,,,,,,
26-Feb-13,18,1641,779,817,1992,2513,2434,2020,1345,829,1336,287,256,95,353,2572,1594,765,417,,,,,,,,,,
26-Feb-13,19,1368,436,313,689,1840,2013,1091,543,512,372,111,296,133,176,1577,939,444,237,,,,,,,,,,
26-Feb-13,20,1051,267,197,298,1765,1488,671,381,285,169,104,299,111,119,1309,736,384,166,,,,,,,,,,
26-Feb-13,21,827,254,130,170,1352,1182,429,280,229,118,81,184,99,61,936,712,308,73,,,,,,,,,,
26-Feb-13,22,508,132,56,59,942,820,257,142,131,76,37,91,56,31,1354,659,218,78,,,,,,,,,,
26-Feb-13,23,253,145,43,41,705,1168,179,170,151,46,20,22,7,16,2482,633,169,69,,,,,,,,,,
27-Feb-13,0,120,96,20,22,277,433,100,84,35,16,4,9,1,9,214,171,67,17,,,,,,,,,,
27-Feb-13,1,80,34,9,9,165,213,50,63,15,7,8,14,6,3,72,43,17,12,,,,,,,,,,
27-Feb-13,2,40,10,7,10,74,75,28,28,22,3,0,4,1,6,23,59,24,9,,,,,,,,,,
27-Feb-13,3,25,13,4,2,58,50,21,20,2,4,4,16,6,0,30,28,8,11,,,,,,,,,,
27-Feb-13,4,11,9,5,3,12,53,10,7,13,6,2,2,0,2,47,27,23,6,,,,,,,,,,
27-Feb-13,5,18,59,29,85,75,87,22,21,21,53,14,12,8,21,99,50,61,29,,,,,,,,,,
27-Feb-13,6,79,222,188,590,149,192,68,86,105,536,63,54,19,111,325,309,170,94,,,,,,,,,,
27-Feb-13,7,311,671,664,2248,373,502,327,304,450,1373,222,161,32,322,868,1087,477,293,,,,,,,,,,
27-Feb-13,8,814,1694,1739,5097,953,1129,812,705,976,3034,348,286,85,589,1538,2418,1101,380,,,,,,,,,,
27-Feb-13,9,706,1111,942,2559,1006,1332,906,781,983,1542,260,179,38,231,1101,1250,481,197,,,,,,,,,,
27-Feb-13,10,812,681,537,1077,1183,1644,1191,1225,1101,560,196,134,27,109,950,869,283,176,,,,,,,,,,
27-Feb-13,11,1183,618,438,873,1609,2195,1743,1828,1373,450,117,141,54,127,1351,1013,307,169,,,,,,,,,,
27-Feb-13,12,1943,1380,788,1116,2635,3215,2954,3155,2281,1271,241,308,139,474,1942,1741,571,300,,,,,,,,,,
27-Feb-13,13,2075,1421,702,1342,2955,3636,3381,3633,2554,1106,241,263,104,383,1671,1826,595,305,,,,,,,,,,
27-Feb-13,14,1892,779,558,890,2611,3053,2457,2671,1810,683,155,123,66,171,1654,1337,582,222,,,,,,,,,,
27-Feb-13,15,1820,620,576,1187,2432,3005,2365,2617,1648,818,158,131,42,143,2089,1390,561,162,,,,,,,,,,
27-Feb-13,16,1477,772,1038,3114,1843,2756,2068,2495,1262,1479,264,34,8,269,1967,1409,787,176,,,,,,,,,,
27-Feb-13,17,1951,1212,1522,4205,2412,3132,2335,2337,1345,2752,417,189,74,585,2472,2190,1316,373,,,,,,,,,,
27-Feb-13,18,1506,857,815,1797,2359,2985,1916,1244,943,1319,273,270,129,391,1926,1473,816,588,,,,,,,,,,
27-Feb-13,19,1217,406,277,605,1999,2137,1008,535,512,347,126,275,215,164,1447,959,477,483,,,,,,,,,,
27-Feb-13,20,840,350,154,301,1622,1702,562,338,305,173,100,160,68,75,1056,708,300,145,,,,,,,,,,
27-Feb-13,21,687,234,114,154,1267,1187,394,274,206,119,76,97,45,46,757,545,273,65,,,,,,,,,,
27-Feb-13,22,391,154,100,94,873,892,289,239,199,55,74,121,58,40,1111,747,226,699,,,,,,,,,,
27-Feb-13,23,204,118,69,54,715,1489,190,175,134,37,20,28,11,20,2058,517,201,165,,,,,,,,,,
28-Feb-13,0,148,66,20,24,276,326,117,117,72,18,8,21,6,9,228,239,68,16,,,,,,,,,,
28-Feb-13,1,78,38,18,5,133,125,65,30,24,4,3,5,6,5,61,83,21,4,,,,,,,,,,
28-Feb-13,2,35,20,5,9,73,60,35,33,9,2,2,3,0,2,19,28,11,8,,,,,,,,,,
28-Feb-13,3,25,25,5,3,47,56,20,27,12,4,5,7,4,1,34,27,6,1,,,,,,,,,,
28-Feb-13,4,10,7,2,0,16,53,13,13,10,6,0,0,0,2,35,32,28,5,,,,,,,,,,
28-Feb-13,5,9,56,23,96,71,91,14,16,18,58,23,5,4,12,84,73,61,9,,,,,,,,,,
28-Feb-13,6,76,269,174,599,141,170,63,88,86,555,85,51,13,83,289,298,153,97,,,,,,,,,,
28-Feb-13,7,277,644,664,2139,305,493,291,289,375,1361,206,114,32,294,851,1017,435,261,,,,,,,,,,
28-Feb-13,8,758,1736,1843,5346,921,1150,752,683,865,2977,380,249,67,547,1486,2431,1079,406,,,,,,,,,,
28-Feb-13,9,691,979,999,2700,878,1268,934,847,983,1501,236,155,38,187,978,1379,457,178,,,,,,,,,,
28-Feb-13,10,844,638,510,1002,1336,1761,1201,1287,1191,556,133,127,46,124,814,784,301,143,,,,,,,,,,
28-Feb-13,11,1112,707,431,799,1559,2166,1748,1846,1518,509,198,220,57,135,1020,1035,377,228,,,,,,,,,,
28-Feb-13,12,1965,1436,722,1057,2753,3325,2928,3211,2450,1396,301,280,109,514,1292,1857,478,269,,,,,,,,,,
28-Feb-13,13,1866,1401,645,1287,2648,3616,3366,3705,2485,1083,262,150,57,372,1479,1863,473,199,,,,,,,,,,
28-Feb-13,14,1831,772,525,970,2574,3172,2526,2969,1840,639,162,127,36,169,1216,1349,409,180,,,,,,,,,,
28-Feb-13,15,2137,675,530,1121,2792,3397,2765,2641,1707,816,160,193,82,169,1491,1285,534,164,,,,,,,,,,
28-Feb-13,16,2272,707,948,2337,2722,3389,2613,2825,1519,1576,231,204,59,311,1721,1580,652,259,,,,,,,,,,
28-Feb-13,17,2501,1197,1589,3855,3155,3493,2909,2765,1475,2781,415,315,136,597,2319,2574,1287,428,,,,,,,,,,
28-Feb-13,18,1971,865,852,1852,2760,3210,2487,2160,975,1248,248,269,132,447,2112,1732,859,370,,,,,,,,,,
28-Feb-13,19,1444,482,399,636,2362,2494,1676,1117,559,409,152,362,223,207,1410,1212,523,163,,,,,,,,,,
28-Feb-13,20,1254,417,186,301,2272,1939,1185,569,303,162,104,172,47,109,979,805,293,99,,,,,,,,,,
28-Feb-13,21,869,276,133,156,1780,1793,684,398,238,113,87,139,40,55,843,736,320,35,,,,,,,,,,
28-Feb-13,22,616,161,97,96,1407,1119,431,269,194,96,68,172,77,22,1100,735,240,43,,,,,,,,,,
28-Feb-13,23,353,166,52,43,939,1292,371,183,177,62,30,65,37,39,559,572,204,23,,,,,,,,,,
