Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre
17/03/2014,14,1793,757,439,1009,2610,3006,2341,2600,1676,531,169,304,129,186,1589,1208,475,15,591,2545,1399,322,731,626,836,437,112,1105
17/03/2014,15,1851,550,558,1217,2726,3066,2390,2416,1616,823,168,217,104,178,1595,1182,396,32,613,2541,1764,445,821,648,664,431,120,1288
17/03/2014,16,2240,646,1052,2394,2353,3241,2360,2017,1221,1828,192,229,98,347,2294,1653,711,16,646,3005,2849,471,856,816,660,317,143,2002
17/03/2014,17,2538,1158,1337,3518,2647,2793,1996,1746,1217,2611,253,369,128,698,3261,2486,1029,92,700,3756,3664,644,959,1281,771,475,161,2342
17/03/2014,18,1815,731,621,1399,2073,2014,1420,877,587,871,181,405,187,410,1805,1300,699,69,451,2337,1718,314,801,627,826,484,148,1939
17/03/2014,19,1166,335,198,515,1867,1527,639,500,417,303,154,269,105,158,1096,1009,326,23,395,1617,459,182,691,330,752,540,152,773
17/03/2014,20,961,330,117,219,1823,1280,437,357,283,165,138,240,102,71,1050,690,224,9,351,1471,311,133,621,209,557,365,120,613
17/03/2014,21,637,178,83,109,1087,932,344,225,199,96,92,144,47,43,1010,716,197,6,267,1181,221,121,498,179,383,286,73,779
17/03/2014,22,379,112,43,86,810,642,195,162,132,90,155,121,22,28,809,511,150,8,190,870,166,92,312,118,291,217,43,1162
17/03/2014,23,259,103,52,35,495,449,125,127,100,28,18,48,22,16,398,333,123,52,154,501,120,70,235,59,162,134,72,201
18/03/2014,0,105,20,10,26,236,247,83,70,34,10,13,21,9,8,176,216,24,0,131,213,38,19,132,45,75,78,39,103
18/03/2014,1,94,17,2,21,188,88,43,27,15,3,5,8,3,1,58,108,22,9,111,111,7,7,103,11,72,27,35,17
18/03/2014,2,31,10,3,2,73,57,22,16,9,3,2,4,1,2,34,45,11,1,38,31,6,9,80,14,15,24,11,19
18/03/2014,3,16,5,2,0,30,40,9,10,7,2,6,2,0,1,41,34,10,3,44,50,6,17,52,4,12,3,4,43
18/03/2014,4,14,6,5,12,33,34,7,19,4,0,1,0,1,4,25,19,43,1,26,27,5,8,43,8,2,5,4,33
18/03/2014,5,29,85,25,100,101,80,28,20,32,68,14,13,10,33,94,86,65,7,45,158,74,42,35,60,18,10,14,103
18/03/2014,6,76,241,244,830,278,178,92,112,79,475,92,81,35,176,379,484,281,7,127,577,404,197,97,246,56,26,39,455
18/03/2014,7,351,871,692,2462,449,604,308,245,428,1686,173,208,85,427,1052,1193,575,27,309,1504,1200,449,168,577,91,67,72,767
18/03/2014,8,949,1775,1557,5238,1149,1266,784,652,959,3306,283,312,116,616,1554,2191,1054,46,563,2461,2350,987,339,844,206,161,161,1657
18/03/2014,9,687,836,742,2002,1164,1155,819,687,964,1245,215,173,88,226,871,1051,306,18,646,1474,1334,507,304,478,246,156,160,841
18/03/2014,10,881,524,468,905,1405,1541,1219,1209,1245,483,219,178,67,147,892,794,346,4,784,1451,866,374,374,349,320,193,177,802
18/03/2014,11,1190,589,465,878,1536,2195,1786,1454,1354,546,152,227,98,184,1044,739,354,15,1173,1716,870,421,459,475,522,329,192,876
18/03/2014,12,2054,1499,632,1434,2606,3515,2708,2786,2276,1262,290,392,157,574,1259,1622,498,54,1651,2833,1440,531,1054,735,731,665,240,959
18/03/2014,13,2166,1343,673,1402,2855,3629,2819,2970,2368,824,278,349,170,497,1404,1636,373,28,1591,2379,1377,527,1024,671,782,568,303,1228
18/03/2014,14,1718,671,508,898,2490,2875,2361,2277,1695,511,159,249,108,176,1205,1216,310,27,1089,2169,1057,335,816,572,848,260,170,1050
18/03/2014,15,1845,577,575,1372,2585,2808,2226,2311,1544,811,161,170,71,189,1461,1206,401,21,712,2486,1324,447,728,605,702,0,225,1210
18/03/2014,16,2199,760,1131,2837,2475,3092,2318,1976,1253,1838,139,236,67,369,1952,1412,727,53,643,3275,2088,416,776,821,747,0,128,1735
18/03/2014,17,2419,1340,1349,3631,2690,3344,2203,2020,1353,2629,230,344,158,722,2644,2347,1140,74,581,3866,2821,619,963,989,727,0,162,2478
18/03/2014,18,1783,747,660,1418,2283,2175,1700,965,707,956,173,421,211,448,1888,1377,677,42,434,2424,1496,364,968,764,827,560,164,2022
18/03/2014,19,1268,460,256,544,2091,1659,759,548,471,335,187,340,137,174,1125,901,385,26,396,1787,776,222,863,494,768,521,116,938
18/03/2014,20,1090,271,151,280,1963,1236,503,371,254,199,95,240,133,91,982,600,285,9,335,1441,490,133,630,305,633,424,100,746
18/03/2014,21,578,184,76,140,1178,1008,289,241,197,100,84,177,83,67,678,554,237,23,279,1287,418,105,524,211,378,399,60,414
18/03/2014,22,386,141,70,68,910,630,207,166,168,66,99,138,39,23,986,399,175,0,157,756,280,89,477,231,270,316,39,1386
18/03/2014,23,230,85,30,47,463,353,105,87,92,20,29,36,12,20,275,258,121,2,108,476,154,71,212,145,139,153,28,163
19/03/2014,0,70,43,16,19,175,137,40,26,38,15,14,10,3,4,131,95,29,4,67,174,46,25,138,49,61,51,16,76
19/03/2014,1,55,9,5,8,52,58,16,12,12,5,3,5,5,2,24,44,12,1,41,56,19,10,50,15,39,24,13,15
19/03/2014,2,33,5,1,10,42,31,17,21,7,0,3,6,0,1,19,17,4,4,16,16,11,12,63,8,19,9,5,10
19/03/2014,3,13,16,4,6,33,44,20,15,8,2,0,1,0,2,27,26,11,0,11,25,8,6,67,7,8,13,3,25
19/03/2014,4,8,5,6,4,19,64,13,9,19,6,2,0,2,1,30,12,31,1,27,29,20,1,39,19,10,22,13,42
19/03/2014,5,16,79,39,153,112,117,22,36,36,68,14,15,8,35,92,70,67,1,31,175,186,43,68,81,9,4,11,121
19/03/2014,6,96,264,224,900,307,190,85,80,112,446,65,77,33,182,406,480,383,13,95,645,690,127,129,322,68,27,28,567
19/03/2014,7,374,897,704,2278,474,593,323,289,486,1857,205,241,97,420,1040,1169,536,20,199,1596,2076,493,175,617,85,72,81,1006
19/03/2014,8,972,1856,1633,5087,1131,1204,770,646,967,2788,319,318,109,620,1810,2203,926,44,444,2414,3095,1041,378,889,196,146,128,1815
19/03/2014,9,641,864,706,2141,1088,1344,851,765,884,1307,237,159,46,232,1037,1051,354,8,486,1560,1790,604,315,579,159,185,102,1097
19/03/2014,10,876,581,462,883,1435,1544,1318,1344,979,475,195,145,69,139,927,582,335,15,681,1577,1242,463,434,403,317,270,119,854
19/03/2014,11,1260,628,348,721,undefined,1919,1605,1672,1344,576,211,214,151,233,1393,838,343,64,654,1785,1253,374,607,534,474,351,126,1257
19/03/2014,12,2242,1724,675,1568,2842,3034,2880,3132,2265,1248,333,453,267,683,1970,1878,499,83,1238,2410,1004,671,1372,709,971,742,186,1470
19/03/2014,13,2279,1248,646,1377,3013,3211,2935,3180,2193,962,246,433,211,519,1745,1622,390,63,1036,2473,996,658,1107,635,1027,662,175,1429
19/03/2014,14,1750,695,493,1041,2620,2654,2423,2427,1636,550,148,266,141,240,1490,1148,447,24,740,2291,715,391,745,704,771,382,159,1636
19/03/2014,15,1875,599,572,1402,2644,2680,2371,1973,1368,812,189,210,94,232,1576,1141,489,28,600,2636,874,354,781,678,710,65,208,1445
19/03/2014,16,2200,765,787,2255,2376,3106,2168,2067,1333,1759,209,249,114,359,2332,1528,607,41,721,3240,1456,477,976,896,691,0,201,2398
19/03/2014,17,2755,1223,1324,3238,2786,3427,2360,2013,1324,2422,238,720,173,780,3360,2332,1220,99,1063,3300,2216,638,1188,1054,904,575,232,3245
19/03/2014,18,1930,656,649,1449,2305,2403,1879,1008,692,945,215,555,114,463,1954,1275,708,113,1162,2495,1162,354,871,827,808,618,250,1612
19/03/2014,19,1308,419,274,631,2021,1617,826,566,405,315,121,297,111,231,1005,822,369,34,1129,1759,521,241,744,559,864,613,280,1272
19/03/2014,20,1119,311,127,340,1926,1244,547,312,250,176,106,247,88,124,961,879,301,16,928,1602,333,109,627,270,564,462,284,568
19/03/2014,21,783,184,81,185,1126,904,345,277,191,108,91,153,75,78,783,657,216,7,713,1175,292,85,571,187,521,352,240,625
19/03/2014,22,440,150,64,101,867,691,247,223,141,53,150,167,33,36,881,461,202,79,482,888,196,57,339,271,389,384,83,662
19/03/2014,23,240,71,32,74,517,462,132,104,74,28,23,34,30,19,509,268,162,26,141,527,101,65,368,160,200,220,57,156
20/03/2014,0,76,48,23,27,222,166,54,52,36,13,4,23,8,8,167,91,33,1,91,135,33,31,189,62,71,74,21,61
20/03/2014,1,45,15,10,14,78,116,22,28,17,0,5,12,1,4,46,54,14,2,49,59,11,21,98,32,60,24,17,17
20/03/2014,2,16,5,3,11,40,64,19,27,14,2,2,1,0,4,44,17,4,1,21,35,6,18,52,13,15,21,4,23
20/03/2014,3,27,8,6,6,13,45,21,10,15,1,1,1,0,0,35,17,7,0,27,23,0,6,37,6,26,4,8,31
20/03/2014,4,14,5,5,2,23,45,10,11,11,0,0,8,3,1,31,15,33,1,31,29,6,6,54,13,11,6,5,45
20/03/2014,5,12,88,29,169,101,100,35,23,20,78,23,19,6,26,104,99,71,2,52,158,86,29,37,74,18,3,12,114
20/03/2014,6,57,253,157,752,329,234,80,82,124,500,72,73,32,158,377,420,219,9,121,649,492,143,120,277,44,22,42,494
20/03/2014,7,351,1033,763,2300,501,563,330,270,481,1805,232,261,102,425,937,1073,541,39,300,1226,1355,567,221,525,98,54,89,1167
20/03/2014,8,840,1636,1510,4683,1031,1105,776,679,1031,2811,347,332,140,576,1751,2053,972,106,550,2357,2585,1025,295,819,169,154,198,1801
20/03/2014,9,701,906,750,2271,1012,1228,914,758,1027,1310,220,172,76,230,1002,1038,411,77,668,1489,1355,579,340,501,191,157,139,1251
20/03/2014,10,875,733,517,940,1388,1659,1289,1077,1156,484,192,161,66,151,1002,801,260,16,745,1674,977,465,392,382,305,149,165,1056
20/03/2014,11,1161,791,394,825,1557,1896,1714,1564,1373,580,230,203,134,221,1278,1228,325,14,1013,1914,995,376,520,417,509,0,295,1196
20/03/2014,12,2110,1532,747,1367,2799,3237,3040,2968,2482,1388,410,373,154,673,1596,1687,500,57,1899,2449,1640,599,1139,596,938,0,279,1329
20/03/2014,13,2172,1486,757,1391,2802,3105,3405,3326,2508,952,335,330,168,533,1498,1586,453,27,1513,2535,1648,615,1031,568,1139,0,247,1371
20/03/2014,14,1896,675,521,1084,2702,2969,2649,2369,1931,668,168,178,90,192,1390,1175,514,19,1015,2389,1240,315,777,512,785,0,183,1320
20/03/2014,15,1967,696,552,1202,2628,3148,2627,2109,1417,886,179,190,70,218,1557,1246,461,27,700,2546,1625,376,817,626,760,0,184,1413
20/03/2014,17,2319,1207,1331,3340,2896,3033,2757,2469,1366,2220,264,301,121,737,2863,2083,1162,71,682,3345,2960,695,984,1055,909,0,212,2133
20/03/2014,18,1903,622,601,1344,2510,2313,2133,1744,765,914,218,364,175,403,1853,1273,580,50,451,2569,1615,338,944,793,939,0,181,1804
20/03/2014,19,1656,450,280,510,2398,1876,1474,818,358,299,172,360,131,237,1430,884,392,20,397,1920,794,153,941,522,758,0,117,1360
20/03/2014,20,1209,361,163,268,2212,1413,950,568,303,141,133,385,179,130,1078,769,269,11,366,1527,534,137,824,308,721,0,94,532
20/03/2014,21,996,153,105,171,1354,1088,438,362,269,125,103,267,76,61,1042,651,316,8,304,1130,421,125,624,226,439,0,121,685
20/03/2014,22,548,173,70,106,1109,892,249,247,176,84,135,188,65,43,953,488,259,1,241,825,321,87,547,195,301,542,69,729
20/03/2014,23,335,85,45,75,701,588,206,172,117,52,25,68,40,13,374,331,215,7,145,602,276,82,497,153,140,349,57,216
21/03/2014,0,149,66,14,21,392,301,68,65,40,15,17,32,13,7,146,110,49,1,100,256,70,34,391,65,145,157,24,106
21/03/2014,1,110,17,5,4,182,136,53,51,32,12,11,17,6,6,85,76,43,0,87,109,18,12,282,41,51,68,12,31
21/03/2014,2,53,6,5,8,153,142,24,58,29,3,6,7,2,2,40,55,14,0,47,71,19,8,211,22,39,83,9,27
21/03/2014,3,44,14,5,8,77,77,12,31,9,2,1,8,1,0,30,21,10,0,38,58,6,10,235,14,15,31,9,37
21/03/2014,4,19,7,3,9,40,50,21,16,7,3,3,0,1,1,52,17,37,0,19,62,26,5,110,13,13,89,7,68
21/03/2014,5,31,76,23,123,114,129,19,27,37,65,18,11,9,34,93,109,65,1,56,194,177,28,54,68,14,3,9,65
21/03/2014,6,88,309,164,812,245,204,90,94,145,455,61,74,16,146,380,470,250,14,141,501,322,107,114,212,45,30,31,384
21/03/2014,7,338,783,854,2542,454,568,314,291,427,1803,206,213,69,388,1050,1006,619,10,362,1269,889,513,181,430,80,77,103,939
21/03/2014,8,869,1685,1552,5061,1027,1251,791,642,1052,2694,284,258,94,562,1478,2044,912,48,632,2313,1871,1024,305,827,183,131,210,1713
21/03/2014,9,738,983,847,1973,1094,1203,1041,764,1099,1224,210,175,65,197,1208,1051,352,35,691,1586,980,481,274,394,184,173,175,1178
21/03/2014,10,841,651,371,874,1441,1782,1317,1328,1125,530,210,223,95,181,1186,946,418,44,996,1728,761,391,371,452,356,201,192,1070
21/03/2014,11,1064,773,408,818,1657,2429,1995,1997,1433,609,208,213,51,233,1366,1239,472,46,1186,1740,706,404,439,525,547,337,214,1123
21/03/2014,12,2050,1533,709,1374,2824,3471,3506,3409,2542,1280,379,349,184,665,1537,1728,533,107,1712,2464,1145,683,1099,662,1130,628,340,1549
21/03/2014,13,2108,1357,672,1053,2770,3393,3512,3605,2639,953,303,389,177,484,1574,1611,481,44,1562,2594,1228,553,1113,715,980,596,278,1380
21/03/2014,14,1970,780,541,892,2602,3150,2871,2582,1766,627,170,330,154,199,1657,1514,516,43,1214,2638,1033,420,779,915,756,450,190,1136
21/03/2014,15,1867,731,512,1363,2670,3397,2408,2453,1654,912,176,240,90,216,1744,1399,594,19,1033,2821,1134,489,824,889,722,440,282,1319
21/03/2014,16,2270,640,969,2570,2451,3536,2655,2707,1567,1938,329,325,125,444,2144,1492,942,25,811,2696,1764,536,766,856,842,532,210,1549
21/03/2014,17,2722,1100,1153,2997,3061,3516,3357,2849,1769,1866,361,382,112,750,2651,2264,1043,41,591,3479,2410,0,1011,1057,1080,626,199,2210
21/03/2014,18,2147,664,503,1048,2715,2771,2553,2081,1003,826,308,724,191,354,2124,1253,636,42,485,2826,1458,0,1088,650,1202,853,176,1660
21/03/2014,19,1552,408,192,412,2712,2285,1671,1203,615,365,229,952,186,197,1645,701,345,26,406,2014,1013,0,989,544,1306,1068,117,1513
21/03/2014,20,1434,370,172,230,2317,2643,1418,1066,493,174,63,291,91,97,1822,829,361,30,362,1746,390,0,1203,301,1071,1003,104,1514
21/03/2014,21,1110,255,110,128,2049,2021,701,528,306,136,100,162,26,63,1921,941,364,31,302,1456,362,0,767,253,982,704,87,1705
21/03/2014,22,741,198,115,189,1715,1835,591,470,322,234,387,129,18,185,1481,612,318,1,245,1152,987,0,1061,218,816,763,120,1042
21/03/2014,23,686,165,93,75,1535,1243,317,298,235,71,116,59,23,37,676,534,350,3,212,1068,307,0,1022,139,536,546,75,205
22/03/2014,0,319,116,49,42,907,1348,267,252,124,32,45,34,18,7,310,362,176,0,184,679,181,0,857,105,354,353,47,89
22/03/2014,1,180,59,13,38,423,517,85,161,80,8,28,6,2,3,152,184,68,0,173,267,34,0,722,62,250,246,40,65
22/03/2014,2,88,32,8,15,219,242,76,106,30,5,9,2,0,3,135,131,70,1,74,198,24,0,485,21,88,162,17,25
22/03/2014,3,51,23,15,11,174,165,34,47,35,8,33,3,0,3,58,55,32,0,95,131,7,0,441,20,81,55,14,32
22/03/2014,4,49,12,7,14,103,131,44,43,23,4,8,12,1,1,63,52,52,0,61,148,15,0,201,4,26,27,8,38
22/03/2014,5,27,27,10,10,46,101,24,38,13,18,14,4,3,4,70,61,50,0,75,92,48,0,166,19,22,22,15,56
22/03/2014,6,50,54,25,19,97,133,35,40,62,51,30,20,5,30,58,83,104,2,160,134,128,0,81,70,32,11,39,64
22/03/2014,7,100,99,40,36,171,160,75,102,187,60,55,37,15,53,141,188,91,3,248,306,280,0,74,81,50,17,73,125
22/03/2014,8,198,188,101,54,455,409,315,264,331,117,62,91,36,87,326,334,128,2,442,604,472,0,117,148,76,65,210,218
22/03/2014,9,421,232,161,77,624,918,716,583,580,146,75,143,57,129,502,617,261,6,782,945,538,0,206,309,165,154,239,416
22/03/2014,10,695,311,151,142,1093,1685,1187,1374,1025,122,117,256,86,121,859,780,317,15,1250,1409,641,0,394,526,285,269,342,768
22/03/2014,11,968,343,188,118,1390,2036,1881,1977,1340,197,90,294,90,169,1324,1022,401,25,1420,1564,692,0,480,517,548,323,339,1178
22/03/2014,12,1382,355,211,113,2082,2689,2756,2803,1639,131,99,267,114,183,2042,1035,407,35,1504,1862,732,0,756,609,850,599,426,2072
22/03/2014,13,1807,384,209,140,2627,3178,3101,3214,1821,132,100,316,142,160,2295,1111,377,27,1753,2072,765,0,970,800,957,655,460,2226
22/03/2014,14,2002,405,144,110,2889,3432,2835,3063,1617,153,94,372,182,191,1659,857,459,32,1614,2437,755,0,947,975,919,605,419,1382
22/03/2014,15,1874,469,203,110,2442,3212,3070,3299,1704,201,92,452,199,218,2008,1218,602,48,1487,2183,867,0,846,912,828,441,388,2092
22/03/2014,16,1987,369,166,66,2416,3270,2994,3420,1509,163,133,445,267,202,2459,1341,481,36,682,2231,938,0,874,938,882,554,189,2375
22/03/2014,17,1878,571,219,82,2542,2896,2572,2522,1031,169,132,530,292,240,1837,1500,531,18,450,2193,915,0,986,857,975,593,162,1386
22/03/2014,18,1739,504,200,89,2519,2293,2031,1280,581,168,135,923,297,205,1897,1235,388,10,413,1968,1068,0,1041,801,1206,868,177,1261
22/03/2014,19,1195,506,139,113,2413,1655,877,528,353,100,130,762,239,176,1303,895,330,24,424,1514,834,0,1037,496,964,909,127,989
22/03/2014,20,1141,293,119,122,2062,1620,598,450,270,96,151,453,152,67,1150,798,291,11,303,1072,397,0,1013,249,922,952,75,516
22/03/2014,21,881,221,91,84,1837,1709,502,361,217,63,62,316,136,63,946,689,263,8,248,979,415,0,837,269,865,583,86,373
22/03/2014,22,814,205,153,105,1647,1391,580,497,320,219,233,817,142,212,1305,795,342,3,254,1114,1020,0,805,580,759,809,93,929
22/03/2014,23,703,183,118,81,1493,1095,388,291,300,53,85,160,69,45,707,713,328,5,228,972,239,0,908,253,596,768,52,321
23/03/2014,0,368,136,66,65,919,1093,248,219,155,40,46,77,58,17,466,394,257,0,229,840,119,0,788,222,406,515,54,200
23/03/2014,1,283,71,43,54,635,851,248,193,157,25,20,38,13,16,355,308,127,3,195,448,49,0,845,159,296,357,66,119
23/03/2014,2,191,42,36,41,421,629,189,190,114,7,11,26,9,6,276,233,95,4,191,427,29,0,747,79,176,214,32,112
23/03/2014,3,113,24,36,32,273,416,128,145,83,22,20,13,0,4,189,154,73,2,87,455,65,0,603,49,124,181,13,65
23/03/2014,4,66,19,5,15,125,196,95,116,39,8,16,6,1,2,73,105,39,0,81,150,32,0,332,30,54,151,15,36
23/03/2014,5,53,31,14,10,81,130,69,43,34,7,3,4,2,4,55,71,51,0,51,95,44,0,193,22,42,33,4,65
23/03/2014,6,62,19,9,23,73,133,39,48,29,7,7,20,7,13,80,59,40,1,57,129,71,0,133,59,30,38,22,97
23/03/2014,7,106,74,35,14,171,171,88,73,68,52,20,52,20,42,144,121,120,3,125,261,235,0,106,125,34,36,47,173
23/03/2014,8,166,137,50,36,320,342,173,204,184,70,29,134,43,108,238,254,143,7,393,485,399,0,119,285,55,53,80,348
23/03/2014,9,351,179,139,90,528,714,551,531,481,93,49,149,49,95,513,477,226,32,680,729,533,0,219,466,155,140,194,576
23/03/2014,10,750,258,169,73,916,1278,1141,1136,879,75,68,221,74,142,979,678,349,17,1024,1197,621,0,331,674,307,285,292,1059
23/03/2014,11,1247,348,181,68,1375,2004,1717,1687,1188,111,69,361,131,159,1400,917,467,35,1372,1536,710,0,490,703,580,484,381,1546
23/03/2014,12,1728,411,200,77,2153,2468,2230,2165,1347,93,57,359,160,178,1669,848,408,80,1755,1829,625,0,784,898,969,798,428,1817
23/03/2014,13,1966,430,180,107,2501,2899,2591,2529,1299,112,78,499,162,165,1894,960,413,70,1921,2072,635,0,855,1035,1103,702,589,2194
23/03/2014,14,1975,427,197,101,2559,3007,2764,2914,1416,97,77,551,245,166,1968,1193,507,78,1842,2206,706,0,955,1023,921,653,434,2275
23/03/2014,15,2070,399,225,77,2359,3023,2842,2801,1340,151,82,404,178,229,1988,1260,596,89,1326,2313,760,0,944,1080,996,587,402,2099
23/03/2014,16,2001,447,203,87,2491,2710,2499,2593,1100,108,88,361,191,179,1798,1065,498,91,809,2318,778,0,913,840,897,521,214,1852
23/03/2014,17,1800,497,140,84,2462,2305,1909,1578,605,124,99,355,163,206,1462,969,496,55,446,2064,704,0,946,828,888,529,114,834
23/03/2014,18,1262,346,105,69,1976,1567,1229,671,364,129,93,276,148,104,1022,824,389,41,366,1632,541,0,995,488,882,855,100,574
23/03/2014,19,876,210,60,67,1817,1169,578,342,221,70,103,247,118,88,864,612,295,24,330,1293,323,0,821,293,830,1024,61,359
23/03/2014,20,794,206,74,58,1377,913,329,251,184,78,46,172,70,31,633,641,228,8,223,1031,201,0,675,167,660,474,72,307
23/03/2014,21,687,137,56,43,1208,936,234,187,121,49,69,122,49,31,781,602,188,2,190,992,210,0,572,118,492,374,60,578
23/03/2014,22,489,82,42,40,838,696,187,126,91,45,46,60,39,29,495,448,180,1,174,598,138,0,370,97,350,271,29,290
23/03/2014,23,228,47,23,28,676,307,120,76,76,25,19,36,17,10,252,251,139,3,138,434,136,0,272,48,186,118,32,132
24/03/2014,0,75,17,4,10,243,137,30,29,24,7,19,6,2,5,73,89,35,0,70,136,46,0,118,16,54,48,22,58
24/03/2014,1,39,9,1,16,91,82,31,19,23,2,4,5,0,2,38,43,12,0,46,39,7,0,75,35,42,76,7,23
24/03/2014,2,25,0,0,7,60,45,10,26,5,7,1,10,0,0,12,10,4,0,26,17,0,0,61,3,29,10,9,6
24/03/2014,3,36,25,4,5,28,31,6,9,7,6,2,2,4,1,18,8,2,0,23,16,11,0,80,10,17,13,3,17
24/03/2014,4,6,16,4,4,10,39,5,4,3,3,1,3,1,0,37,17,27,1,17,37,15,0,36,11,10,9,7,48
24/03/2014,5,20,69,23,93,88,86,23,22,34,53,9,16,8,24,85,69,72,3,23,102,173,0,33,28,12,6,8,119
24/03/2014,6,69,207,165,656,216,181,67,112,104,507,75,62,18,187,366,436,202,9,70,476,617,0,103,195,67,15,21,317
24/03/2014,7,327,745,738,2479,446,659,350,289,390,1332,158,160,65,386,943,1239,492,15,173,1379,1965,0,113,409,96,38,70,579
24/03/2014,8,799,1652,1544,5199,1010,1059,810,640,975,2921,251,253,98,499,1369,2060,1014,23,364,2468,3151,0,289,590,159,166,130,1114
24/03/2014,9,607,1019,767,2402,905,1178,674,691,778,1244,229,107,28,174,879,961,316,7,342,1561,1799,0,220,379,164,128,106,706
24/03/2014,10,678,525,375,923,1140,1631,1107,1176,1101,478,150,62,11,100,1567,800,285,15,412,1272,1155,0,390,499,255,189,85,1077
24/03/2014,11,1014,578,409,734,1467,2271,1601,1704,1472,507,92,59,31,168,1256,921,248,20,550,1622,1087,0,531,424,485,286,119,928
24/03/2014,12,2025,1315,607,1148,2518,3536,2795,3128,2555,1022,258,266,183,464,2170,1702,460,17,1012,2368,1882,0,1028,699,902,606,122,1614
24/03/2014,13,1693,1228,591,1167,2712,3034,2862,2762,2172,889,255,288,121,317,1485,1447,482,19,796,2454,1651,0,924,646,787,541,104,972
24/03/2014,14,1644,607,411,828,2491,2848,2077,2161,1610,488,127,162,92,200,1698,1004,440,34,574,2453,1395,0,701,731,687,428,108,1257
24/03/2014,15,1746,760,489,1196,2172,2836,1947,2104,1344,889,135,146,74,198,1359,1185,479,13,573,2232,1681,0,671,683,668,368,133,1183
24/03/2014,16,2088,727,940,2645,2236,3033,2077,2109,1324,2036,150,184,91,357,1823,1635,743,20,602,2730,1347,0,726,733,711,320,126,1323
24/03/2014,17,2409,1144,1492,3570,2507,2639,2282,1858,1196,2249,252,271,126,728,2580,1851,1199,97,578,3412,2124,0,1054,1080,679,431,154,1977
24/03/2014,18,1381,560,603,1320,2085,1831,1337,824,537,902,208,251,91,361,1226,1030,705,42,448,2477,1019,0,719,605,715,486,143,1067
24/03/2014,19,1096,334,170,450,1714,914,760,442,317,286,99,118,72,159,906,651,316,15,305,1711,405,0,754,336,627,432,87,757
24/03/2014,20,833,310,133,218,1181,768,557,263,190,147,64,118,76,81,779,600,219,2,273,1184,314,0,620,174,502,365,82,429
24/03/2014,21,600,183,93,117,973,798,382,258,200,72,45,106,45,59,903,528,201,33,227,989,239,0,531,151,369,239,45,785
24/03/2014,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/03/2014,23,126,54,19,42,346,303,111,73,59,19,29,57,24,13,192,188,125,1,90,428,81,0,215,53,99,67,27,93
25/03/2014,0,71,39,3,12,153,136,53,27,22,10,7,9,8,4,86,113,27,2,61,90,25,0,108,23,89,59,19,37
25/03/2014,1,49,9,0,7,69,66,24,21,8,8,1,3,0,1,38,34,12,0,56,45,2,0,103,13,26,29,16,25
25/03/2014,2,22,7,6,5,30,30,10,7,16,1,0,1,4,1,24,20,10,0,32,44,4,0,41,3,19,14,8,10
25/03/2014,3,15,15,0,4,18,27,3,11,15,0,0,3,0,0,42,13,11,0,21,27,2,0,30,6,17,9,2,20
25/03/2014,4,0,14,1,1,36,28,1,6,6,3,2,1,0,2,42,18,42,1,22,22,19,0,47,12,9,5,6,41
25/03/2014,5,21,74,28,137,110,111,24,42,36,72,12,11,6,38,142,93,80,3,43,134,59,0,36,49,12,9,13,133
25/03/2014,6,85,256,169,877,208,194,68,98,108,540,71,65,28,187,368,350,271,9,130,469,440,0,115,213,57,20,45,301
25/03/2014,7,353,878,821,2747,539,516,396,313,416,1514,180,202,96,468,1050,1071,540,17,273,1403,1500,0,161,478,96,62,66,784
25/03/2014,8,919,1800,1646,4729,1055,1181,822,566,858,3035,353,305,107,568,1463,2107,968,38,488,2501,2683,0,278,921,210,175,155,1430
25/03/2014,9,576,802,760,2260,1016,1219,706,689,895,1275,178,131,49,192,862,1056,369,26,603,1702,1298,0,272,350,164,136,112,808
25/03/2014,10,935,559,446,1049,1422,1592,1058,1138,1049,481,153,145,69,173,877,819,353,16,795,1416,965,0,343,262,304,189,143,712
25/03/2014,11,1223,582,448,947,1593,1789,1766,1694,1448,632,160,176,103,276,990,856,440,12,915,1629,967,0,544,346,412,305,163,837
25/03/2014,12,2168,1536,768,1631,2888,3007,3152,3280,2619,1135,277,396,196,722,1401,1715,602,96,1625,2502,1486,0,1240,672,888,624,303,1002
25/03/2014,13,1808,1383,750,1300,2964,3429,2803,3000,2215,967,305,387,181,486,1334,1591,446,42,1662,2616,1476,0,929,645,973,542,274,1011
25/03/2014,14,1605,564,433,954,2541,2726,2264,2058,1545,552,157,198,102,199,1337,1260,347,57,1116,2455,1079,0,634,510,825,340,161,1018
25/03/2014,15,1866,603,518,1520,2215,2769,2191,2057,1389,958,172,175,112,208,1438,1245,446,22,734,2277,1327,0,697,611,686,0,225,972
