Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre
25/02/2014,9,828,884,714,2133,1089,1052,663,728,870,1449,196,158,61,212,870,761,294,11,682,1492,1169,483,259,329,212,228,154,937
25/02/2014,10,1026,615,473,999,1283,1729,1333,1217,1171,509,188,122,41,141,966,677,221,5,1068,1676,1187,430,297,294,328,305,192,835
25/02/2014,11,1345,714,525,695,1622,1994,1851,1601,1449,545,174,121,76,169,1041,978,228,15,1255,1714,737,372,560,393,481,0,207,749
25/02/2014,12,2318,1795,775,1284,2809,3114,3292,2820,2629,1299,352,303,116,570,1177,1600,395,53,1862,2891,1254,609,1265,671,956,0,332,890
25/02/2014,13,1847,1357,653,1394,2908,3141,2833,3071,2154,1093,323,296,143,402,1312,1511,315,23,1471,2359,1291,570,957,488,893,0,248,1052
25/02/2014,14,1800,698,472,1031,2495,2775,2145,2278,1509,558,114,210,90,161,1326,1198,400,11,898,2284,845,302,806,504,797,0,186,853
25/02/2014,15,2028,687,617,1368,2420,3062,2311,2195,1457,839,129,148,95,154,1446,1337,440,14,749,2554,1074,402,774,477,768,0,180,1005
25/02/2014,16,2256,777,1004,2395,2455,3058,2385,2150,1395,1776,238,208,104,313,1512,1396,552,23,592,2903,1766,454,811,712,754,0,157,1203
25/02/2014,17,1922,1058,1555,3554,2419,2762,2152,2112,1355,2658,331,297,124,673,2425,2132,1146,45,565,3532,2774,672,868,917,737,540,201,1880
25/02/2014,18,1461,584,640,1433,2238,2122,1490,1115,585,987,135,329,111,402,1399,1215,600,48,448,2323,1391,247,816,555,790,420,124,1149
25/02/2014,19,1069,332,215,536,1856,1809,973,484,386,311,117,162,80,190,910,804,328,11,355,1676,670,145,694,257,605,469,110,449
25/02/2014,20,1048,321,189,244,1388,1149,694,371,264,149,70,148,56,80,761,630,179,4,292,1347,436,114,624,262,579,473,75,543
25/02/2014,21,725,134,79,127,1184,873,449,236,264,115,112,208,59,103,648,593,162,8,292,1040,350,118,436,192,379,346,68,385
25/02/2014,22,362,117,46,69,820,626,279,178,141,72,56,68,33,32,430,397,148,2,158,651,206,93,367,140,281,243,41,233
25/02/2014,23,202,94,49,63,544,390,159,117,95,51,53,29,12,22,278,274,152,2,116,395,133,44,236,74,243,109,20,106
26/02/2014,0,110,38,29,19,204,154,60,28,29,19,4,16,11,5,80,93,29,0,98,160,35,20,186,38,141,87,18,24
26/02/2014,1,80,7,1,23,103,65,48,26,11,11,1,4,0,4,18,54,18,1,111,77,12,10,136,6,83,66,12,16
26/02/2014,2,29,2,1,3,76,43,24,7,6,2,1,8,11,3,22,25,13,0,44,59,5,3,65,2,45,29,4,16
26/02/2014,3,9,10,3,2,31,33,12,9,4,5,8,2,0,0,27,24,6,0,41,23,12,1,58,4,7,14,8,37
26/02/2014,4,22,11,0,5,25,57,3,7,4,4,5,4,1,1,33,25,29,1,14,31,15,12,50,6,8,17,9,53
26/02/2014,5,33,77,41,136,67,97,33,26,34,46,21,10,10,29,115,98,50,25,47,156,97,41,44,47,5,5,11,137
26/02/2014,6,106,271,228,829,249,180,106,84,125,486,81,90,38,186,342,506,262,7,94,609,587,152,101,290,35,25,29,420
26/02/2014,7,265,730,861,2514,443,540,257,268,375,1759,173,246,91,424,912,1184,488,33,173,1432,1675,624,144,463,76,79,62,858
26/02/2014,8,815,1718,1496,5293,1023,1263,721,680,957,3312,303,304,95,556,1493,2346,1013,25,414,2377,3018,949,306,710,161,143,150,1416
26/02/2014,9,581,955,714,2065,936,1314,842,795,921,1119,160,101,40,181,1106,925,285,8,443,1406,1571,488,334,338,128,124,109,863
26/02/2014,10,843,599,529,864,1174,1512,1161,1025,1204,471,185,97,37,103,807,664,197,8,542,1453,1207,363,377,435,304,197,91,680
26/02/2014,11,1186,733,511,831,1596,2226,1919,1592,1617,551,181,197,84,159,1075,845,254,7,529,1762,1072,423,477,457,392,400,103,1014
26/02/2014,12,1671,1347,604,1256,2732,3287,2541,3002,2214,1257,273,234,113,471,1615,1661,381,21,995,2720,1815,659,1071,562,878,813,177,1401
26/02/2014,13,2018,1266,622,1194,2820,3687,2899,3353,2289,996,197,338,152,372,1513,1673,398,29,1083,2493,1662,563,1050,580,940,592,175,1277
26/02/2014,14,1985,771,492,1045,2792,2875,2394,2243,1692,556,159,253,101,189,1552,1126,348,18,844,2366,1289,355,798,634,712,489,150,1077
26/02/2014,15,2151,655,613,1395,2535,2890,2476,2124,1508,853,159,161,97,188,1603,1219,430,20,649,2714,1566,446,935,766,708,505,227,1713
26/02/2014,16,2359,654,1029,2872,2669,2979,2781,2337,1315,1806,242,193,87,310,1785,1646,756,30,721,3219,2850,561,869,803,762,574,176,1544
26/02/2014,17,2344,1020,1325,3588,2812,2920,2626,2212,1304,2623,350,321,120,654,2361,2264,1149,63,1196,3157,3449,557,1116,979,936,608,285,1952
26/02/2014,18,1696,697,662,1387,2441,2183,1881,1244,786,1046,179,385,129,455,1678,1283,612,28,1286,2525,1853,358,985,980,837,661,332,1273
26/02/2014,19,1283,405,264,642,1779,1962,1072,583,423,348,116,205,91,154,993,764,354,16,1458,1621,1016,137,767,384,708,904,330,794
26/02/2014,20,1152,300,148,338,1586,1379,813,405,384,154,96,170,77,112,779,751,265,6,1277,1502,553,156,657,260,590,539,415,414
26/02/2014,21,655,196,93,178,1391,1224,577,292,228,99,81,172,61,84,627,678,242,8,897,1221,558,208,624,264,425,577,299,440
26/02/2014,22,468,138,54,123,992,812,335,224,138,67,58,58,12,42,572,413,153,0,593,844,267,74,471,129,352,291,210,328
26/02/2014,23,294,129,59,106,568,979,239,155,128,25,21,20,6,20,289,279,127,5,241,531,105,66,484,69,162,262,59,126
27/02/2014,0,139,49,25,25,226,317,154,51,40,14,20,15,3,12,86,92,28,0,135,207,37,25,348,38,87,228,19,58
27/02/2014,1,56,20,2,4,74,107,50,26,16,9,9,8,4,1,54,64,11,0,70,66,12,18,111,13,65,84,20,35
27/02/2014,2,21,14,11,6,71,77,18,17,7,5,1,3,6,2,21,16,6,0,45,38,7,6,88,5,40,20,9,23
27/02/2014,3,18,19,1,13,22,32,16,5,11,4,4,4,1,0,36,6,8,0,38,29,2,4,83,5,10,13,5,36
27/02/2014,4,26,15,6,7,37,45,21,29,19,2,4,0,0,3,32,16,18,0,18,26,19,19,58,10,7,6,5,35
27/02/2014,5,15,82,28,152,69,78,18,13,26,47,9,13,9,42,91,107,65,1,47,114,51,38,59,66,10,4,18,137
27/02/2014,6,65,213,225,756,241,210,105,87,99,434,90,91,40,162,334,489,257,4,144,611,332,152,96,266,53,23,48,422
27/02/2014,7,315,792,777,2406,444,509,275,291,413,1835,173,211,89,392,1010,748,559,11,299,1376,1099,469,164,449,84,57,74,915
27/02/2014,8,756,1737,1638,5156,955,1013,733,716,911,3328,334,306,110,535,1607,1724,877,38,439,2409,2245,917,290,654,185,137,186,1470
27/02/2014,9,766,895,739,2228,1229,1332,773,674,950,1285,240,150,43,191,1273,882,305,16,552,1572,1327,506,365,327,174,152,118,1291
27/02/2014,10,952,645,462,921,1238,1750,1214,1085,1208,457,274,112,46,137,801,676,339,9,823,1584,820,470,348,277,302,226,165,692
27/02/2014,11,1203,665,517,853,1842,2524,1866,1632,1367,588,138,179,91,203,1105,844,322,30,1048,1891,772,448,537,401,508,391,213,1133
27/02/2014,12,1863,1478,622,1232,2850,3144,2716,3311,2316,1376,257,377,194,599,1661,1788,468,44,1823,2395,1376,618,1063,605,956,633,263,1513
27/02/2014,13,2200,1432,678,1392,2970,3572,3238,3660,2397,1068,224,331,141,457,1683,1445,407,40,1547,2637,1260,580,1222,573,902,633,281,1458
27/02/2014,14,2146,834,535,1132,2622,3324,2621,2536,1836,681,159,261,172,240,1375,1199,370,23,1190,2530,1036,398,763,555,851,426,246,1441
27/02/2014,15,2436,550,677,1231,2742,3155,2772,2604,1626,921,161,170,81,207,1886,1268,431,33,831,2853,1284,525,931,591,857,540,250,1881
27/02/2014,16,2462,739,837,2378,2912,3384,2886,2727,1387,1857,222,255,103,298,2053,1830,739,37,739,3501,2055,510,1016,704,850,0,175,1783
27/02/2014,17,2279,1206,1331,3290,2936,3283,2697,2606,1407,2594,273,286,155,660,2633,2305,1023,47,632,3470,2822,652,1173,1021,930,518,218,2309
27/02/2014,18,1756,752,712,1436,2573,2346,2111,1912,824,1016,216,282,107,376,1795,1307,685,36,519,2631,1589,404,1123,667,837,664,173,1151
27/02/2014,19,1517,388,256,551,2251,2187,1510,940,509,300,120,223,120,163,1070,925,361,14,444,2056,782,202,924,366,899,722,137,949
27/02/2014,20,1332,305,154,306,2167,2098,1196,648,409,182,131,170,69,118,1039,808,313,12,338,1545,502,183,870,274,782,880,130,735
27/02/2014,21,737,212,125,142,1606,1573,626,406,247,104,91,147,65,76,849,562,207,0,275,1442,361,120,874,156,704,702,90,590
27/02/2014,22,495,186,72,78,1250,962,437,293,184,53,47,114,35,69,605,483,175,8,247,831,261,111,734,109,431,588,59,426
27/02/2014,23,320,120,46,64,792,1194,329,189,126,26,33,47,12,26,324,286,151,1,185,676,138,71,597,90,240,442,54,188
28/02/2014,0,165,44,17,20,393,396,142,96,59,16,17,39,12,12,130,126,52,0,142,292,72,25,336,30,183,176,49,91
28/02/2014,1,88,19,6,12,283,198,86,68,40,8,17,14,4,3,53,87,22,0,134,97,11,32,207,10,81,92,26,41
28/02/2014,2,61,23,4,7,151,112,42,50,17,2,6,13,6,3,49,51,9,0,39,72,22,12,270,6,44,39,15,42
28/02/2014,3,38,16,0,16,126,83,34,20,12,1,1,7,1,0,33,26,16,1,35,53,21,14,178,5,13,54,6,33
28/02/2014,4,15,22,6,4,42,74,15,32,15,0,6,5,0,5,51,33,38,1,24,41,10,8,65,7,7,24,5,54
28/02/2014,5,46,66,49,116,82,100,12,18,24,64,20,8,0,38,100,117,84,1,53,136,137,39,46,85,14,13,18,137
28/02/2014,6,76,246,164,760,280,234,110,90,109,443,78,63,34,145,361,521,281,6,125,619,579,159,93,219,70,27,35,426
28/02/2014,7,273,740,676,2335,421,464,247,252,360,1648,158,220,72,346,899,1000,437,26,309,1096,1717,425,182,406,70,66,84,906
28/02/2014,8,766,1828,1616,5023,980,1006,727,687,946,3128,283,345,128,506,1509,2295,916,41,583,2379,3000,976,304,610,168,141,160,1536
28/02/2014,9,772,917,823,1923,959,1457,997,867,1084,1258,218,202,65,212,1098,1092,409,26,795,1944,1736,558,343,401,198,194,169,1279
28/02/2014,10,925,619,566,927,1147,1898,1486,1371,1422,536,164,172,83,188,1222,941,325,19,879,1968,1324,564,440,425,407,269,187,1172
28/02/2014,11,1424,683,493,826,1751,2288,2066,2002,1559,629,163,214,138,196,1415,1277,388,39,1126,2251,1319,369,646,423,575,342,218,1095
28/02/2014,12,1882,1594,944,1465,2911,2945,2986,3546,2585,1378,373,446,213,689,2084,2163,660,41,1864,2539,1983,661,1517,703,911,635,404,1312
28/02/2014,13,2224,1473,795,1251,2918,3433,3291,3657,2639,986,332,434,243,636,1561,1836,597,93,1703,2612,1790,650,1164,702,904,646,291,1270
28/02/2014,14,2033,745,519,1003,2396,3261,2880,2627,2165,736,213,236,134,278,1682,1472,589,40,1131,2608,1563,482,751,732,838,462,224,1384
28/02/2014,15,2347,666,499,1289,2675,3377,2834,2643,1863,961,173,256,104,220,1832,1444,594,27,963,2805,1944,478,803,814,923,444,240,1617
28/02/2014,16,2186,819,822,2472,2707,3132,3001,2799,1625,1863,216,262,121,360,2188,1837,736,53,857,3389,2823,496,951,891,933,234,207,1851
28/02/2014,17,2488,1071,1200,2902,3246,3308,3180,2794,1624,2118,237,392,244,644,2897,2176,1145,87,619,3179,1680,691,1153,1187,869,0,198,1981
28/02/2014,18,2138,655,569,1034,3135,2971,2651,1962,1041,690,151,323,186,379,2413,1582,705,63,495,2678,1020,330,1095,1031,1115,826,188,2285
28/02/2014,19,1654,449,244,457,2379,2427,2021,1555,694,356,130,337,133,189,1587,1235,539,52,405,2159,602,279,1219,748,1196,974,102,1551
28/02/2014,20,1571,404,141,267,2556,2188,1780,1120,416,214,87,291,122,140,1456,1077,408,11,418,1969,422,178,1151,508,1117,977,106,899
28/02/2014,21,1199,374,140,195,2276,1649,966,540,353,171,120,248,128,94,1663,1112,321,73,392,1913,443,148,1072,431,854,666,99,1253
28/02/2014,22,989,213,159,173,2000,1648,655,503,316,170,122,231,86,73,2128,763,361,10,342,1604,420,228,983,336,714,597,95,1007
28/02/2014,23,784,177,118,138,1704,1391,531,308,271,90,66,93,37,38,981,669,353,4,315,1153,259,163,822,232,442,491,86,613
