Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth St,Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russel St (West),Melbourne Convention Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Russel St (South),QV Market-Peel St,The Arts Centre
20-Jun-13,15,,585,595,1089,2033,3044,2621,2474,1658,762,158,170,88,192,1280,1455,489,198,,,,,,,,,,
20-Jun-13,16,,683,939,2159,2325,2875,2594,2406,1363,1671,256,151,87,274,1539,1406,688,276,,,,,,,,,,
20-Jun-13,17,,1195,1421,3721,2550,3203,2975,2574,1417,2828,406,258,117,574,2426,2394,1290,434,,,,,,,,,,
20-Jun-13,18,,903,789,1584,2485,2882,2478,1782,900,1242,282,177,123,320,1726,1513,719,534,,,,,,,,,,
20-Jun-13,19,,479,299,528,2019,1882,1535,932,511,376,130,134,62,113,1219,856,377,473,,,,,,,,,,
20-Jun-13,20,,277,127,229,1737,1384,908,538,270,163,90,77,28,58,637,588,233,97,,,,,,,,,,
20-Jun-13,21,,165,82,145,1354,982,432,278,227,98,78,70,27,37,589,547,265,62,,,,,,,,,,
20-Jun-13,22,,181,103,88,1004,921,225,229,202,85,59,57,28,20,1145,404,181,385,,,,,,,,,,
20-Jun-13,23,,106,51,30,639,621,157,146,94,26,63,23,7,8,270,270,159,169,,,,,,,,,,
21-Jun-13,0,,44,7,26,352,284,77,61,46,9,6,12,7,3,111,100,74,30,,,,,,,,,,
21-Jun-13,1,,19,13,7,152,139,41,31,29,8,7,10,10,3,60,54,33,5,,,,,,,,,,
21-Jun-13,2,,19,31,6,70,103,14,23,6,1,6,3,3,1,28,24,11,13,,,,,,,,,,
21-Jun-13,3,,8,2,6,48,71,8,13,2,0,0,8,4,4,36,15,3,0,,,,,,,,,,
21-Jun-13,4,,17,5,2,24,50,17,26,15,3,1,5,3,7,50,32,27,5,,,,,,,,,,
21-Jun-13,5,,59,24,88,53,89,17,25,23,33,17,6,1,18,99,75,52,18,,,,,,,,,,
21-Jun-13,6,,214,158,511,160,152,99,79,95,393,66,44,5,99,268,358,171,72,,,,,,,,,,
21-Jun-13,7,,582,627,2033,246,415,259,274,333,1409,182,119,34,251,691,963,403,154,,,,,,,,,,
21-Jun-13,8,,1504,1444,4770,699,949,760,587,893,2892,344,250,60,515,1389,2235,925,356,,,,,,,,,,
21-Jun-13,9,,1022,957,2701,677,1150,874,857,955,1668,248,200,51,219,1064,1384,486,160,,,,,,,,,,
21-Jun-13,10,,624,472,915,917,1682,1155,1243,1219,586,173,158,95,135,945,864,403,121,,,,,,,,,,
21-Jun-13,11,,644,397,726,1367,2304,1794,1795,1656,463,180,140,53,161,1251,995,396,146,,,,,,,,,,
21-Jun-13,12,,1366,659,1198,2458,3261,3131,3049,2470,1329,418,375,180,604,1723,1909,593,326,,,,,,,,,,
21-Jun-13,13,,1384,777,1290,2619,3769,3638,3855,2783,1371,429,368,168,583,1704,2037,557,321,,,,,,,,,,
21-Jun-13,14,,703,534,848,2363,3280,2801,2919,1936,710,224,293,150,238,1576,1384,481,239,,,,,,,,,,
21-Jun-13,15,,581,602,1118,2339,3281,2757,2793,1844,852,247,248,124,239,1610,1363,575,236,,,,,,,,,,
21-Jun-13,16,,708,845,1952,2643,3308,2886,2846,1697,1686,367,268,136,318,1821,1562,722,209,,,,,,,,,,
21-Jun-13,17,,1139,1208,3143,2956,3793,3512,2866,1695,2526,480,347,160,572,2462,2465,1207,319,,,,,,,,,,
21-Jun-13,18,,791,696,1251,3070,3420,2938,2429,1306,1137,386,546,160,341,2257,1647,742,316,,,,,,,,,,
21-Jun-13,19,,447,339,507,2759,2465,2039,1535,777,476,221,648,154,227,1929,1103,433,402,,,,,,,,,,
21-Jun-13,20,,317,139,239,2361,1938,1551,1078,418,168,123,136,27,68,944,855,306,70,,,,,,,,,,
21-Jun-13,21,,211,135,138,2196,1846,851,552,279,143,68,128,25,50,1090,770,317,347,,,,,,,,,,
21-Jun-13,22,,249,181,132,1894,1497,566,444,261,215,288,410,57,149,1702,653,274,127,,,,,,,,,,
21-Jun-13,23,,193,75,96,1552,1278,551,473,287,133,139,101,35,54,664,600,271,65,,,,,,,,,,
22-Jun-13,0,,87,45,45,857,628,244,200,120,43,46,60,21,16,333,348,228,21,,,,,,,,,,
22-Jun-13,1,,37,16,17,515,370,104,139,98,27,42,15,2,8,135,199,87,5,,,,,,,,,,
22-Jun-13,2,,31,16,15,195,251,57,80,38,11,15,14,3,3,79,122,46,5,,,,,,,,,,
22-Jun-13,3,,19,5,14,154,194,51,65,37,4,14,18,2,5,73,112,62,3,,,,,,,,,,
22-Jun-13,4,,8,3,19,66,103,42,34,13,7,3,0,0,2,57,41,39,6,,,,,,,,,,
22-Jun-13,5,,28,12,14,98,97,17,29,35,8,25,10,4,5,54,54,46,7,,,,,,,,,,
22-Jun-13,6,,49,31,5,95,93,34,34,26,26,17,10,3,16,50,61,50,26,,,,,,,,,,
22-Jun-13,7,,70,45,20,126,127,56,62,61,61,22,17,9,40,89,203,110,55,,,,,,,,,,
22-Jun-13,8,,149,87,32,302,323,181,153,213,91,48,50,32,74,241,290,159,95,,,,,,,,,,
22-Jun-13,9,,171,152,59,502,777,583,550,526,139,74,133,41,121,534,580,261,142,,,,,,,,,,
22-Jun-13,10,,239,154,92,860,1313,1100,1203,955,154,76,217,79,143,875,738,263,167,,,,,,,,,,
22-Jun-13,11,,311,158,106,1427,2155,1741,1993,1328,117,123,276,110,154,1401,940,386,229,,,,,,,,,,
22-Jun-13,12,,485,231,83,2163,2961,2558,2636,1724,139,82,235,174,219,2014,1226,427,504,,,,,,,,,,
22-Jun-13,13,,461,232,96,2754,3344,2997,3207,1901,177,96,336,226,189,2391,1204,458,662,,,,,,,,,,
22-Jun-13,14,,459,196,78,2633,3436,3323,3689,1973,147,117,420,255,260,1997,1593,567,497,,,,,,,,,,
22-Jun-13,15,,413,182,86,2876,3669,3423,3872,1778,169,118,409,231,209,2040,1652,617,1252,,,,,,,,,,
22-Jun-13,16,,442,220,72,2472,3377,3243,3477,1671,134,153,370,235,206,2655,1716,710,1175,,,,,,,,,,
22-Jun-13,17,,583,224,80,2506,2965,2604,2468,931,136,124,453,165,167,1963,1466,540,258,,,,,,,,,,
22-Jun-13,18,,526,172,78,2654,2456,1798,1179,548,145,177,761,181,175,1559,1197,441,488,,,,,,,,,,
22-Jun-13,19,,517,215,59,2301,2232,1039,602,398,141,146,746,157,127,1686,960,304,1521,,,,,,,,,,
22-Jun-13,20,,366,112,46,2342,1669,584,514,275,93,66,178,89,53,1084,847,336,141,,,,,,,,,,
22-Jun-13,21,,258,87,38,1849,1624,466,343,223,97,70,155,71,39,885,680,284,361,,,,,,,,,,
22-Jun-13,22,,271,187,41,1513,1537,540,467,390,84,163,753,112,143,1238,753,280,124,,,,,,,,,,
22-Jun-13,23,,214,110,34,1296,1434,409,351,177,38,90,153,34,30,603,637,269,44,,,,,,,,,,
23-Jun-13,0,,128,54,20,789,952,277,213,182,36,61,99,3,22,364,453,248,24,,,,,,,,,,
23-Jun-13,1,,69,59,38,559,553,176,247,107,21,26,27,10,5,241,250,115,13,,,,,,,,,,
23-Jun-13,2,,60,58,18,324,483,170,167,121,16,16,22,4,3,237,172,59,11,,,,,,,,,,
23-Jun-13,3,,29,27,23,294,347,113,160,88,11,20,16,4,5,142,129,47,3,,,,,,,,,,
23-Jun-13,4,,8,5,14,79,189,45,68,32,5,15,6,0,2,50,43,28,4,,,,,,,,,,
23-Jun-13,5,,26,10,5,64,127,33,47,23,9,1,11,0,1,51,52,33,4,,,,,,,,,,
23-Jun-13,6,,19,5,10,59,99,20,43,25,7,11,7,6,12,32,38,28,18,,,,,,,,,,
23-Jun-13,7,,44,16,20,109,108,48,62,49,20,17,20,13,23,84,76,73,32,,,,,,,,,,
23-Jun-13,8,,81,39,44,227,234,80,127,157,49,51,51,24,73,193,192,164,91,,,,,,,,,,
23-Jun-13,9,,142,94,66,374,484,426,298,389,92,36,109,47,128,488,439,203,262,,,,,,,,,,
23-Jun-13,10,,253,118,55,709,1037,826,975,842,104,63,205,101,153,966,776,306,282,,,,,,,,,,
23-Jun-13,11,,267,128,68,1184,1723,1690,1554,1126,124,57,325,174,193,1411,923,383,480,,,,,,,,,,
23-Jun-13,12,,366,122,77,1902,2326,2085,2343,1110,101,91,411,231,201,1975,1098,374,604,,,,,,,,,,
23-Jun-13,13,,387,151,87,2187,2858,2607,2534,1343,116,53,493,304,257,2264,1304,467,1002,,,,,,,,,,
23-Jun-13,14,,413,166,69,2307,2846,2952,2880,1543,117,68,517,358,228,2417,1359,513,972,,,,,,,,,,
23-Jun-13,15,,348,129,89,2341,2897,3062,2965,1316,151,79,396,340,266,2073,1405,587,866,,,,,,,,,,
23-Jun-13,16,,237,112,58,2357,2788,2560,2562,1043,84,81,363,271,199,2164,1414,638,427,,,,,,,,,,
23-Jun-13,17,,279,141,77,2351,2312,1870,1604,596,116,59,281,177,161,1600,1129,484,165,,,,,,,,,,
23-Jun-13,18,,241,58,44,2195,1537,1048,679,250,84,71,133,70,90,789,884,374,52,,,,,,,,,,
23-Jun-13,19,,208,55,24,1727,1227,541,341,217,60,44,96,41,57,579,591,222,61,,,,,,,,,,
23-Jun-13,20,,126,40,42,1365,934,238,246,169,59,48,97,40,38,555,477,192,18,,,,,,,,,,
23-Jun-13,21,,78,21,27,985,702,204,168,101,53,35,57,33,41,356,398,197,25,,,,,,,,,,
23-Jun-13,22,,76,19,21,650,394,152,127,82,38,34,28,10,26,318,295,165,9,,,,,,,,,,
23-Jun-13,23,,34,19,12,418,419,65,64,58,20,7,22,16,3,161,188,140,7,,,,,,,,,,
24-Jun-13,0,,25,2,10,157,94,41,43,13,6,14,12,6,8,70,107,47,3,,,,,,,,,,
24-Jun-13,1,,27,5,9,73,82,30,9,14,1,15,6,5,1,25,37,15,1,,,,,,,,,,
24-Jun-13,2,,46,72,7,39,36,22,12,11,2,1,1,0,1,18,31,22,1,,,,,,,,,,
24-Jun-13,3,,7,2,4,21,29,3,9,3,3,2,7,0,0,31,8,2,3,,,,,,,,,,
24-Jun-13,4,,10,2,1,11,28,3,13,3,1,1,1,0,0,22,3,14,5,,,,,,,,,,
24-Jun-13,5,,49,20,60,61,62,21,22,34,34,11,7,2,27,62,52,39,18,,,,,,,,,,
24-Jun-13,6,,170,147,472,84,162,73,76,89,378,54,39,8,81,256,295,137,77,,,,,,,,,,
24-Jun-13,7,,530,603,1868,246,383,228,211,276,1370,199,108,20,270,707,832,374,202,,,,,,,,,,
24-Jun-13,8,,1518,1572,4744,633,871,710,554,748,2978,374,213,63,545,1375,2297,1030,358,,,,,,,,,,
24-Jun-13,9,,1004,927,2777,607,1034,777,684,816,1667,213,150,31,225,1092,1396,497,133,,,,,,,,,,
24-Jun-13,10,,532,450,859,792,1463,1158,1108,1156,501,148,77,17,95,2029,757,391,129,,,,,,,,,,
24-Jun-13,11,,570,417,678,1140,2095,1624,1580,1547,400,157,128,60,117,1376,935,385,108,,,,,,,,,,
24-Jun-13,12,,1242,608,1000,2117,3109,2980,2774,2336,1244,299,260,147,488,2425,1749,517,244,,,,,,,,,,
24-Jun-13,13,,1325,697,1231,2429,3601,3502,3607,2588,994,316,249,149,422,1975,1678,494,251,,,,,,,,,,
24-Jun-13,14,,671,446,818,2136,3040,2747,2611,1781,537,164,180,114,193,2033,1347,491,151,,,,,,,,,,
24-Jun-13,15,,523,472,1149,2223,2972,2592,2450,1575,647,150,160,86,137,1409,1119,423,157,,,,,,,,,,
24-Jun-13,16,,659,844,2138,2221,2934,2267,2299,1370,1597,236,176,67,256,1627,1454,724,223,,,,,,,,,,
24-Jun-13,17,,1137,1436,3902,2312,2862,2327,2140,1229,2960,376,210,83,577,2635,2484,1316,386,,,,,,,,,,
24-Jun-13,18,,738,745,1692,2186,2113,1541,1027,682,1227,236,135,53,372,1663,1421,715,261,,,,,,,,,,
24-Jun-13,19,,321,234,487,1640,1321,675,489,355,370,130,129,45,104,1018,766,315,85,,,,,,,,,,
24-Jun-13,20,,235,85,172,1416,983,403,310,218,169,75,40,22,64,545,535,201,36,,,,,,,,,,
24-Jun-13,21,,197,78,117,1153,713,269,227,204,69,48,50,24,32,871,499,231,31,,,,,,,,,,
24-Jun-13,22,,117,52,69,725,554,204,192,124,37,24,44,29,31,581,340,185,15,,,,,,,,,,
24-Jun-13,23,,69,19,27,425,272,91,86,63,21,27,19,7,8,244,195,115,11,,,,,,,,,,
25-Jun-13,0,,35,5,16,195,113,50,48,24,6,4,9,3,7,122,90,45,8,,,,,,,,,,
25-Jun-13,1,,16,14,11,74,56,30,22,13,7,4,4,3,3,39,50,16,7,,,,,,,,,,
25-Jun-13,2,,5,4,4,23,17,17,6,14,0,0,5,5,0,9,27,12,2,,,,,,,,,,
25-Jun-13,3,,7,2,6,16,32,7,10,10,2,2,0,0,0,23,19,8,1,,,,,,,,,,
25-Jun-13,4,,12,3,8,16,19,12,23,4,0,3,5,6,1,26,21,18,15,,,,,,,,,,
25-Jun-13,5,,38,29,78,65,79,21,20,29,38,13,14,4,11,70,83,67,11,,,,,,,,,,
25-Jun-13,6,,216,177,569,181,181,95,102,91,427,59,35,9,122,302,381,174,86,,,,,,,,,,
25-Jun-13,7,,672,696,2238,284,436,282,222,350,1500,230,123,32,288,802,1045,441,212,,,,,,,,,,
25-Jun-13,8,,1516,1523,4906,700,1061,739,571,824,3078,332,259,80,561,1372,2402,1067,385,,,,,,,,,,
25-Jun-13,9,,1051,923,2564,692,1143,796,759,895,1654,242,185,29,252,946,1170,455,140,,,,,,,,,,
25-Jun-13,10,,566,523,946,969,1591,1050,1140,1035,570,141,161,44,137,933,762,293,273,,,,,,,,,,
25-Jun-13,11,,551,473,844,1400,2133,1628,1661,1448,520,165,194,116,203,1275,958,335,208,,,,,,,,,,
25-Jun-13,12,,1483,719,1148,2469,3390,2859,3022,2301,1355,429,369,213,653,1741,1784,584,463,,,,,,,,,,
25-Jun-13,13,,1418,866,1409,2428,3667,3246,3758,2609,1322,301,384,236,580,1703,2009,603,464,,,,,,,,,,
25-Jun-13,14,,854,589,906,2285,3324,2579,2818,1873,756,182,255,177,255,1658,1502,529,336,,,,,,,,,,
25-Jun-13,15,,659,593,1124,2377,3108,2411,2732,1673,820,170,192,72,207,1546,1334,560,269,,,,,,,,,,
25-Jun-13,16,,725,937,2145,2468,3065,2335,2332,1417,1822,221,178,87,310,1823,1612,764,386,,,,,,,,,,
25-Jun-13,17,,1170,1526,3869,2598,3093,2431,2212,1360,2967,383,219,92,595,2447,2456,1354,676,,,,,,,,,,
25-Jun-13,18,,779,856,1692,2613,2457,1770,1256,864,1198,255,304,174,554,1863,1510,910,2337,,,,,,,,,,
25-Jun-13,19,,341,214,528,1754,1348,867,457,313,348,127,179,106,133,911,839,375,1085,,,,,,,,,,
25-Jun-13,20,,214,104,283,1762,1024,427,386,198,166,70,86,44,76,636,548,239,80,,,,,,,,,,
25-Jun-13,21,,210,103,111,1228,986,264,254,242,119,65,55,25,51,902,619,312,2775,,,,,,,,,,
25-Jun-13,22,,147,99,74,841,860,201,230,246,58,40,42,11,32,745,444,182,600,,,,,,,,,,
25-Jun-13,23,,84,33,46,476,410,109,123,133,27,12,34,9,14,295,266,140,16,,,,,,,,,,
26-Jun-13,0,,56,23,25,249,192,87,72,66,6,6,8,1,6,131,174,41,10,,,,,,,,,,
26-Jun-13,1,,16,9,6,101,114,36,35,40,3,6,6,0,4,54,132,26,6,,,,,,,,,,
26-Jun-13,2,,13,10,13,49,72,19,14,19,1,1,1,1,0,22,23,12,14,,,,,,,,,,
26-Jun-13,3,,5,1,5,58,68,8,20,11,0,1,1,0,3,38,28,10,13,,,,,,,,,,
26-Jun-13,4,,17,4,10,24,22,9,28,7,10,4,3,2,0,23,21,21,6,,,,,,,,,,
26-Jun-13,5,,69,21,89,61,92,22,19,22,39,12,12,5,27,73,80,50,20,,,,,,,,,,
26-Jun-13,6,,193,161,583,172,173,62,98,76,407,58,37,11,106,249,385,187,128,,,,,,,,,,
26-Jun-13,7,,619,664,2091,301,406,250,229,312,1519,206,120,35,293,768,998,435,195,,,,,,,,,,
26-Jun-13,8,,1564,1528,4906,667,1023,698,619,860,3117,333,264,87,606,1402,2309,916,347,,,,,,,,,,
26-Jun-13,9,,1015,939,2715,705,1107,824,729,907,1566,268,217,86,232,1049,1148,416,377,,,,,,,,,,
26-Jun-13,10,,611,447,959,1030,1661,1048,1225,1087,581,141,147,49,162,1157,676,389,1052,,,,,,,,,,
26-Jun-13,11,,604,455,937,1388,2324,1758,1823,1548,454,190,164,83,206,1565,865,375,274,,,,,,,,,,
26-Jun-13,12,,1382,728,1217,2547,3547,3265,3138,2473,1445,380,402,261,703,2139,1826,566,1973,,,,,,,,,,
26-Jun-13,13,,1432,662,1319,2700,3763,3747,3613,2890,1255,330,394,242,618,2044,1952,685,624,,,,,,,,,,
26-Jun-13,14,,786,544,886,2469,3230,2807,2851,1841,716,166,293,188,227,1969,1452,487,1097,,,,,,,,,,
26-Jun-13,15,,626,590,1115,2509,3305,2725,2764,1596,851,142,210,112,211,2073,1424,537,389,,,,,,,,,,
26-Jun-13,16,,727,872,2130,2478,3303,2574,2723,1480,1887,234,230,109,347,2015,1583,701,358,,,,,,,,,,
26-Jun-13,17,,1162,1420,3799,2798,3202,2596,2587,1440,2904,394,269,124,644,2591,2459,1349,512,,,,,,,,,,
26-Jun-13,18,,736,777,1668,2508,2349,2031,1293,762,1246,231,187,81,475,1716,1433,732,383,,,,,,,,,,
26-Jun-13,19,,476,310,552,2071,1650,959,519,455,363,140,120,55,162,1239,831,348,322,,,,,,,,,,
26-Jun-13,20,,283,136,251,1793,1128,514,344,268,177,95,95,51,58,724,581,290,60,,,,,,,,,,
26-Jun-13,21,,197,88,159,1287,812,285,225,169,96,57,50,21,54,560,594,277,232,,,,,,,,,,
26-Jun-13,22,,199,70,92,932,737,248,237,171,58,49,24,12,29,854,499,197,111,,,,,,,,,,
26-Jun-13,23,,79,45,42,594,396,125,121,57,33,16,22,9,11,316,284,167,20,,,,,,,,,,
27-Jun-13,0,,37,14,25,280,175,94,41,29,20,15,12,3,6,97,124,56,13,,,,,,,,,,
27-Jun-13,1,,28,5,16,98,118,33,45,20,2,7,12,2,2,69,80,33,3,,,,,,,,,,
27-Jun-13,2,,15,5,8,58,60,33,18,17,0,0,4,1,0,21,43,16,2,,,,,,,,,,
27-Jun-13,3,,4,1,5,44,36,12,5,8,3,0,1,0,2,30,36,7,1,,,,,,,,,,
27-Jun-13,4,,9,4,3,19,23,16,20,4,0,2,2,0,1,28,13,24,3,,,,,,,,,,
27-Jun-13,5,,61,27,90,68,65,21,17,20,39,16,14,9,21,82,74,58,11,,,,,,,,,,
27-Jun-13,6,,207,153,569,147,166,76,64,85,395,59,31,10,109,271,373,185,77,,,,,,,,,,
27-Jun-13,7,,633,681,2014,299,452,262,281,362,1597,202,154,46,297,724,1092,387,196,,,,,,,,,,
27-Jun-13,8,,1535,1599,4903,663,979,688,666,862,3278,338,262,73,531,1393,2306,1046,335,,,,,,,,,,
27-Jun-13,9,,1078,978,2457,736,1163,790,797,958,1676,234,260,71,221,1016,1318,378,145,,,,,,,,,,
27-Jun-13,10,,596,558,951,904,1602,1176,1202,1267,641,149,163,100,152,1099,801,286,139,,,,,,,,,,
27-Jun-13,11,,570,458,872,1394,2178,1705,1818,1498,540,201,260,139,186,1307,1066,465,181,,,,,,,,,,
27-Jun-13,12,,1330,690,1185,2360,3348,2898,3058,2530,1474,403,382,205,699,1824,1827,774,341,,,,,,,,,,
27-Jun-13,13,,1450,847,1332,2635,3822,3448,3830,2754,1338,313,423,241,640,2150,2050,605,466,,,,,,,,,,
27-Jun-13,14,,735,640,916,2318,3321,2770,2981,2075,718,167,230,109,230,1728,1374,556,329,,,,,,,,,,
27-Jun-13,15,,637,635,1045,2286,3212,2881,2936,1751,825,195,198,84,211,1632,1354,578,304,,,,,,,,,,
27-Jun-13,16,,657,840,2074,2425,3158,2757,2642,1489,1905,253,217,93,308,1889,1558,716,260,,,,,,,,,,
27-Jun-13,17,,1120,1417,3729,2797,3334,2925,2604,1454,2992,386,304,167,668,2518,2657,1305,439,,,,,,,,,,
27-Jun-13,18,,810,754,1668,2790,2679,2423,1896,811,1244,261,195,79,458,1836,1651,816,432,,,,,,,,,,
27-Jun-13,19,,446,365,571,2079,1888,1512,1030,451,363,143,147,68,149,1392,924,415,353,,,,,,,,,,
27-Jun-13,20,,322,118,277,2286,1682,990,545,389,165,82,110,63,89,813,835,291,82,,,,,,,,,,
27-Jun-13,21,,232,138,156,1515,1238,610,8,219,118,95,84,35,53,753,631,264,294,,,,,,,,,,
27-Jun-13,22,,198,129,87,1124,1017,384,8,229,63,31,47,21,41,1108,529,231,36,,,,,,,,,,
27-Jun-13,23,,117,82,65,854,947,287,1,126,48,26,49,23,26,437,423,203,7,,,,,,,,,,
28-Jun-13,0,,72,37,26,447,387,149,18,96,14,6,30,8,5,190,213,94,3,,,,,,,,,,
28-Jun-13,1,,32,21,14,167,225,114,61,32,7,3,14,7,3,113,157,46,3,,,,,,,,,,
28-Jun-13,2,,29,20,14,163,180,86,23,35,3,3,6,4,1,65,89,32,0,,,,,,,,,,
28-Jun-13,3,,11,19,3,115,167,62,29,17,5,3,9,2,1,74,45,20,7,,,,,,,,,,
28-Jun-13,4,,24,4,7,33,87,17,16,23,8,1,2,0,0,38,24,39,2,,,,,,,,,,
28-Jun-13,5,,52,24,95,81,111,30,22,14,47,21,6,4,15,70,90,60,10,,,,,,,,,,
28-Jun-13,6,,194,185,537,157,158,91,63,86,384,52,39,19,116,265,400,176,82,,,,,,,,,,
28-Jun-13,7,,581,692,1976,277,419,284,236,359,1590,181,143,37,320,686,960,411,163,,,,,,,,,,
28-Jun-13,8,,1558,1550,4807,658,1024,717,593,859,3114,364,271,80,509,1329,2273,977,335,,,,,,,,,,
28-Jun-13,9,,1019,967,2434,702,1182,835,883,990,1670,253,204,39,229,975,1278,450,146,,,,,,,,,,
28-Jun-13,10,,690,546,993,926,1721,1330,1312,1344,651,197,206,63,149,1175,933,451,254,,,,,,,,,,
28-Jun-13,11,,719,517,871,1490,2275,1798,1963,1641,626,275,301,176,220,1601,1141,396,274,,,,,,,,,,
28-Jun-13,12,,1341,699,1437,2340,3489,3235,3426,2448,1581,427,471,231,727,2108,2012,621,410,,,,,,,,,,
28-Jun-13,13,,1467,874,1246,2723,3937,3620,4107,2824,1410,424,481,230,646,2139,2191,595,489,,,,,,,,,,
28-Jun-13,14,,809,601,856,2371,3415,3290,3354,2267,819,259,397,168,338,2148,1739,510,503,,,,,,,,,,
28-Jun-13,15,,720,551,1131,2604,3576,3112,3256,2127,861,169,245,123,295,2149,1673,632,472,,,,,,,,,,
28-Jun-13,16,,786,865,1796,2705,3434,2922,3181,1786,1633,324,298,118,395,2355,2026,745,381,,,,,,,,,,
28-Jun-13,17,,1197,1233,2929,3013,3707,3420,3135,1693,2338,395,385,130,615,2837,2801,1255,420,,,,,,,,,,
28-Jun-13,18,,835,656,1418,3135,3258,3181,2433,1191,962,264,267,121,377,2588,2096,756,574,,,,,,,,,,
28-Jun-13,19,,463,329,589,2783,2697,2231,1855,927,442,172,219,111,165,2213,1482,453,265,,,,,,,,,,
28-Jun-13,20,,379,242,300,2920,2233,1809,1296,574,223,115,183,56,97,1306,1270,415,135,,,,,,,,,,
28-Jun-13,21,,290,174,165,2508,1915,1171,786,427,173,168,164,88,70,1332,1163,373,352,,,,,,,,,,
28-Jun-13,22,,256,157,132,1867,1501,501,521,391,109,92,120,29,58,2216,1059,373,221,,,,,,,,,,
28-Jun-13,23,,214,148,115,1566,1292,438,427,346,94,102,98,38,37,1036,975,408,59,,,,,,,,,,
29-Jun-13,0,,110,85,55,1061,926,310,268,217,36,63,71,34,37,719,753,254,52,,,,,,,,,,
29-Jun-13,1,,63,64,28,639,585,237,230,158,15,26,20,3,15,376,305,108,17,,,,,,,,,,
29-Jun-13,2,,68,19,26,344,416,110,130,86,14,14,16,2,6,200,147,63,30,,,,,,,,,,
29-Jun-13,3,,28,20,14,205,292,64,61,56,10,17,23,6,4,103,129,81,19,,,,,,,,,,
29-Jun-13,4,,9,16,12,93,146,41,33,18,15,4,4,3,0,78,80,69,3,,,,,,,,,,
29-Jun-13,5,,22,12,11,92,85,32,29,21,12,13,5,2,3,95,63,65,20,,,,,,,,,,
29-Jun-13,6,,39,32,12,101,128,28,63,35,37,22,7,1,10,50,60,44,33,,,,,,,,,,
29-Jun-13,7,,63,30,17,131,153,71,88,78,64,36,18,19,38,91,158,84,75,,,,,,,,,,
29-Jun-13,8,,135,79,56,298,330,228,216,232,120,50,88,41,77,215,294,134,92,,,,,,,,,,
29-Jun-13,9,,198,148,68,547,836,630,684,570,160,85,168,75,162,537,548,229,113,,,,,,,,,,
29-Jun-13,10,,302,189,96,858,1532,1238,1486,1159,175,185,234,121,215,1012,900,297,294,,,,,,,,,,
29-Jun-13,11,,417,184,111,1510,2462,2009,2600,1631,234,160,315,146,199,1686,1254,425,299,,,,,,,,,,
29-Jun-13,12,,486,256,118,2130,3101,2840,3288,2041,259,147,419,173,214,2335,1512,490,597,,,,,,,,,,
29-Jun-13,13,,510,266,131,2585,3442,3250,3514,2115,222,140,471,272,168,2727,1784,464,781,,,,,,,,,,
29-Jun-13,14,,414,247,64,2641,3491,3659,3722,2058,229,166,507,299,246,2562,1790,557,484,,,,,,,,,,
29-Jun-13,15,,469,225,96,2907,3550,3584,3833,1817,402,174,639,391,248,2602,1757,632,913,,,,,,,,,,
29-Jun-13,16,,372,208,90,2605,3466,3525,3542,1553,420,278,656,428,351,3004,1834,648,534,,,,,,,,,,
29-Jun-13,17,,505,175,90,2635,2888,2831,2596,925,528,477,842,431,312,2326,1678,538,384,,,,,,,,,,
29-Jun-13,18,,467,158,86,2661,2172,1893,1241,450,794,400,797,373,1129,1668,1337,473,573,,,,,,,,,,
29-Jun-13,19,,363,159,49,2210,1512,1066,598,273,242,237,1243,483,512,1597,911,342,768,,,,,,,,,,
29-Jun-13,20,,246,66,57,2018,1135,487,352,154,73,93,163,88,72,816,623,279,130,,,,,,,,,,
29-Jun-13,21,,236,68,26,1862,1183,359,320,126,59,78,102,42,50,708,592,310,522,,,,,,,,,,
29-Jun-13,22,,267,154,248,1433,1704,1194,1277,644,1133,1110,782,204,760,1786,902,347,796,,,,,,,,,,
29-Jun-13,23,,256,179,164,1548,1937,636,585,532,256,395,262,58,83,1124,1001,353,91,,,,,,,,,,
30-Jun-13,0,,180,98,63,952,1405,393,338,262,159,280,134,51,56,679,761,323,30,,,,,,,,,,
30-Jun-13,1,,146,99,54,614,1292,320,332,280,88,245,53,41,23,867,742,204,47,,,,,,,,,,
30-Jun-13,2,,96,112,44,431,1227,226,347,237,57,52,27,8,6,755,429,195,39,,,,,,,,,,
30-Jun-13,3,,77,83,47,365,1006,275,217,189,36,29,24,1,11,626,290,141,25,,,,,,,,,,
30-Jun-13,4,,14,21,30,175,629,80,127,81,19,6,10,4,6,226,146,75,16,,,,,,,,,,
30-Jun-13,5,,12,13,9,82,254,65,60,64,12,12,6,2,2,95,61,36,2,,,,,,,,,,
30-Jun-13,6,,24,9,15,74,133,39,38,28,11,6,9,2,7,36,48,17,21,,,,,,,,,,
30-Jun-13,7,,45,23,19,102,142,71,63,52,23,16,28,14,22,86,84,72,33,,,,,,,,,,
