Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth St,Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russel St (West),Melbourne Convention Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Russel St (South),QV Market-Peel St,The Arts Centre
13-Jul-13,10,,281,147,54,935,1648,1386,1466,1153,120,107,272,102,162,1098,948,413,193,,,,,,,,,,
13-Jul-13,11,,313,225,64,1323,2220,2190,2444,1538,146,120,266,95,186,1551,1127,414,226,,,,,,,,,,
13-Jul-13,12,,404,172,98,2131,2828,2904,3269,1964,128,142,331,138,189,2081,1342,501,511,,,,,,,,,,
13-Jul-13,13,,392,231,73,2465,3476,3190,3548,1984,162,132,370,178,180,2583,1284,451,666,,,,,,,,,,
13-Jul-13,14,,405,179,77,2663,3464,3674,3926,1958,196,146,254,118,187,2100,1364,512,269,,,,,,,,,,
13-Jul-13,15,,390,191,73,2583,3721,3836,4008,1981,169,160,226,110,155,2063,1421,557,767,,,,,,,,,,
13-Jul-13,16,,362,152,87,2475,3514,3543,3555,1636,133,127,150,74,140,2650,1328,456,227,,,,,,,,,,
13-Jul-13,17,,454,136,64,1959,2643,2145,2101,1034,186,174,102,30,97,1960,1101,398,123,,,,,,,,,,
13-Jul-13,18,,520,130,68,2022,2054,1351,1103,590,161,151,154,28,135,1644,942,360,341,,,,,,,,,,
13-Jul-13,19,,353,111,53,1668,1442,691,522,364,100,71,215,32,74,898,641,227,566,,,,,,,,,,
13-Jul-13,20,,283,78,61,1497,1143,395,276,211,54,55,32,12,17,447,403,161,86,,,,,,,,,,
13-Jul-13,21,,166,48,46,1362,982,258,263,173,48,65,24,7,21,387,373,147,325,,,,,,,,,,
13-Jul-13,22,,230,104,48,1068,1044,493,421,267,111,181,177,20,90,1329,411,199,112,,,,,,,,,,
13-Jul-13,23,,170,107,48,1025,1010,242,337,279,42,92,26,16,18,922,423,197,1250,,,,,,,,,,
14-Jul-13,0,,123,53,43,847,810,212,203,124,12,34,11,7,13,352,272,267,19,,,,,,,,,,
14-Jul-13,1,,62,30,28,392,526,133,155,83,12,29,15,4,5,163,185,102,4,,,,,,,,,,
14-Jul-13,2,,36,15,20,297,402,134,158,56,4,12,6,2,2,136,151,52,4,,,,,,,,,,
14-Jul-13,3,,18,3,18,213,255,145,200,70,15,9,6,6,8,92,99,35,30,,,,,,,,,,
14-Jul-13,4,,14,4,3,94,138,58,62,40,2,10,0,0,1,58,65,34,2,,,,,,,,,,
14-Jul-13,5,,10,7,8,60,90,49,71,46,9,4,1,3,1,80,52,22,11,,,,,,,,,,
14-Jul-13,6,,12,12,3,67,87,25,41,25,11,20,5,4,3,47,24,29,5,,,,,,,,,,
14-Jul-13,7,,40,16,7,101,133,69,59,75,25,25,31,21,18,87,94,73,15,,,,,,,,,,
14-Jul-13,8,,75,50,31,207,204,131,156,120,56,26,56,35,30,201,173,128,54,,,,,,,,,,
14-Jul-13,9,,133,90,54,372,593,478,468,510,106,64,107,62,70,447,345,144,91,,,,,,,,,,
14-Jul-13,10,,198,103,64,841,1299,1056,1213,824,118,76,151,119,94,1078,654,252,183,,,,,,,,,,
14-Jul-13,11,,232,106,68,1190,1982,1793,1910,1172,106,81,192,89,133,1447,789,340,236,,,,,,,,,,
14-Jul-13,12,,338,168,69,1614,2476,2567,2462,1520,120,132,209,106,157,1984,897,356,419,,,,,,,,,,
14-Jul-13,13,,402,159,81,2027,2878,2878,2958,1430,131,116,408,175,173,2633,1117,371,603,,,,,,,,,,
14-Jul-13,14,,351,172,72,2241,2997,2863,2725,1482,187,146,1054,247,245,2259,1106,475,262,,,,,,,,,,
14-Jul-13,15,,311,107,76,2342,2783,2785,2791,1279,120,91,582,185,197,1773,1215,510,692,,,,,,,,,,
14-Jul-13,16,,286,122,42,2073,2672,2513,2421,1113,107,100,231,117,139,1688,1037,540,325,,,,,,,,,,
14-Jul-13,17,,372,101,58,2032,2307,1795,1675,624,98,120,224,137,98,2607,1034,400,325,,,,,,,,,,
14-Jul-13,18,,313,95,69,2001,1553,1224,783,289,180,246,793,165,193,1159,936,416,453,,,,,,,,,,
14-Jul-13,19,,241,62,45,1559,1148,831,384,252,89,80,162,55,54,804,593,253,760,,,,,,,,,,
14-Jul-13,20,,163,46,31,1264,916,413,243,147,68,64,105,35,25,558,539,245,195,,,,,,,,,,
14-Jul-13,21,,123,38,23,1068,777,365,210,127,51,60,51,21,40,556,493,287,36,,,,,,,,,,
14-Jul-13,22,,71,20,26,691,471,223,123,82,59,36,37,23,28,259,292,174,44,,,,,,,,,,
14-Jul-13,23,,100,19,35,432,462,147,101,65,22,31,46,21,8,405,243,154,1151,,,,,,,,,,
15-Jul-13,0,,24,6,15,179,200,58,52,18,17,19,5,2,1,68,82,42,9,,,,,,,,,,
15-Jul-13,1,,20,5,11,58,86,25,48,19,0,7,3,2,1,37,39,14,3,,,,,,,,,,
15-Jul-13,2,,5,1,9,19,25,10,14,8,2,2,4,2,1,14,19,5,4,,,,,,,,,,
15-Jul-13,3,,13,1,5,26,26,17,4,4,4,0,3,0,0,34,15,12,1,,,,,,,,,,
15-Jul-13,4,,8,5,4,11,30,9,4,1,2,8,3,0,1,39,11,21,3,,,,,,,,,,
15-Jul-13,5,,100,22,83,88,91,17,22,29,34,17,7,3,23,73,65,42,15,,,,,,,,,,
15-Jul-13,6,,208,146,509,144,149,69,58,99,371,50,40,16,100,252,349,191,77,,,,,,,,,,
15-Jul-13,7,,607,628,2007,269,430,243,217,306,1603,147,123,43,232,741,907,412,196,,,,,,,,,,
15-Jul-13,8,,1411,1443,4608,739,1021,690,660,826,3218,284,274,87,551,1401,2267,945,372,,,,,,,,,,
15-Jul-13,9,,969,878,2556,731,1189,741,765,982,1858,216,201,46,212,798,1256,392,169,,,,,,,,,,
15-Jul-13,10,,579,467,871,963,1601,1191,1262,1164,573,163,180,40,128,1071,829,298,155,,,,,,,,,,
15-Jul-13,11,,566,423,800,1416,2022,1720,1754,1533,480,142,203,101,188,1190,985,305,206,,,,,,,,,,
15-Jul-13,12,,1317,635,1095,2478,3183,2816,3056,2411,1379,323,339,146,588,1569,1767,556,416,,,,,,,,,,
15-Jul-13,13,,1742,822,1212,2638,3705,3293,3686,2572,1271,310,396,194,553,1607,2010,558,401,,,,,,,,,,
15-Jul-13,14,,735,463,912,2266,3178,2492,2608,1934,612,161,260,153,247,1469,1337,408,256,,,,,,,,,,
15-Jul-13,15,,600,501,1064,2381,3098,2464,2522,1532,719,156,239,105,186,1396,1234,514,224,,,,,,,,,,
15-Jul-13,16,,681,828,2138,2295,2930,2415,2352,1293,1633,215,228,105,271,1654,1485,635,265,,,,,,,,,,
15-Jul-13,17,,1099,1492,3976,2402,2887,2335,2041,1184,3053,279,326,123,599,2356,2449,1261,413,,,,,,,,,,
15-Jul-13,18,,708,817,1662,2254,2069,1465,1073,645,1230,211,272,95,370,1458,1396,803,320,,,,,,,,,,
15-Jul-13,19,,370,263,473,1778,1361,895,523,324,362,93,162,51,158,906,840,359,97,,,,,,,,,,
15-Jul-13,20,,270,132,206,1458,1112,615,321,235,136,76,98,39,51,652,583,255,58,,,,,,,,,,
15-Jul-13,21,,193,75,160,1220,859,456,253,173,85,56,72,50,56,649,525,208,40,,,,,,,,,,
15-Jul-13,22,,105,47,82,762,436,254,172,94,53,24,38,11,33,311,344,139,22,,,,,,,,,,
15-Jul-13,23,,65,27,35,377,270,110,91,52,35,13,31,8,6,185,211,142,15,,,,,,,,,,
16-Jul-13,0,,38,11,16,199,132,58,44,16,15,0,10,8,5,78,86,43,8,,,,,,,,,,
16-Jul-13,1,,21,8,19,67,40,36,33,12,8,1,20,16,5,35,35,14,2,,,,,,,,,,
16-Jul-13,2,,15,6,3,55,31,16,11,5,5,2,1,3,1,20,25,15,7,,,,,,,,,,
16-Jul-13,3,,6,0,1,23,22,9,15,10,1,0,3,2,0,25,15,6,4,,,,,,,,,,
16-Jul-13,4,,11,2,12,24,28,4,8,37,5,0,2,2,5,29,20,23,21,,,,,,,,,,
16-Jul-13,5,,55,34,84,71,73,29,27,22,36,13,7,1,15,76,85,56,16,,,,,,,,,,
16-Jul-13,6,,236,175,549,145,152,59,79,102,452,60,55,16,125,286,407,210,155,,,,,,,,,,
16-Jul-13,7,,598,620,2024,312,419,281,238,347,1642,171,160,68,281,800,1018,464,204,,,,,,,,,,
16-Jul-13,8,,1597,1708,5188,773,1026,722,637,863,3269,291,286,69,580,1489,2424,1033,381,,,,,,,,,,
16-Jul-13,9,,1017,922,2401,784,1149,777,759,855,1631,214,189,54,233,969,1277,427,146,,,,,,,,,,
16-Jul-13,10,,560,470,884,942,1540,1050,1004,1133,615,173,140,56,147,960,765,287,144,,,,,,,,,,
16-Jul-13,11,,465,449,742,1249,2084,1465,1451,1320,540,141,147,72,168,1160,869,325,129,,,,,,,,,,
16-Jul-13,12,,1278,726,1096,2169,3118,2857,2941,2397,1456,303,291,156,593,1696,1922,507,374,,,,,,,,,,
16-Jul-13,13,,1261,778,1240,2465,3408,3298,3540,2499,1283,327,337,154,578,1671,1799,449,455,,,,,,,,,,
16-Jul-13,14,,666,491,912,2087,2997,2562,2911,1915,645,158,258,117,208,1447,1286,437,183,,,,,,,,,,
16-Jul-13,15,,641,500,1098,2223,2967,2581,2645,1585,764,162,176,111,171,1505,1121,449,224,,,,,,,,,,
16-Jul-13,16,,664,905,2241,2307,3016,2345,2490,1422,1671,227,215,83,284,1673,1566,716,310,,,,,,,,,,
16-Jul-13,17,,1157,1551,3848,2478,2938,2467,2287,1320,2811,349,265,95,643,2417,2321,1281,472,,,,,,,,,,
16-Jul-13,18,,727,743,1609,2347,2444,1713,1220,769,1201,216,219,100,384,1572,1426,757,879,,,,,,,,,,
16-Jul-13,19,,396,281,529,1871,1515,975,547,431,406,120,161,89,175,923,812,388,779,,,,,,,,,,
16-Jul-13,20,,252,136,241,1578,1089,558,377,259,174,63,106,47,76,841,567,266,185,,,,,,,,,,
16-Jul-13,21,,206,110,162,1302,884,417,370,239,114,89,70,30,40,674,537,256,44,,,,,,,,,,
16-Jul-13,22,,129,70,81,920,549,285,196,172,65,30,50,18,42,492,476,210,48,,,,,,,,,,
16-Jul-13,23,,88,34,43,505,453,150,127,134,30,26,33,14,14,352,321,150,1114,,,,,,,,,,
17-Jul-13,0,,42,18,24,279,205,62,70,53,21,10,16,9,6,112,157,83,20,,,,,,,,,,
17-Jul-13,1,,18,12,11,79,94,54,20,17,7,7,14,6,1,35,51,15,5,,,,,,,,,,
17-Jul-13,2,,14,1,7,81,50,24,12,9,3,0,0,0,1,31,40,25,13,,,,,,,,,,
17-Jul-13,3,,7,2,4,29,30,12,5,6,1,2,1,0,1,29,19,6,3,,,,,,,,,,
17-Jul-13,4,,24,4,4,19,41,9,10,13,5,2,5,0,1,30,30,33,1,,,,,,,,,,
17-Jul-13,5,,82,22,97,77,107,27,34,30,41,12,8,4,27,71,62,39,18,,,,,,,,,,
17-Jul-13,6,,199,176,580,146,167,71,88,87,381,55,42,14,133,329,401,194,101,,,,,,,,,,
17-Jul-13,7,,618,684,2148,295,442,286,214,366,1645,195,153,55,287,769,989,458,237,,,,,,,,,,
17-Jul-13,8,,1545,1623,5304,754,1095,751,646,907,3286,347,233,77,554,1460,2397,985,371,,,,,,,,,,
17-Jul-13,9,,955,919,2573,744,1258,730,843,979,1731,225,178,47,239,953,1230,447,178,,,,,,,,,,
17-Jul-13,10,,653,460,886,991,1619,1127,1251,1213,592,168,168,57,130,1220,814,281,187,,,,,,,,,,
17-Jul-13,11,,663,464,725,1350,2204,1768,1935,1504,488,121,200,65,148,1370,973,346,167,,,,,,,,,,
17-Jul-13,12,,1275,688,1086,2293,3167,2779,3053,2491,1310,323,302,164,565,1650,1842,524,357,,,,,,,,,,
17-Jul-13,13,,1367,704,1300,2736,3658,3284,3633,2653,1189,369,366,167,527,1737,1854,555,355,,,,,,,,,,
17-Jul-13,14,,838,535,950,2428,3143,2862,2681,1834,681,161,193,81,227,1610,1369,490,211,,,,,,,,,,
17-Jul-13,15,,639,538,1248,2306,3269,2675,2612,1829,748,152,193,98,171,1586,1266,522,275,,,,,,,,,,
17-Jul-13,16,,684,846,2136,2430,3363,2562,2505,1503,1720,189,216,106,315,2017,1462,730,277,,,,,,,,,,
17-Jul-13,17,,1159,1508,3831,2555,3562,2600,2472,1434,2867,290,298,111,588,2578,2386,1262,532,,,,,,,,,,
17-Jul-13,18,,889,776,1560,2664,2499,1902,1274,829,1297,221,234,101,439,1916,1698,781,641,,,,,,,,,,
17-Jul-13,19,,403,253,511,1893,1639,1075,673,449,369,119,148,74,146,1411,924,340,707,,,,,,,,,,
17-Jul-13,20,,260,138,252,1487,1126,556,352,224,142,66,132,65,72,716,670,251,300,,,,,,,,,,
17-Jul-13,21,,134,91,152,1284,923,427,356,213,108,46,84,54,56,894,570,299,51,,,,,,,,,,
17-Jul-13,22,,167,104,131,947,700,383,278,209,71,49,55,73,30,552,527,197,43,,,,,,,,,,
17-Jul-13,23,,74,59,87,521,564,185,153,121,47,19,28,49,18,516,242,166,958,,,,,,,,,,
18-Jul-13,0,,43,12,43,239,172,76,55,34,27,9,7,13,7,106,124,64,11,,,,,,,,,,
18-Jul-13,1,,21,6,12,102,75,30,40,12,12,3,12,9,0,42,37,18,3,,,,,,,,,,
18-Jul-13,2,,5,2,7,62,45,17,21,9,9,3,1,4,1,33,27,15,6,,,,,,,,,,
18-Jul-13,3,,4,2,7,18,31,12,10,13,5,1,2,0,0,26,16,24,7,,,,,,,,,,
18-Jul-13,4,,3,8,5,22,14,11,3,13,3,3,1,1,2,26,21,15,8,,,,,,,,,,
18-Jul-13,5,,58,27,86,82,97,28,32,21,43,12,9,6,21,82,93,62,8,,,,,,,,,,
18-Jul-13,6,,194,172,539,175,178,115,95,95,367,54,47,23,109,303,382,196,91,,,,,,,,,,
18-Jul-13,7,,681,654,2089,327,457,273,228,353,1664,168,137,48,270,720,1110,453,169,,,,,,,,,,
18-Jul-13,8,,1580,1678,4859,727,1067,774,669,967,3414,369,239,57,487,1432,2263,997,352,,,,,,,,,,
18-Jul-13,9,,1054,921,2497,822,1203,827,840,1018,1764,242,172,39,214,992,1157,372,197,,,,,,,,,,
18-Jul-13,10,,539,533,866,973,1566,1127,1231,1195,567,173,137,30,120,1020,823,242,128,,,,,,,,,,
18-Jul-13,11,,532,490,716,1302,2051,1575,1670,1537,459,152,142,65,147,1103,1000,298,358,,,,,,,,,,
18-Jul-13,12,,1276,646,1116,2266,3109,2870,2920,2405,1490,356,268,140,559,1700,1773,498,714,,,,,,,,,,
18-Jul-13,13,,1329,806,1335,2616,3552,3364,3602,2811,1297,293,233,132,531,1716,1930,520,804,,,,,,,,,,
18-Jul-13,14,,770,544,974,2268,3273,2724,2762,1907,765,161,187,86,205,1512,1486,552,500,,,,,,,,,,
18-Jul-13,15,,576,587,1358,2058,3051,2480,2591,1565,800,165,132,51,181,1520,1325,469,318,,,,,,,,,,
18-Jul-13,16,,590,917,2678,1518,2268,1842,2077,1083,1536,204,55,11,219,1348,1246,630,189,,,,,,,,,,
18-Jul-13,17,,1015,1446,3650,2357,3013,2557,2360,1277,2800,281,169,83,507,2206,2077,1171,505,,,,,,,,,,
18-Jul-13,18,,764,762,1556,2389,2562,2096,1816,893,1294,219,156,72,304,1688,1404,629,343,,,,,,,,,,
18-Jul-13,19,,441,312,465,2039,1948,1533,1036,513,327,97,133,49,138,1340,771,321,109,,,,,,,,,,
18-Jul-13,20,,273,158,287,1580,1705,900,624,305,227,74,74,29,68,627,642,227,52,,,,,,,,,,
18-Jul-13,21,,243,91,178,1457,1612,655,401,223,106,45,83,30,31,1031,525,224,37,,,,,,,,,,
18-Jul-13,22,,159,105,101,1100,1074,399,282,279,65,38,67,20,30,889,461,204,29,,,,,,,,,,
18-Jul-13,23,,114,34,60,798,664,226,150,103,67,25,24,12,15,384,254,161,25,,,,,,,,,,
19-Jul-13,0,,50,27,26,362,435,133,89,63,28,18,16,9,3,127,158,83,23,,,,,,,,,,
19-Jul-13,1,,45,6,12,175,411,51,34,28,3,2,7,5,4,69,62,19,1,,,,,,,,,,
19-Jul-13,2,,19,4,8,104,239,34,29,10,10,10,9,5,0,32,34,16,1,,,,,,,,,,
19-Jul-13,3,,21,0,13,58,152,33,52,11,2,3,7,6,2,42,12,7,6,,,,,,,,,,
19-Jul-13,4,,17,5,3,41,66,14,12,23,3,2,1,0,1,42,24,25,6,,,,,,,,,,
19-Jul-13,5,,67,21,99,78,92,21,17,19,49,19,7,3,17,85,70,31,6,,,,,,,,,,
19-Jul-13,6,,209,161,446,166,185,79,86,107,369,64,28,9,87,295,390,201,78,,,,,,,,,,
19-Jul-13,7,,601,653,1944,304,465,312,258,357,1532,153,100,32,223,720,1028,416,214,,,,,,,,,,
19-Jul-13,8,,1543,1567,4705,721,1089,719,654,895,3171,340,215,71,500,1411,2265,976,488,,,,,,,,,,
19-Jul-13,9,,990,896,2415,760,1235,934,936,906,1780,249,142,65,207,1092,1328,470,310,,,,,,,,,,
19-Jul-13,10,,579,464,925,909,1643,1350,1249,1299,645,173,71,60,146,1082,959,302,363,,,,,,,,,,
19-Jul-13,11,,612,411,780,1469,2263,1840,1812,1611,565,181,46,76,175,1322,1109,383,491,,,,,,,,,,
19-Jul-13,12,,1288,577,1153,2359,3254,3130,3377,2695,1481,399,99,149,580,1761,1932,557,745,,,,,,,,,,
19-Jul-13,13,,1340,732,1328,2770,3706,3600,3836,2821,1398,393,150,151,566,1746,1988,503,776,,,,,,,,,,
19-Jul-13,14,,773,478,1000,2281,3357,2964,3092,2115,763,221,114,101,249,1555,1414,436,536,,,,,,,,,,
19-Jul-13,15,,573,562,1097,2275,3461,2721,2964,1786,764,221,107,89,239,1758,1400,584,497,,,,,,,,,,
19-Jul-13,16,,721,836,1997,2598,3494,3001,2843,1774,1690,296,126,145,316,1939,1731,853,491,,,,,,,,,,
19-Jul-13,17,,1142,1350,3690,2660,3663,3452,3246,1698,2443,413,198,146,561,2689,2441,1270,725,,,,,,,,,,
19-Jul-13,18,,844,637,1681,2184,2664,2553,2196,968,906,267,362,75,325,2046,1399,595,379,,,,,,,,,,
19-Jul-13,19,,512,271,542,2066,2194,1730,1379,704,328,272,591,99,144,1891,859,332,94,,,,,,,,,,
19-Jul-13,20,,355,155,308,1861,1966,1204,945,421,178,107,99,28,64,988,632,248,25,,,,,,,,,,
19-Jul-13,21,,274,101,149,1803,1533,704,488,253,86,83,53,14,57,1287,517,261,11,,,,,,,,,,
19-Jul-13,22,,228,149,177,1716,1358,537,416,343,206,335,492,65,102,1396,599,254,15,,,,,,,,,,
19-Jul-13,23,,171,112,146,1419,1251,469,438,249,122,143,108,27,36,571,491,229,14,,,,,,,,,,
20-Jul-13,0,,120,45,38,818,651,218,213,113,48,36,27,14,18,353,380,219,3,,,,,,,,,,
20-Jul-13,1,,77,30,18,477,444,146,101,51,16,12,17,7,9,133,188,60,12,,,,,,,,,,
20-Jul-13,2,,32,15,14,247,275,56,77,39,17,14,12,8,5,104,137,42,12,,,,,,,,,,
20-Jul-13,3,,19,13,10,183,202,51,23,14,12,19,5,2,5,45,49,30,1,,,,,,,,,,
20-Jul-13,4,,6,8,8,75,83,39,41,14,9,9,9,5,9,52,55,29,5,,,,,,,,,,
20-Jul-13,5,,23,6,12,101,103,18,25,32,12,16,5,3,2,82,68,63,8,,,,,,,,,,
20-Jul-13,6,,72,28,9,79,102,27,38,28,34,17,9,3,19,57,77,62,27,,,,,,,,,,
20-Jul-13,7,,76,40,19,138,158,78,97,81,74,36,27,14,26,87,143,83,99,,,,,,,,,,
20-Jul-13,8,,148,100,48,329,357,316,274,242,110,41,73,27,50,234,282,161,395,,,,,,,,,,
20-Jul-13,9,,207,136,74,512,826,668,734,620,131,102,95,40,78,596,489,255,929,,,,,,,,,,
20-Jul-13,10,,264,124,70,759,1557,1330,1419,996,158,124,103,34,147,1014,775,343,2334,,,,,,,,,,
20-Jul-13,11,,323,152,106,1179,2072,1950,2157,1309,103,131,64,10,111,1329,778,319,1305,,,,,,,,,,
20-Jul-13,12,,306,169,59,1527,2230,2127,2472,1391,81,87,41,12,73,1669,754,299,1116,,,,,,,,,,
20-Jul-13,13,,386,148,133,2076,2688,2588,2809,1605,102,88,102,22,103,1892,917,289,704,,,,,,,,,,
20-Jul-13,14,,372,187,86,2077,2624,2720,3024,1634,99,99,85,25,129,1673,917,362,236,,,,,,,,,,
20-Jul-13,15,,330,179,64,1846,2771,2776,3202,1515,116,96,77,11,100,1575,937,329,128,,,,,,,,,,
20-Jul-13,16,,355,170,54,2097,2690,2673,2755,1451,107,104,101,39,96,1817,1040,442,106,,,,,,,,,,
20-Jul-13,17,,405,154,50,2094,2371,2161,2028,926,150,111,200,82,108,1655,1022,387,121,,,,,,,,,,
20-Jul-13,18,,545,178,56,2191,1965,1466,1047,492,192,128,312,131,99,1182,858,313,66,,,,,,,,,,
20-Jul-13,19,,470,135,46,1862,1527,866,555,494,117,114,378,105,63,1340,672,266,37,,,,,,,,,,
20-Jul-13,20,,326,92,65,1916,1394,485,305,309,66,74,102,60,39,720,596,220,36,,,,,,,,,,
20-Jul-13,21,,202,97,46,1663,1374,408,361,242,64,73,94,38,24,1000,676,288,23,,,,,,,,,,
20-Jul-13,22,,218,111,57,1284,1148,391,325,310,61,117,311,52,96,1165,580,273,24,,,,,,,,,,
20-Jul-13,23,,157,82,80,1095,953,246,289,222,60,87,82,34,18,625,489,270,23,,,,,,,,,,
21-Jul-13,0,,130,45,41,798,981,195,271,122,31,35,35,11,5,359,389,236,14,,,,,,,,,,
21-Jul-13,1,,83,37,22,417,409,129,134,89,13,53,29,5,4,187,235,113,8,,,,,,,,,,
21-Jul-13,2,,31,23,15,338,332,140,147,53,11,9,13,2,4,109,128,56,1,,,,,,,,,,
21-Jul-13,3,,19,35,19,249,296,89,146,65,10,11,9,9,3,115,139,37,77,,,,,,,,,,
21-Jul-13,4,,16,13,15,91,183,80,64,36,2,7,3,1,3,69,60,35,61,,,,,,,,,,
21-Jul-13,5,,27,6,10,91,133,26,46,30,3,6,7,2,4,157,46,46,126,,,,,,,,,,
21-Jul-13,6,,51,9,6,117,192,52,71,77,13,6,4,1,7,788,71,46,874,,,,,,,,,,
21-Jul-13,7,,57,28,13,127,209,65,69,70,27,34,31,23,23,875,112,72,511,,,,,,,,,,
21-Jul-13,8,,154,90,33,312,374,152,206,198,60,42,53,30,58,2674,324,151,3465,,,,,,,,,,
21-Jul-13,9,,205,112,67,549,785,477,430,475,140,52,128,84,116,2224,620,245,6952,,,,,,,,,,
21-Jul-13,10,,243,137,67,954,1463,917,1207,928,98,45,109,211,139,2397,961,399,7445,,,,,,,,,,
21-Jul-13,11,,422,141,61,1307,2039,1599,1852,1370,135,96,45,229,190,3034,1249,472,6107,,,,,,,,,,
21-Jul-13,12,,440,176,61,2174,2533,2092,2129,1307,117,90,22,335,197,2727,1376,542,2363,,,,,,,,,,
21-Jul-13,13,,394,146,78,2564,2864,2663,2572,1443,122,78,118,403,208,2911,1456,453,777,,,,,,,,,,
21-Jul-13,14,,371,190,65,2237,2787,2803,2768,1486,92,78,124,399,234,2605,1364,535,394,,,,,,,,,,
21-Jul-13,15,,472,115,63,2424,2856,2895,2909,1366,94,75,112,361,174,2091,1504,523,1700,,,,,,,,,,
21-Jul-13,16,,376,131,67,2289,3004,2608,2546,1204,118,81,98,211,182,2690,1476,599,1317,,,,,,,,,,
21-Jul-13,17,,315,143,66,2284,2191,1681,1585,729,133,57,106,169,114,1577,1127,457,255,,,,,,,,,,
21-Jul-13,18,,343,78,66,2101,1530,1077,634,354,119,70,71,52,87,891,901,320,92,,,,,,,,,,
21-Jul-13,19,,307,93,42,1521,1216,528,372,242,71,30,68,47,30,579,699,250,122,,,,,,,,,,
21-Jul-13,20,,137,60,33,1450,901,310,280,189,48,41,75,43,29,476,574,246,62,,,,,,,,,,
21-Jul-13,21,,124,38,30,1072,636,220,189,151,52,42,25,15,19,395,405,196,36,,,,,,,,,,
21-Jul-13,22,,65,24,27,732,456,168,164,85,32,47,11,9,15,275,359,178,13,,,,,,,,,,
21-Jul-13,23,,42,23,31,392,269,107,73,33,22,13,21,11,2,140,207,141,8,,,,,,,,,,
22-Jul-13,0,,34,9,14,166,114,43,39,19,9,2,19,9,5,80,114,58,3,,,,,,,,,,
22-Jul-13,1,,42,10,15,61,48,30,14,21,4,8,1,1,4,52,40,10,9,,,,,,,,,,
22-Jul-13,2,,27,1,3,30,37,11,10,2,4,0,11,11,0,16,19,6,6,,,,,,,,,,
22-Jul-13,3,,39,1,6,22,26,7,2,7,4,2,7,1,0,33,21,21,6,,,,,,,,,,
22-Jul-13,4,,18,4,3,12,47,3,14,9,15,1,13,6,1,40,27,36,0,,,,,,,,,,
22-Jul-13,5,,54,29,70,57,84,20,23,25,46,17,4,2,18,77,58,42,11,,,,,,,,,,
22-Jul-13,6,,151,118,425,105,141,58,67,87,348,44,34,11,89,264,253,153,45,,,,,,,,,,
22-Jul-13,7,,583,603,2009,285,418,227,260,321,1529,182,118,42,240,716,946,419,151,,,,,,,,,,
22-Jul-13,8,,1592,1623,4882,762,992,720,577,832,3238,327,243,75,525,1482,2293,978,328,,,,,,,,,,
22-Jul-13,9,,957,865,2646,807,1135,747,765,855,1768,225,158,58,213,1047,1252,446,181,,,,,,,,,,
22-Jul-13,10,,609,478,822,1124,1625,1156,1130,1123,529,170,20,36,109,1661,824,314,232,,,,,,,,,,
22-Jul-13,11,,562,422,811,1639,2243,1701,1730,1441,422,143,3,58,124,1296,1010,342,190,,,,,,,,,,
22-Jul-13,12,,1310,618,1040,2534,3258,2723,2967,2307,1221,318,30,170,443,2129,1690,516,341,,,,,,,,,,
22-Jul-13,13,,1264,716,1157,2898,3647,3231,3459,2685,1168,317,27,164,411,1841,1952,488,379,,,,,,,,,,
22-Jul-13,14,,632,491,861,2570,3057,2802,2632,1768,569,199,34,87,193,1974,1360,505,225,,,,,,,,,,
22-Jul-13,15,,623,489,1127,2499,3102,2656,2546,1540,660,169,43,67,153,1531,1115,500,205,,,,,,,,,,
22-Jul-13,16,,647,844,2125,2605,3100,2325,2405,1444,1616,195,49,83,279,1686,1318,640,215,,,,,,,,,,
22-Jul-13,17,,1110,1444,3900,2612,3050,2358,2147,1199,2967,327,89,87,585,2261,2381,1241,367,,,,,,,,,,
22-Jul-13,18,,720,787,1679,2271,2207,1636,1098,731,1186,214,86,60,357,1521,1350,691,243,,,,,,,,,,
22-Jul-13,19,,344,263,471,1706,1366,912,537,338,337,95,56,34,124,1028,819,308,155,,,,,,,,,,
22-Jul-13,20,,225,91,208,1400,980,532,350,174,127,82,35,20,63,527,552,163,42,,,,,,,,,,
22-Jul-13,21,,225,109,121,1016,704,405,228,169,69,47,20,14,33,537,464,213,33,,,,,,,,,,
22-Jul-13,22,,105,63,76,745,535,267,171,95,53,29,15,9,15,654,373,130,22,,,,,,,,,,
22-Jul-13,23,,99,30,32,365,294,129,90,60,40,19,26,13,12,180,245,106,16,,,,,,,,,,
23-Jul-13,0,,21,14,28,174,94,57,35,29,12,9,17,17,3,61,79,46,2,,,,,,,,,,
23-Jul-13,1,,12,5,11,61,65,26,24,15,6,0,2,8,0,43,8,4,7,,,,,,,,,,
23-Jul-13,2,,23,2,3,29,29,12,10,3,2,4,1,0,1,16,14,5,0,,,,,,,,,,
