Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth St,Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russel St (West),Melbourne Convention Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Russel St (South),QV Market-Peel St,The Arts Centre
24-Jan-13,23,359,185,74,39,742,812,236,216,177,81,66,114,66,41,607,619,178,384,,,,,,,,,,
25-Jan-13,0,202,66,23,36,373,380,100,120,64,25,12,50,26,21,241,289,106,43,,,,,,,,,,
25-Jan-13,1,84,26,12,11,174,252,92,41,48,9,3,13,8,1,99,144,44,12,,,,,,,,,,
25-Jan-13,2,58,12,7,2,97,152,33,31,19,10,0,15,5,3,71,54,25,9,,,,,,,,,,
25-Jan-13,3,28,8,8,4,35,92,37,14,26,0,2,8,3,1,70,40,26,31,,,,,,,,,,
25-Jan-13,4,25,9,3,4,41,68,16,19,8,12,3,4,3,3,44,32,38,11,,,,,,,,,,
25-Jan-13,5,49,46,20,71,64,95,29,36,22,46,29,0,2,15,77,66,51,15,,,,,,,,,,
25-Jan-13,6,74,197,136,462,164,179,57,79,85,472,73,37,13,84,251,330,143,135,,,,,,,,,,
25-Jan-13,7,262,608,608,1852,333,449,243,262,365,1093,184,154,59,245,662,908,427,241,,,,,,,,,,
25-Jan-13,8,659,1510,1571,4563,644,955,698,587,859,2484,319,246,58,486,1178,2164,905,357,,,,,,,,,,
25-Jan-13,9,460,914,819,2044,731,1266,941,955,986,1162,212,130,42,188,894,1180,375,166,,,,,,,,,,
25-Jan-13,10,693,686,480,854,1071,1907,1342,1387,1465,523,140,146,82,124,1060,1000,298,205,,,,,,,,,,
25-Jan-13,11,832,657,390,668,1510,2624,2079,2455,1760,369,149,229,98,128,1277,1175,421,279,,,,,,,,,,
25-Jan-13,12,1560,1402,616,1024,2742,3771,3661,4041,2741,1134,312,477,207,573,1915,2186,642,391,,,,,,,,,,
25-Jan-13,13,1790,1403,702,1134,2656,4179,4122,4618,2850,934,293,437,200,541,1930,2323,573,677,,,,,,,,,,
25-Jan-13,14,1364,702,506,815,2190,3584,2673,3529,1998,493,148,280,140,218,2147,1669,609,763,,,,,,,,,,
25-Jan-13,15,1611,628,486,1055,2231,3322,2498,3123,1658,597,201,354,189,210,1748,1600,613,573,,,,,,,,,,
25-Jan-13,16,1523,752,825,1857,2150,3235,2601,3153,1586,1181,260,244,109,322,2077,1831,767,597,,,,,,,,,,
25-Jan-13,17,1849,1135,1128,2987,2432,3477,2848,3115,1570,1604,385,298,146,546,2421,2492,1192,626,,,,,,,,,,
25-Jan-13,18,1356,732,511,1192,2698,3150,2414,2351,1054,692,230,427,270,325,1787,1711,628,609,,,,,,,,,,
25-Jan-13,19,1221,404,255,395,2294,2461,1778,1693,607,280,152,438,347,175,1621,1151,395,383,,,,,,,,,,
25-Jan-13,20,1032,313,158,200,2125,1874,1410,1228,386,150,103,268,124,97,1140,934,305,202,,,,,,,,,,
25-Jan-13,21,865,261,119,135,1991,1939,762,580,303,116,82,173,100,48,1236,893,375,129,,,,,,,,,,
25-Jan-13,22,585,219,88,128,1570,1628,501,432,229,100,122,256,176,56,1202,991,257,82,,,,,,,,,,
25-Jan-13,23,524,136,55,69,1151,1235,311,240,223,51,62,106,38,38,727,784,296,156,,,,,,,,,,
26-Jan-13,0,372,124,98,31,922,1120,209,267,298,32,69,49,19,24,852,825,249,1854,,,,,,,,,,
26-Jan-13,1,144,64,34,26,435,710,120,161,75,30,22,15,7,13,203,317,92,38,,,,,,,,,,
26-Jan-13,2,106,23,27,21,211,253,80,92,41,4,11,12,10,4,126,164,66,7,,,,,,,,,,
26-Jan-13,3,95,16,18,8,229,199,55,46,34,8,13,7,9,2,117,132,34,19,,,,,,,,,,
26-Jan-13,4,50,10,4,7,93,125,16,46,12,4,8,7,6,2,62,40,33,2,,,,,,,,,,
26-Jan-13,5,14,15,15,19,47,93,17,22,13,15,11,8,1,2,67,47,53,8,,,,,,,,,,
26-Jan-13,6,25,36,17,24,74,118,34,58,37,62,31,8,7,14,78,42,57,35,,,,,,,,,,
26-Jan-13,7,80,85,24,26,159,239,67,85,80,54,30,50,27,58,128,135,105,113,,,,,,,,,,
26-Jan-13,8,288,115,56,44,384,567,206,215,274,59,75,77,35,74,498,239,132,107,,,,,,,,,,
26-Jan-13,9,613,179,178,56,762,1984,627,770,570,80,74,113,59,95,1168,524,202,139,,,,,,,,,,
26-Jan-13,10,1184,266,122,46,1492,3736,1204,1321,1091,119,91,256,162,132,1919,873,369,281,,,,,,,,,,
26-Jan-13,11,1449,324,147,67,2273,4231,1647,1895,1359,137,122,468,287,183,2901,1201,493,480,,,,,,,,,,
26-Jan-13,12,1709,386,209,56,2637,3958,2389,2833,1605,164,69,679,434,197,3381,1372,534,920,,,,,,,,,,
26-Jan-13,13,1441,449,195,75,2547,3706,2672,3128,1674,138,95,889,650,183,3276,1394,549,788,,,,,,,,,,
26-Jan-13,14,1243,369,202,73,2647,3566,2649,3320,1610,157,144,909,739,202,2930,1527,555,930,,,,,,,,,,
26-Jan-13,15,1449,436,123,60,2446,3400,2735,3246,1502,118,88,861,694,197,2782,1620,675,1140,,,,,,,,,,
26-Jan-13,16,1294,386,177,77,2263,3199,2448,3063,1261,114,79,580,375,183,3096,1564,667,1802,,,,,,,,,,
26-Jan-13,17,1293,406,134,65,2098,2809,2070,2434,929,101,84,564,346,142,2531,1430,569,1081,,,,,,,,,,
26-Jan-13,18,1142,394,149,59,2184,2493,1382,1368,461,101,112,619,509,131,2091,1221,629,899,,,,,,,,,,
26-Jan-13,19,854,363,103,40,1925,1856,915,614,270,123,69,476,412,88,2068,1041,451,1168,,,,,,,,,,
26-Jan-13,20,802,292,81,40,2056,2023,629,541,305,62,97,282,126,75,1975,955,501,2309,,,,,,,,,,
26-Jan-13,21,726,256,90,34,1851,1863,523,346,227,69,52,290,131,66,2934,1164,888,1616,,,,,,,,,,
26-Jan-13,22,876,292,134,41,1855,2149,508,478,345,102,113,424,220,71,2811,1521,536,948,,,,,,,,,,
26-Jan-13,23,561,272,86,37,1638,2214,490,398,351,116,97,119,51,55,1732,1347,457,657,,,,,,,,,,
27-Jan-13,0,406,156,54,42,1083,1771,310,342,274,51,68,39,10,29,942,1128,340,340,,,,,,,,,,
27-Jan-13,1,192,81,43,43,562,992,174,275,137,30,40,53,4,13,431,412,130,39,,,,,,,,,,
27-Jan-13,2,110,46,29,8,298,686,156,142,95,16,17,11,7,2,208,224,63,26,,,,,,,,,,
27-Jan-13,3,78,28,32,13,287,530,102,112,79,12,47,13,3,0,127,150,71,6,,,,,,,,,,
27-Jan-13,4,17,13,12,7,131,535,60,63,34,4,5,1,0,2,63,68,34,4,,,,,,,,,,
27-Jan-13,5,28,16,10,14,54,209,32,43,46,17,6,0,0,9,64,73,35,7,,,,,,,,,,
27-Jan-13,6,21,6,6,17,53,142,46,49,40,10,12,13,5,14,60,61,44,26,,,,,,,,,,
27-Jan-13,7,59,57,25,15,108,171,74,80,78,25,28,21,14,22,100,119,76,45,,,,,,,,,,
27-Jan-13,8,114,73,40,32,203,269,133,121,154,60,32,70,59,77,192,236,134,85,,,,,,,,,,
27-Jan-13,9,201,128,85,24,418,637,395,448,390,88,60,141,375,93,379,456,200,165,,,,,,,,,,
27-Jan-13,10,385,184,103,40,654,1281,1006,1084,792,100,69,240,454,134,907,741,291,221,,,,,,,,,,
27-Jan-13,11,646,284,194,66,1269,1998,1688,1763,1067,109,57,473,868,164,1456,1069,395,433,,,,,,,,,,
27-Jan-13,12,1043,407,153,41,1962,2429,2179,2401,1293,91,74,681,1380,197,1966,1231,358,350,,,,,,,,,,
27-Jan-13,13,1294,334,167,72,2261,2936,2582,2852,1387,85,64,508,1203,178,2201,1424,521,588,,,,,,,,,,
27-Jan-13,14,1388,383,135,61,2421,3104,3120,3005,1529,94,68,733,1164,202,2623,1530,482,840,,,,,,,,,,
27-Jan-13,15,1454,407,159,81,2516,3235,2967,2997,1360,115,64,852,1641,265,2400,1544,570,1033,,,,,,,,,,
27-Jan-13,16,1385,387,164,67,2342,3159,2733,2715,1110,133,100,777,1530,226,2296,1530,611,944,,,,,,,,,,
27-Jan-13,17,1355,351,134,67,2384,2625,2003,1963,662,103,72,663,687,177,2161,1374,574,925,,,,,,,,,,
27-Jan-13,18,935,394,79,73,1873,1983,1263,876,425,127,125,549,317,126,1475,1115,534,1124,,,,,,,,,,
27-Jan-13,19,819,254,73,68,1793,1437,757,578,243,64,89,635,463,91,1185,849,419,460,,,,,,,,,,
27-Jan-13,20,756,231,93,58,1471,1247,406,322,179,97,123,415,200,112,1140,659,348,239,,,,,,,,,,
27-Jan-13,21,614,197,50,54,1475,1644,345,335,221,100,93,232,132,54,1071,653,337,211,,,,,,,,,,
27-Jan-13,22,420,133,57,48,1071,1779,216,252,134,51,83,151,75,36,972,773,290,258,,,,,,,,,,
27-Jan-13,23,292,80,40,44,849,1694,226,255,170,49,64,135,52,33,829,753,404,607,,,,,,,,,,
28-Jan-13,0,293,146,43,21,606,1191,138,214,301,42,63,104,32,28,733,516,185,1645,,,,,,,,,,
28-Jan-13,1,124,27,14,15,202,384,93,78,70,3,34,35,6,12,235,207,105,51,,,,,,,,,,
28-Jan-13,2,58,18,8,13,108,152,63,43,50,8,17,8,2,3,94,82,39,33,,,,,,,,,,
28-Jan-13,3,39,10,3,5,109,143,24,49,33,4,22,8,3,1,72,80,35,41,,,,,,,,,,
28-Jan-13,4,38,37,1,17,66,125,49,49,23,6,15,3,2,3,52,48,42,13,,,,,,,,,,
28-Jan-13,5,38,12,6,9,58,106,17,19,16,11,6,2,0,4,71,90,83,12,,,,,,,,,,
28-Jan-13,6,19,30,22,14,51,77,26,44,39,9,7,13,12,9,55,75,46,29,,,,,,,,,,
28-Jan-13,7,41,64,31,12,130,130,41,44,41,29,15,52,30,39,88,128,67,80,,,,,,,,,,
28-Jan-13,8,77,75,47,23,220,178,112,142,139,48,24,77,32,96,180,199,92,153,,,,,,,,,,
28-Jan-13,9,204,120,91,36,427,532,385,329,297,72,40,128,60,141,400,401,167,166,,,,,,,,,,
28-Jan-13,10,378,148,88,44,803,1147,861,1010,583,87,51,176,128,181,801,697,269,320,,,,,,,,,,
28-Jan-13,11,645,251,100,62,692,1785,1473,1765,955,108,88,404,285,196,1214,1034,335,411,,,,,,,,,,
28-Jan-13,12,1025,316,124,56,1671,2312,1935,2284,1122,112,71,544,314,250,1678,1079,387,514,,,,,,,,,,
28-Jan-13,13,1234,262,152,42,2291,2536,2325,2627,1240,101,57,614,457,256,1965,1203,541,454,,,,,,,,,,
28-Jan-13,14,1460,291,162,57,2612,3034,2636,2794,1204,116,69,627,440,283,1899,1417,623,526,,,,,,,,,,
28-Jan-13,15,1443,324,133,48,2455,2863,2677,2897,1162,110,61,623,404,259,2117,1400,575,570,,,,,,,,,,
28-Jan-13,16,1468,240,119,60,2370,2647,2348,2452,910,83,95,542,297,199,1724,1353,481,535,,,,,,,,,,
28-Jan-13,17,1345,239,96,55,2265,2344,1720,1689,556,93,94,435,286,149,1532,1113,474,746,,,,,,,,,,
28-Jan-13,18,1002,207,106,44,1945,1699,1094,751,322,115,70,331,170,128,1047,935,426,1508,,,,,,,,,,
28-Jan-13,19,714,182,65,47,1652,1311,675,479,196,65,61,223,133,94,1036,746,301,913,,,,,,,,,,
28-Jan-13,20,620,131,52,25,1418,1062,375,361,162,81,63,134,63,53,746,608,279,207,,,,,,,,,,
28-Jan-13,21,494,127,48,33,1118,838,245,202,112,31,61,88,47,48,688,568,292,99,,,,,,,,,,
28-Jan-13,22,272,65,24,21,685,574,191,114,107,33,26,48,26,28,418,517,226,403,,,,,,,,,,
28-Jan-13,23,106,84,29,17,430,418,102,127,80,36,11,34,10,17,345,370,199,1358,,,,,,,,,,
29-Jan-13,0,84,32,18,10,272,230,64,54,35,8,16,7,1,4,123,164,93,60,,,,,,,,,,
29-Jan-13,1,21,20,5,5,53,76,27,14,10,1,3,3,5,0,22,62,13,4,,,,,,,,,,
29-Jan-13,2,7,4,4,15,17,22,7,10,3,3,1,0,0,1,9,27,13,16,,,,,,,,,,
29-Jan-13,3,14,5,5,3,10,34,6,50,7,1,6,5,4,1,19,17,3,4,,,,,,,,,,
29-Jan-13,4,17,11,2,6,17,47,2,8,10,3,0,1,0,3,40,13,19,4,,,,,,,,,,
29-Jan-13,5,18,42,26,58,52,75,24,16,13,42,19,3,2,14,63,50,45,35,,,,,,,,,,
29-Jan-13,6,62,188,133,438,117,150,57,84,55,325,56,41,11,97,236,246,163,84,,,,,,,,,,
29-Jan-13,7,226,614,637,1925,336,370,241,216,284,1201,172,143,54,301,661,965,451,283,,,,,,,,,,
29-Jan-13,8,623,1643,1662,5092,694,971,695,608,720,2740,360,212,77,594,1348,2137,947,458,,,,,,,,,,
29-Jan-13,9,570,978,910,2379,811,1217,703,736,845,1230,256,136,51,211,976,1184,410,170,,,,,,,,,,
29-Jan-13,10,597,588,539,890,1069,1591,1123,1149,1096,502,116,117,29,90,975,829,281,101,,,,,,,,,,
29-Jan-13,11,801,568,460,809,1414,2255,1585,1788,1353,363,114,136,64,144,1019,956,281,118,,,,,,,,,,
29-Jan-13,12,1466,1297,615,1090,2589,3452,2940,3308,2211,1120,327,324,165,490,1318,1766,457,275,,,,,,,,,,
29-Jan-13,13,1699,1358,725,1188,2826,3835,3180,3626,2495,1043,253,346,155,452,1323,1921,556,298,,,,,,,,,,
29-Jan-13,14,1575,730,475,925,2469,3385,2576,2987,1774,501,118,261,140,144,1415,1400,504,210,,,,,,,,,,
29-Jan-13,15,1535,558,479,1010,2502,3262,2360,2681,1568,598,131,326,160,202,1383,1314,540,232,,,,,,,,,,
29-Jan-13,16,1710,615,880,2003,2332,2964,2322,2432,1229,1397,285,250,92,297,1496,1454,676,264,,,,,,,,,,
29-Jan-13,17,1872,1156,1590,3926,2476,2909,2251,2103,1178,2523,423,277,177,655,2664,2441,1243,516,,,,,,,,,,
29-Jan-13,18,1364,738,719,1686,2111,2222,1726,1197,623,1129,264,303,225,451,1579,1404,755,413,,,,,,,,,,
29-Jan-13,19,955,323,239,492,1571,1561,761,511,355,303,92,320,292,184,984,804,409,216,,,,,,,,,,
29-Jan-13,20,724,214,135,239,1476,1321,419,386,210,134,95,158,58,84,771,663,320,119,,,,,,,,,,
29-Jan-13,21,545,177,68,121,1221,1338,276,237,198,88,83,74,54,44,635,555,257,46,,,,,,,,,,
29-Jan-13,22,318,120,46,61,701,660,206,175,120,46,53,182,119,25,693,560,173,32,,,,,,,,,,
29-Jan-13,23,178,86,45,32,492,482,98,104,59,33,29,25,21,11,226,361,141,10,,,,,,,,,,
30-Jan-13,0,74,42,14,13,302,601,53,37,40,13,8,15,13,5,132,184,71,1,,,,,,,,,,
30-Jan-13,1,35,18,2,4,86,107,34,9,6,2,7,12,3,3,48,56,26,6,,,,,,,,,,
30-Jan-13,2,19,8,2,11,18,47,15,15,4,7,1,6,0,1,42,19,11,14,,,,,,,,,,
30-Jan-13,3,16,7,2,2,37,34,25,5,12,4,2,11,1,1,30,16,7,3,,,,,,,,,,
30-Jan-13,4,23,21,0,1,13,52,10,13,2,1,4,2,1,6,37,11,23,5,,,,,,,,,,
30-Jan-13,5,22,55,25,67,54,61,15,22,14,52,17,10,7,29,78,63,50,15,,,,,,,,,,
30-Jan-13,6,68,230,158,585,188,159,71,101,100,502,86,54,34,128,286,311,158,94,,,,,,,,,,
30-Jan-13,7,247,694,646,2003,332,444,265,296,463,1336,196,204,71,385,756,1000,477,348,,,,,,,,,,
30-Jan-13,8,733,1997,1690,5061,791,1062,776,660,1277,2893,382,338,146,644,1475,2257,1067,463,,,,,,,,,,
30-Jan-13,9,586,1178,933,2442,876,1224,861,840,1199,1382,257,295,92,237,854,1178,439,166,,,,,,,,,,
30-Jan-13,10,704,681,554,944,1023,1595,1169,1166,1105,528,160,253,88,134,864,874,289,164,,,,,,,,,,
30-Jan-13,11,851,639,477,851,813,2414,1675,1872,1446,522,173,307,284,176,1214,864,304,163,,,,,,,,,,
30-Jan-13,12,1631,1591,695,1099,2444,3503,2985,3519,2442,1162,423,463,279,586,1952,1993,550,395,,,,,,,,,,
30-Jan-13,13,1923,1691,790,1502,2925,3842,3564,4009,2931,1200,332,454,256,568,1614,2116,539,396,,,,,,,,,,
30-Jan-13,14,1471,763,450,973,2411,3266,2634,2737,1881,601,173,304,224,203,1431,1432,447,249,,,,,,,,,,
30-Jan-13,15,1576,610,492,1110,2354,3209,2444,2579,1493,684,173,1352,173,180,2028,1251,450,164,,,,,,,,,,
30-Jan-13,16,1662,689,825,1974,2366,3094,2493,2364,1401,1454,246,1179,138,319,2033,1513,579,266,,,,,,,,,,
30-Jan-13,17,1869,1230,1552,3864,2485,3169,2483,2297,1344,2518,399,1377,215,695,2716,2310,1204,493,,,,,,,,,,
30-Jan-13,18,1409,781,758,1754,2249,2346,1969,1087,721,1175,279,512,247,476,2045,1575,731,542,,,,,,,,,,
30-Jan-13,19,1047,426,281,591,1851,1668,1072,465,353,379,113,407,464,173,1528,921,408,265,,,,,,,,,,
30-Jan-13,20,922,229,124,242,1628,1204,693,319,263,180,113,297,182,109,855,744,300,147,,,,,,,,,,
30-Jan-13,21,666,203,105,204,1464,1002,449,225,195,143,52,183,96,81,808,671,252,78,,,,,,,,,,
30-Jan-13,22,414,185,54,92,1069,976,326,170,197,76,45,221,216,43,2866,858,200,89,,,,,,,,,,
30-Jan-13,23,271,95,53,48,598,627,156,162,95,53,30,43,30,29,927,585,267,36,,,,,,,,,,
31-Jan-13,0,119,42,13,32,375,313,87,80,44,19,7,12,13,9,193,264,80,16,,,,,,,,,,
31-Jan-13,1,47,24,14,15,129,173,36,40,21,2,4,35,12,2,85,58,26,8,,,,,,,,,,
31-Jan-13,2,43,4,2,3,82,82,29,35,19,6,1,2,1,2,27,28,9,7,,,,,,,,,,
31-Jan-13,3,34,4,4,4,33,34,19,7,10,6,3,7,4,4,32,12,7,3,,,,,,,,,,
31-Jan-13,4,20,22,0,3,19,44,7,10,9,4,3,2,2,3,37,24,21,7,,,,,,,,,,
31-Jan-13,5,28,66,22,78,69,78,30,19,19,39,21,5,6,33,75,51,58,18,,,,,,,,,,
31-Jan-13,6,62,210,173,524,170,187,80,90,85,518,81,58,39,119,289,271,162,125,,,,,,,,,,
31-Jan-13,7,265,730,674,2101,283,478,261,257,361,1265,253,175,87,334,770,1050,512,311,,,,,,,,,,
31-Jan-13,8,651,1705,1623,4953,802,981,753,624,938,2715,365,268,124,619,1447,2211,1009,443,,,,,,,,,,
31-Jan-13,9,556,1048,905,2554,793,1122,749,731,955,1357,248,210,84,228,809,1161,478,144,,,,,,,,,,
31-Jan-13,10,614,543,534,1099,946,1513,1057,1114,946,552,136,163,197,136,734,752,270,126,,,,,,,,,,
31-Jan-13,11,781,566,424,895,978,2079,1627,1758,1395,403,121,263,211,153,867,1023,340,141,,,,,,,,,,
31-Jan-13,12,1431,1424,660,1144,2321,3312,2812,3039,2345,1080,372,486,316,582,1330,1815,538,280,,,,,,,,,,
31-Jan-13,13,1657,1551,708,1486,2487,3670,3453,3811,2693,1125,262,589,383,466,1399,1989,547,309,,,,,,,,,,
31-Jan-13,14,1384,723,516,971,2248,3177,2456,2857,1757,613,146,348,279,219,1263,1450,429,191,,,,,,,,,,
31-Jan-13,15,1463,615,559,1153,2374,3227,2140,2332,1415,763,133,323,206,158,1404,1275,497,193,,,,,,,,,,
31-Jan-13,16,1505,715,865,2001,2333,2940,2013,2192,1243,1587,250,251,147,324,1729,1484,639,227,,,,,,,,,,
31-Jan-13,17,1081,1328,1444,5163,1468,2503,1796,1898,990,1992,370,58,42,503,2316,2035,1138,214,,,,,,,,,,
31-Jan-13,18,833,824,784,2100,1475,2037,1438,1378,663,1030,246,74,55,377,1484,1132,590,160,,,,,,,,,,
31-Jan-13,19,578,464,282,763,1161,1330,756,703,367,236,129,62,21,106,961,632,227,61,,,,,,,,,,
31-Jan-13,20,518,274,102,294,1047,1245,533,354,279,112,70,30,12,39,416,362,157,32,,,,,,,,,,
31-Jan-13,21,358,180,49,119,945,1352,295,201,165,82,49,15,7,19,452,341,186,11,,,,,,,,,,
31-Jan-13,22,299,161,67,74,733,1151,189,148,104,53,58,98,48,18,2104,457,123,94,,,,,,,,,,
31-Jan-13,23,178,80,34,28,429,531,134,103,83,24,28,42,24,13,286,274,112,19,,,,,,,,,,
