Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth St,Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russel St (West),Melbourne Convention Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Russel St (South),QV Market-Peel St,The Arts Centre
9-Nov-13,10,649,213,155,70,996,1441,1349,1239,1004,134,94,,40,102,864,763,313,103,1239,1336,839,165,345,334,302,221,295,610
9-Nov-13,11,827,273,168,87,1312,2058,2027,1973,1210,112,114,,43,101,1159,777,341,117,1526,1553,931,197,471,447,484,335,368,1092
9-Nov-13,12,1144,287,166,87,1948,2614,2479,2432,1400,109,66,,38,122,1271,875,410,111,1744,1805,899,160,696,629,716,555,405,1171
9-Nov-13,13,1634,375,199,126,2323,3018,2725,2889,1696,125,78,,61,123,1463,991,435,138,1803,2151,687,144,809,623,874,623,399,1203
9-Nov-13,14,1860,397,176,102,2504,3056,3179,3299,1690,135,72,,96,202,1618,1167,421,213,1749,2320,649,190,868,800,856,588,367,1554
9-Nov-13,15,1785,325,169,94,2540,3277,3463,3372,1649,127,85,,127,144,1725,1171,533,277,1359,2370,804,198,998,792,920,586,312,1727
9-Nov-13,16,1839,420,159,94,2386,3140,3155,3139,1379,120,63,,114,155,1678,1278,587,182,716,2411,795,219,1054,831,840,581,171,1264
9-Nov-13,17,1738,395,148,87,2409,2626,2527,2370,786,120,49,,144,165,1725,1124,515,265,472,2243,820,216,914,758,845,556,188,1406
9-Nov-13,18,1386,495,159,97,2304,2169,2023,1227,510,155,61,,175,114,1826,1250,498,247,422,1972,862,216,1064,742,1020,878,147,1543
9-Nov-13,19,1236,386,122,76,2087,1653,1374,622,450,107,73,,117,90,1321,909,408,131,390,1694,590,158,1095,437,993,1025,125,785
9-Nov-13,20,1209,414,104,69,2083,1654,872,443,311,68,45,,85,57,1165,897,359,88,386,1451,425,151,1095,225,1045,1014,95,621
9-Nov-13,21,896,244,87,63,1686,1203,517,414,251,48,44,,46,38,1002,767,285,60,292,1232,284,125,834,178,785,810,73,519
9-Nov-13,22,503,173,84,60,1449,1003,406,330,292,74,46,,23,46,837,656,349,33,202,1012,311,125,872,271,540,821,47,675
9-Nov-13,23,444,165,95,68,1280,817,364,308,183,55,85,,38,24,667,644,391,72,218,915,199,139,880,148,473,688,39,359
10-Nov-13,0,210,90,47,40,676,642,212,259,83,10,37,,12,9,362,399,213,41,107,657,165,83,1032,169,324,561,29,135
10-Nov-13,1,162,44,33,39,449,486,153,167,83,17,39,,2,7,234,241,67,22,172,369,52,48,758,49,264,346,24,117
10-Nov-13,2,81,29,39,34,323,365,119,129,74,15,14,,3,5,116,137,50,14,121,240,32,38,567,54,160,269,14,74
10-Nov-13,3,78,10,7,15,176,290,58,80,42,7,13,,0,2,90,104,62,4,94,153,37,40,650,17,79,163,16,44
10-Nov-13,4,41,13,7,18,87,134,61,47,39,7,6,,4,0,38,52,30,1,51,74,45,23,588,10,34,67,4,17
10-Nov-13,5,32,14,12,6,51,88,34,39,32,7,6,,1,5,55,35,34,2,57,94,23,26,172,21,15,15,9,52
10-Nov-13,6,59,25,12,19,51,99,29,39,27,12,9,,8,14,42,55,44,64,47,100,51,29,119,55,21,22,17,87
10-Nov-13,7,45,51,24,25,144,159,65,59,48,23,20,,25,39,121,80,101,61,132,236,212,44,76,72,25,31,31,202
10-Nov-13,8,132,104,49,26,350,274,215,169,207,75,43,,68,75,223,292,135,158,328,435,325,112,108,206,74,52,78,405
10-Nov-13,9,311,141,79,71,570,693,583,408,396,101,154,,167,146,459,486,233,174,659,802,473,162,228,356,146,123,131,586
10-Nov-13,10,585,215,136,57,1024,1202,1212,1021,761,72,60,,226,142,926,771,321,242,1028,1165,562,178,331,518,289,296,237,1104
10-Nov-13,11,802,228,149,70,1367,1897,1821,1794,1067,87,107,,344,189,1411,891,334,397,1294,1462,595,158,493,601,476,520,293,1613
10-Nov-13,12,1178,400,161,71,2007,2458,2328,2153,1252,81,61,,470,173,1551,1104,419,391,1660,1620,585,187,688,657,776,683,376,1677
10-Nov-13,13,1465,388,187,73,2400,2801,2768,2712,1330,98,68,,393,192,1704,1137,409,270,1756,2031,585,153,791,814,899,699,397,1907
10-Nov-13,14,1628,373,128,64,2478,3149,2772,2826,1472,85,48,,389,166,1806,1162,479,316,1689,2121,655,174,774,880,883,583,309,1790
10-Nov-13,15,1670,314,121,63,2376,2941,2835,2703,1278,116,64,,350,211,1713,1150,504,351,1280,2023,569,132,833,917,844,521,230,1845
10-Nov-13,16,1521,308,145,59,2180,2598,2473,2346,1006,93,69,,295,173,1599,1031,473,236,770,1890,644,155,826,745,737,460,212,1544
10-Nov-13,17,1444,308,124,61,2210,2068,1778,1698,597,115,67,,147,156,1164,895,450,174,469,1929,659,181,800,729,717,494,137,748
10-Nov-13,18,1068,307,111,57,1746,1544,1279,675,309,114,58,,64,87,833,782,378,120,395,1506,502,107,794,475,699,463,101,471
10-Nov-13,19,890,238,62,73,1574,1193,663,309,256,86,90,,82,50,757,588,275,83,317,1183,347,101,684,189,687,600,56,379
10-Nov-13,20,695,177,70,49,1319,982,434,240,172,62,81,,87,49,681,501,201,44,313,1100,288,101,713,182,611,559,62,251
10-Nov-13,21,556,118,31,36,1152,680,319,210,156,63,39,,37,32,513,484,233,16,263,972,252,64,469,133,438,374,54,202
10-Nov-13,22,336,63,22,40,712,432,174,93,71,35,30,,11,14,290,301,153,25,181,726,203,67,380,72,305,235,52,144
10-Nov-13,23,176,28,18,25,507,229,104,92,36,22,29,,8,4,130,213,164,8,116,371,95,18,164,60,182,98,31,62
11-Nov-13,0,84,11,8,12,135,108,34,31,19,5,2,,11,4,70,105,62,3,96,125,43,13,120,226,75,52,13,48
11-Nov-13,1,30,9,3,15,109,60,0,38,19,3,1,,1,2,33,71,16,2,47,48,10,14,88,5,33,18,3,16
11-Nov-13,2,42,6,1,7,50,41,0,15,6,2,0,,0,0,13,26,6,0,33,18,7,8,96,15,23,14,8,17
11-Nov-13,3,18,5,0,9,28,25,0,9,7,1,0,,8,2,25,25,6,5,18,12,2,2,41,5,51,1,8,29
11-Nov-13,4,17,11,4,4,23,22,12,6,6,4,5,,0,4,32,29,25,11,31,24,10,2,47,6,4,6,1,36
11-Nov-13,5,18,76,30,91,65,76,17,37,25,50,9,,11,19,106,80,60,20,50,119,147,37,28,62,12,3,12,139
11-Nov-13,6,85,250,183,689,202,167,65,94,141,370,114,,31,115,282,472,244,81,68,542,664,211,93,233,20,20,21,370
11-Nov-13,7,296,804,802,2380,454,510,310,249,369,1381,177,,112,349,881,1146,570,276,202,1470,1988,446,158,457,57,56,69,1016
11-Nov-13,8,769,1799,1814,5335,879,1009,776,633,866,2630,295,,184,561,1413,2346,1059,387,435,2471,3001,914,338,787,208,149,129,1773
11-Nov-13,9,622,941,842,2335,886,1227,1028,818,844,1207,179,,56,220,800,1105,411,140,426,1590,1907,549,284,360,224,175,89,815
11-Nov-13,10,792,560,546,885,797,1761,1339,1278,1232,496,186,,71,136,913,728,292,112,485,1520,1241,400,442,314,364,265,91,816
11-Nov-13,11,1012,632,534,808,1353,2360,1821,1920,1607,434,154,,88,181,964,995,372,156,611,1875,1130,358,563,466,477,326,109,964
11-Nov-13,12,1744,1460,710,1098,2522,3442,2930,3148,2300,1204,371,,210,663,1525,1821,530,313,1076,2703,2021,868,1106,723,867,711,113,1171
11-Nov-13,13,1722,1315,656,1294,2492,3519,3145,3480,2490,950,235,,167,479,1521,1598,591,284,990,2640,1801,1119,1133,641,829,755,134,1162
11-Nov-13,14,1579,778,451,888,2203,2931,2550,2405,1634,528,147,,73,176,1135,1234,443,225,681,2464,1236,395,792,536,739,508,103,899
11-Nov-13,15,1531,566,516,1235,2120,2955,2359,2346,1532,711,139,,42,150,1231,1263,484,124,648,2477,1449,397,770,549,693,435,118,1021
11-Nov-13,16,1389,708,908,2720,2055,2854,1984,2093,1254,1789,171,,53,280,1536,1202,655,129,578,2556,2714,414,737,563,652,374,147,1334
11-Nov-13,17,1675,1112,1663,4423,1984,2552,2152,1934,1064,2741,284,,76,613,1942,2094,1446,254,632,3366,3772,664,863,924,670,412,193,1515
11-Nov-13,18,1325,591,724,1537,1821,1887,1618,988,572,1074,207,,75,363,1106,1234,678,241,441,2328,1790,315,797,516,642,516,137,1519
11-Nov-13,19,1045,314,218,489,1460,1275,723,458,316,402,125,,34,116,795,661,346,111,413,1489,897,170,671,193,602,472,68,1095
11-Nov-13,20,779,233,119,254,1315,1002,418,329,187,203,79,,28,72,633,543,259,60,277,1161,433,130,552,124,457,391,65,421
11-Nov-13,21,495,158,64,110,1017,733,328,207,189,75,49,,5,26,390,446,182,21,212,993,368,105,427,134,388,312,44,302
11-Nov-13,22,370,111,57,68,706,417,194,117,90,60,14,,9,22,289,323,150,18,156,652,178,41,351,103,288,230,40,204
11-Nov-13,23,170,70,36,36,390,303,86,91,72,23,16,,12,11,373,190,154,7,111,382,144,43,220,57,121,130,18,427
12-Nov-13,0,87,17,12,22,152,111,23,89,29,4,7,,5,9,60,113,58,10,71,122,23,19,153,29,62,57,16,61
12-Nov-13,1,61,10,5,6,72,53,3,39,6,4,5,,10,1,41,30,25,0,47,42,8,19,146,45,29,18,2,14
12-Nov-13,2,36,11,3,6,51,28,0,24,7,7,2,,1,0,14,12,9,7,25,30,9,7,60,11,24,9,3,19
12-Nov-13,3,27,5,2,3,25,40,0,15,7,1,1,,0,2,16,8,11,5,42,22,6,4,32,4,17,8,3,18
12-Nov-13,4,13,7,4,8,30,44,7,13,5,5,0,,0,2,29,24,19,19,28,26,17,0,44,3,18,3,4,32
12-Nov-13,5,32,73,24,92,70,82,18,37,22,59,21,,4,23,110,93,60,10,55,116,159,29,35,80,11,6,10,114
12-Nov-13,6,81,228,190,715,195,186,73,96,117,385,80,,42,111,326,442,244,114,136,513,654,176,125,206,30,28,37,299
12-Nov-13,7,332,840,927,2550,376,542,318,314,444,1588,200,,127,302,958,1245,546,262,345,1374,2092,526,171,447,84,57,96,889
12-Nov-13,8,754,1745,1776,5302,832,1098,717,657,938,3162,316,,168,453,1465,2180,1049,313,592,2505,3500,1003,266,721,198,162,140,1507
12-Nov-13,9,612,867,880,2125,820,1155,838,752,958,1337,187,,52,195,831,1185,389,123,676,1501,1679,500,300,364,208,131,133,778
12-Nov-13,10,650,610,562,1058,1098,1592,1176,1182,1135,492,450,,29,120,771,800,281,141,865,1431,1168,363,347,277,315,229,190,660
12-Nov-13,11,786,615,451,906,1472,2221,1705,1577,1333,475,114,,42,116,836,929,260,117,1096,1775,1184,377,485,394,448,275,281,636
12-Nov-13,12,1195,1324,631,1152,2051,3040,2492,2825,2152,912,245,,31,350,1029,1386,460,68,1711,2225,1676,537,923,470,732,623,325,924
12-Nov-13,13,1412,1302,579,1267,2042,3126,2886,3138,2245,924,240,,82,256,1065,1343,356,99,1535,2340,1604,550,1030,414,793,554,241,813
12-Nov-13,14,1116,714,500,946,1825,2760,2180,2419,1631,458,122,,18,143,844,954,353,47,939,2069,1281,329,642,417,643,375,174,647
12-Nov-13,15,1227,612,603,1450,1881,2806,2202,2064,1429,747,115,,32,177,1058,979,486,76,683,2336,1524,397,682,430,631,316,163,737
12-Nov-13,16,1413,712,1106,2818,1925,2624,2189,1954,1345,1865,192,,37,249,1312,1214,694,103,543,2639,2788,472,706,556,586,358,151,1101
12-Nov-13,17,1738,1133,1649,4186,2023,2923,2363,2092,1335,2855,304,,124,569,2047,2247,1380,283,514,3268,3742,620,919,826,666,443,160,1698
12-Nov-13,18,1249,802,785,1828,1898,1931,1626,1101,700,1132,195,,81,330,1332,1229,770,202,525,2272,1883,398,874,503,759,545,147,992
12-Nov-13,19,723,422,271,735,1268,1211,793,642,283,303,127,,6,107,635,616,324,56,340,1598,929,171,677,222,625,511,121,308
12-Nov-13,20,578,318,130,291,1239,995,498,381,202,128,90,,9,50,494,439,245,26,331,1111,498,106,480,111,529,400,72,370
12-Nov-13,21,483,171,75,162,943,727,312,262,228,65,81,,4,44,563,369,185,11,221,856,371,135,472,64,383,391,78,323
12-Nov-13,22,304,131,43,105,584,410,225,148,89,54,27,,3,13,248,249,147,2,168,628,230,59,302,57,316,247,58,140
12-Nov-13,23,154,86,37,73,347,265,81,88,65,13,13,,3,6,156,159,128,2,120,349,169,39,177,88,178,188,41,79
13-Nov-13,0,51,26,19,15,138,114,37,32,17,12,2,,0,4,56,80,40,1,70,152,27,25,118,7,137,82,15,42
13-Nov-13,1,21,12,4,23,45,49,20,9,15,1,0,,2,0,31,33,6,0,57,48,15,20,66,3,41,37,10,16
13-Nov-13,2,25,5,5,10,25,18,13,6,1,1,0,,2,0,9,8,1,29,22,26,12,10,39,3,31,20,10,5
13-Nov-13,3,10,4,2,10,32,40,8,12,13,1,2,,0,0,39,9,17,0,39,23,9,2,43,2,10,22,2,27
13-Nov-13,4,6,4,2,19,25,36,15,12,9,2,1,,0,1,51,16,21,9,19,30,22,2,27,12,3,13,3,57
13-Nov-13,5,27,88,16,94,54,82,34,19,23,51,19,,5,23,82,118,79,10,38,127,170,42,57,53,16,12,8,107
13-Nov-13,6,72,348,243,1031,196,196,61,127,113,406,84,,13,112,380,432,246,37,81,497,779,176,126,159,35,19,19,266
13-Nov-13,7,331,945,1013,3714,358,552,264,324,430,1307,168,,37,234,1043,1124,635,121,174,1407,2122,688,170,310,68,53,46,650
13-Nov-13,8,836,2344,2119,6837,688,1075,618,723,839,2291,246,,61,480,1809,2127,1282,146,372,2322,3592,1406,265,646,215,162,132,1210
13-Nov-13,9,535,1198,1051,3131,637,1106,644,790,781,1107,155,,23,208,1032,1011,473,68,363,1501,1848,701,246,384,192,129,76,763
13-Nov-13,10,643,679,501,1095,782,1390,975,1190,1073,391,110,,7,90,865,641,308,42,388,1243,1224,428,329,224,254,175,72,587
13-Nov-13,11,724,587,421,808,1252,1824,1450,1496,1307,428,122,,32,104,882,695,273,48,447,1459,1160,334,403,274,395,319,82,789
13-Nov-13,12,1532,1207,587,931,2085,2892,2576,2502,2362,1032,280,,95,327,1282,1342,419,104,955,2236,1681,553,934,562,760,666,128,1253
13-Nov-13,13,1427,1162,596,1125,2088,3110,2930,2974,2238,904,198,,36,292,1299,1259,414,112,893,2324,1601,446,1082,539,771,653,104,1070
13-Nov-13,14,1261,714,516,1105,1921,2661,2182,2265,1536,478,115,,11,116,1281,923,394,42,723,2114,1226,356,648,366,782,410,123,1088
13-Nov-13,15,1393,599,612,1754,1660,2475,2007,2142,1293,670,108,,5,118,1274,891,459,56,539,2345,1701,389,575,334,692,360,198,949
13-Nov-13,16,1617,674,1007,2815,1754,2564,1990,2094,1332,1674,204,,21,237,1836,1143,736,104,640,2529,2665,545,703,693,596,379,152,1583
13-Nov-13,17,1887,1184,1657,4258,2251,2849,2525,2144,1370,2587,302,,65,487,2073,2129,1529,220,769,3282,3943,697,942,1001,769,487,185,1587
13-Nov-13,18,1455,810,773,1669,2198,2169,1889,1160,763,1164,241,,44,255,1373,1307,689,156,876,2495,1909,389,807,543,802,631,209,1556
13-Nov-13,19,1098,393,316,685,1718,1506,914,616,447,297,116,,30,123,942,751,406,186,818,1483,886,213,814,204,692,617,176,1160
13-Nov-13,20,845,283,121,307,1531,1069,731,373,313,186,97,,23,51,660,568,258,99,841,1230,557,150,618,141,629,561,141,417
13-Nov-13,21,655,202,94,187,1348,955,565,326,245,95,77,,22,40,576,519,220,23,631,1018,389,77,566,141,517,349,137,410
13-Nov-13,22,399,137,83,98,919,589,352,212,173,70,44,,11,29,418,398,215,20,419,763,281,73,413,118,338,259,70,231
13-Nov-13,23,237,66,42,100,471,360,117,160,90,24,23,,12,18,427,252,178,16,171,506,147,47,248,76,169,157,34,407
14-Nov-13,0,68,31,12,27,213,128,40,78,21,15,7,,10,3,77,103,64,8,109,172,44,16,140,18,74,92,17,42
14-Nov-13,1,30,17,5,13,87,73,0,38,14,6,11,,3,4,36,37,15,4,73,28,9,12,142,12,65,31,0,29
14-Nov-13,2,19,8,3,5,48,45,0,24,4,5,4,,0,1,32,36,25,3,67,31,10,10,150,7,37,14,8,22
14-Nov-13,3,18,6,4,1,42,39,1,17,10,2,1,,0,1,24,17,7,1,33,34,8,2,44,5,28,24,6,26
14-Nov-13,4,6,8,3,6,26,37,5,27,10,4,1,,0,3,33,14,31,5,31,33,11,7,70,8,11,5,6,35
14-Nov-13,5,23,65,22,99,68,82,21,38,24,54,19,,4,24,80,105,53,13,64,111,180,26,34,44,19,6,12,113
14-Nov-13,6,81,260,180,752,223,184,74,93,118,392,73,,19,144,353,478,242,84,163,515,712,151,97,178,37,20,35,396
14-Nov-13,7,323,775,852,2204,408,573,308,271,484,1477,198,,111,271,820,1121,517,223,360,1422,1912,509,158,390,71,51,84,760
14-Nov-13,8,822,1743,1753,5208,944,1168,779,673,957,3174,307,,174,510,1418,2321,976,298,552,2472,3532,1090,287,679,210,172,163,1310
14-Nov-13,9,598,980,903,2304,848,1241,888,807,995,1445,204,,69,194,946,1200,408,154,625,1615,1893,589,299,427,184,195,136,895
14-Nov-13,10,803,607,464,920,1071,1621,1319,1148,1134,525,153,,41,113,866,742,302,146,819,1436,1221,374,394,389,327,242,186,833
14-Nov-13,11,948,694,436,823,1451,2135,1851,1848,1484,568,146,,65,170,1088,991,331,162,1061,1846,1182,343,565,392,556,361,259,895
14-Nov-13,12,1698,1373,669,1174,2383,3216,3002,3306,2441,1298,356,,130,557,1487,2111,578,291,1813,2685,1913,574,1188,704,846,746,255,1185
14-Nov-13,13,1710,1358,727,1315,2498,3647,3256,3686,2620,1052,292,,144,493,1457,1778,701,224,1694,2773,1723,547,1174,752,874,684,281,1217
14-Nov-13,14,1671,780,564,1006,2275,3092,2679,2912,1810,598,167,,56,176,1363,1216,585,289,1244,2477,1320,455,843,740,768,497,249,1016
14-Nov-13,15,1871,568,588,1278,2427,3186,2616,2776,1660,792,174,,82,197,1453,1223,574,150,1114,2627,1656,463,822,801,788,480,290,1254
14-Nov-13,16,1950,726,1009,2434,2555,3376,2661,2744,1640,1874,215,,112,319,1712,1450,681,190,687,2930,2890,625,871,996,757,477,199,1440
14-Nov-13,17,2211,1250,1587,3727,2759,3355,3179,2774,1594,2701,342,,174,659,2550,2342,1260,368,641,3728,3745,708,1119,1199,842,543,203,2176
14-Nov-13,18,1807,879,749,1547,2529,2853,2568,2166,960,1238,191,,119,381,1900,1563,789,318,606,2803,1915,422,1064,1034,886,750,190,1783
14-Nov-13,19,1366,465,321,557,2370,2095,1664,1160,599,381,117,,59,181,1449,1016,414,168,420,1966,983,235,1074,470,923,794,117,1584
14-Nov-13,20,1109,350,153,311,1979,1635,1185,628,389,188,66,,56,72,1083,756,275,60,398,1443,598,156,835,240,830,699,91,849
14-Nov-13,21,804,211,104,172,1903,1354,506,448,265,114,92,,31,39,740,635,276,60,257,1310,466,152,742,255,695,627,103,523
14-Nov-13,22,689,207,91,144,1463,1172,383,283,240,77,65,,24,50,1089,526,286,29,207,1050,408,116,723,624,589,913,81,1251
14-Nov-13,23,380,138,65,65,1011,781,246,193,156,42,40,,16,13,337,388,215,12,169,642,197,45,542,109,394,989,58,203
15-Nov-13,0,213,60,27,30,493,709,116,73,63,20,18,,8,6,179,173,86,11,158,250,69,39,395,30,217,478,24,66
15-Nov-13,1,98,28,10,8,241,251,51,55,31,3,4,,1,5,80,70,28,4,124,145,20,13,258,31,122,99,21,34
15-Nov-13,2,97,11,3,21,180,131,42,61,10,5,4,,0,6,61,37,12,7,66,81,18,20,383,14,94,74,10,30
15-Nov-13,3,64,8,5,11,151,90,28,33,12,7,6,,2,0,43,41,25,1,93,88,7,14,285,4,74,71,12,24
15-Nov-13,4,36,26,5,7,61,62,14,22,17,6,1,,1,1,40,42,32,6,37,86,14,11,160,15,12,69,13,37
15-Nov-13,5,45,60,19,106,82,124,24,28,21,53,10,,4,23,92,102,64,18,66,121,178,26,58,75,11,10,8,101
15-Nov-13,6,76,223,191,664,220,190,79,88,114,379,79,,24,130,326,492,248,90,155,550,690,136,142,191,28,40,36,303
15-Nov-13,7,309,801,826,2179,383,513,308,285,425,1456,202,,125,299,904,1106,531,229,373,1337,1900,456,167,432,56,61,89,793
15-Nov-13,8,735,1653,1561,4982,781,1088,745,695,1008,3001,355,,125,482,1532,2207,957,315,578,2481,3431,957,298,763,179,155,182,1480
15-Nov-13,9,590,1115,809,2108,878,1365,958,910,1054,1248,187,,118,236,1296,1202,476,144,694,1668,1776,621,332,649,180,179,174,1148
15-Nov-13,10,727,576,478,961,1143,1871,1597,1474,1386,552,144,,74,112,956,1050,423,181,917,1766,1320,426,415,670,350,265,215,1082
15-Nov-13,11,998,748,498,846,1475,2504,2126,2141,1676,540,185,,102,232,1259,1162,408,239,1185,1944,1317,501,601,633,495,438,292,1081
15-Nov-13,12,1794,1458,669,1055,2566,3586,3339,3438,2691,1332,359,,179,648,1445,1965,552,304,1916,2714,2219,926,1264,843,1081,966,344,1335
15-Nov-13,13,1734,1416,650,1182,2756,3836,3641,3788,2785,1205,243,,133,529,1801,1760,556,331,1745,2720,1956,862,1215,881,1055,825,273,1659
15-Nov-13,14,1733,781,525,1012,2410,3320,2953,3040,2126,606,160,,197,256,1690,1424,606,257,1456,2675,1448,597,950,882,839,560,222,1599
15-Nov-13,15,1984,657,549,1346,2528,3397,3223,3407,1869,889,182,,150,246,1778,1452,733,295,1134,2988,1956,598,972,1048,861,588,284,1581
15-Nov-13,16,2267,862,1017,2257,2526,3417,3043,3114,1825,1762,254,,141,384,2125,1750,923,359,858,3368,2800,738,1080,1281,825,561,216,1705
15-Nov-13,17,2407,1114,1378,3170,3137,3856,3702,3422,1952,2248,350,,207,578,2608,2562,1284,563,728,3646,3454,818,1250,1413,1059,706,206,2078
15-Nov-13,18,2102,807,668,1174,3263,3549,3213,2644,1267,975,205,,163,343,2167,1895,872,673,609,3085,1928,440,1370,1048,1297,980,211,1893
15-Nov-13,19,1902,560,302,470,2744,2775,2525,1826,817,355,110,,179,169,1956,1285,552,723,513,2280,1136,297,1364,659,1382,1239,161,1936
15-Nov-13,20,1548,446,180,315,2676,2354,2064,1462,535,211,115,,92,75,1369,1057,409,554,405,2010,680,159,1270,458,1262,1204,120,656
15-Nov-13,21,1445,297,129,200,2744,1974,1189,752,295,146,109,,65,75,1264,896,363,710,399,1703,509,162,1111,472,1027,890,104,633
15-Nov-13,22,1128,291,169,125,2403,1703,644,488,342,114,119,,53,46,1687,824,411,572,247,1365,438,134,1108,291,812,879,110,1372
15-Nov-13,23,832,249,149,98,1712,1273,431,312,256,89,62,,51,28,798,640,332,217,238,1027,334,111,975,178,625,623,107,408
16-Nov-13,0,446,186,118,95,1158,1007,243,312,211,43,38,,7,24,516,454,251,339,228,849,189,46,988,184,502,464,45,249
16-Nov-13,1,302,101,35,26,766,999,159,231,153,18,29,,6,18,279,282,121,140,177,474,50,45,811,84,310,374,48,101
16-Nov-13,2,242,35,20,17,461,313,98,106,67,16,19,,0,9,120,141,70,12,94,312,33,27,749,39,219,207,15,60
16-Nov-13,3,113,19,12,15,254,212,115,126,43,10,19,,1,1,110,72,32,8,109,129,17,14,766,14,100,80,26,52
16-Nov-13,4,62,25,7,10,117,117,37,31,27,9,5,,1,5,44,44,39,1,71,101,18,1,439,12,28,49,9,40
16-Nov-13,5,41,43,21,22,94,137,37,64,25,12,16,,5,13,70,44,57,6,90,95,70,41,184,31,14,16,17,62
16-Nov-13,6,53,69,36,23,123,115,63,105,63,47,19,,291,31,93,93,88,37,141,193,201,43,184,87,33,34,36,71
16-Nov-13,7,96,92,56,43,230,217,155,185,125,66,40,,399,474,185,147,462,70,291,353,382,92,111,648,51,33,98,139
16-Nov-13,8,202,152,79,144,357,481,650,345,276,92,90,,56,215,422,286,375,121,533,644,629,140,136,499,80,51,167,393
16-Nov-13,9,397,212,120,91,662,1114,1151,847,718,127,90,,68,139,885,533,283,163,933,1073,783,212,261,508,162,154,231,782
16-Nov-13,10,721,281,148,96,1234,1840,2290,1876,1217,156,62,,96,154,1235,810,389,180,1267,1466,919,259,430,779,335,265,366,1145
16-Nov-13,11,1013,310,192,133,1789,2648,3145,2676,1509,168,109,,108,187,1453,993,462,203,1657,1833,1030,298,546,771,596,391,417,1166
16-Nov-13,12,1459,379,166,144,2383,3237,4406,3255,1849,179,93,,99,173,1935,1042,384,332,1773,2045,972,329,773,913,872,650,406,1570
16-Nov-13,13,1864,377,205,191,2945,3694,4587,3985,1899,163,80,,168,169,2621,1219,509,436,1951,2373,1088,328,1003,1001,1020,768,395,2708
16-Nov-13,14,2049,425,156,129,2868,3666,4034,3561,1928,168,93,,171,182,1896,1357,595,494,1871,2575,1065,361,1018,1275,1130,712,395,1798
16-Nov-13,15,1973,377,207,106,2983,3575,3732,3856,1863,180,77,,176,195,2124,1448,660,465,1346,2666,1016,335,1045,1386,994,637,334,2198
16-Nov-13,16,1968,471,213,119,2783,3600,3301,3488,1588,144,67,,126,230,2607,1284,613,578,759,2587,929,257,1098,1191,892,502,203,2254
16-Nov-13,17,1797,498,162,113,2516,3082,2783,2614,1103,124,93,,190,190,1890,1283,548,397,526,2408,910,217,1038,1074,918,604,150,1403
16-Nov-13,18,1446,425,122,111,2554,2622,2109,1494,565,184,89,,169,131,1698,1193,497,1177,450,2193,757,218,1051,860,1053,915,137,1788
16-Nov-13,19,1292,430,117,98,2432,2087,1536,775,582,97,87,,120,94,1590,1172,444,1268,361,1716,511,132,1161,403,1110,1107,86,1714
16-Nov-13,20,1118,408,127,161,2144,1855,1054,591,354,57,82,,181,58,1270,970,330,1482,288,1448,421,133,1124,319,1175,1133,64,770
16-Nov-13,21,1032,183,79,221,2191,1761,815,510,325,67,66,,96,60,1237,862,355,639,291,1426,308,119,1112,345,924,850,93,592
16-Nov-13,22,885,224,152,174,2017,1613,737,508,400,61,75,,96,61,1271,789,402,405,248,1183,409,104,1070,273,768,931,89,622
16-Nov-13,23,661,184,66,126,1742,1276,472,362,278,49,101,,47,43,1012,674,289,244,215,968,380,170,1066,207,550,730,50,752
17-Nov-13,0,451,188,90,231,1154,1087,355,257,177,52,118,,26,19,611,503,361,394,197,946,242,103,1039,199,432,550,52,277
17-Nov-13,1,363,117,98,240,1026,1091,293,314,186,32,36,,29,8,407,326,132,385,220,580,78,87,1034,139,387,391,49,290
17-Nov-13,2,221,97,72,44,514,681,218,253,128,13,7,,4,6,440,247,100,32,161,671,63,54,949,66,252,384,39,298
17-Nov-13,3,128,30,58,23,382,579,186,176,86,14,7,,0,9,288,151,73,14,151,426,51,54,810,28,190,255,26,148
17-Nov-13,4,85,37,14,9,159,208,55,115,47,13,7,,2,0,94,106,67,2,94,182,58,20,431,16,73,152,27,67
17-Nov-13,5,40,30,14,13,84,162,28,52,35,9,8,,1,5,95,63,41,4,51,72,39,29,233,14,36,61,7,85
17-Nov-13,6,45,44,24,22,117,134,44,68,30,27,10,,5,23,286,94,37,42,79,138,92,23,134,77,28,35,25,527
17-Nov-13,7,155,72,51,23,241,264,100,74,120,37,23,,27,58,1847,253,142,136,199,443,246,60,116,183,38,46,44,3830
17-Nov-13,8,174,110,74,55,374,377,194,194,250,67,30,,79,87,1225,384,190,185,401,552,386,104,123,370,78,35,65,1954
17-Nov-13,9,338,180,134,90,698,768,798,472,440,74,41,,507,152,802,697,293,430,613,871,526,167,217,484,147,107,151,1101
17-Nov-13,10,671,682,425,83,835,1629,1441,1187,945,124,82,,825,199,1528,1024,419,814,964,1482,693,162,365,838,274,326,242,1848
