Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place
15/12/2014,23,254,105,30,80,547,544,0,138,0,30,21,44,17,23,336,336,256,0,117,520,173,76,301,119,224,151,39,91,291,160,38,58,52
16/12/2014,0,81,42,19,30,254,172,0,66,0,15,2,12,2,6,121,118,58,0,71,178,66,56,142,54,93,84,13,28,112,73,8,24,20
16/12/2014,1,72,26,7,8,125,82,0,30,0,8,2,17,10,2,74,72,23,0,51,73,23,17,86,20,61,32,5,17,95,26,1,12,9
16/12/2014,2,27,8,1,4,52,45,0,23,0,4,6,8,0,1,13,31,9,0,37,59,11,4,54,11,25,12,5,10,48,19,1,4,22
16/12/2014,3,12,6,5,9,25,30,0,25,0,2,3,2,0,2,27,56,15,0,30,51,9,11,12,5,22,5,3,24,22,3,1,4,8
16/12/2014,4,11,11,3,2,33,25,0,11,0,11,2,1,0,4,47,32,38,0,29,49,16,4,38,9,5,7,4,38,29,5,7,9,11
16/12/2014,5,18,47,21,99,69,80,0,19,0,44,13,14,4,23,105,115,74,0,61,131,141,39,22,53,9,5,5,122,15,9,15,27,12
16/12/2014,6,64,254,173,705,176,200,0,113,0,422,113,90,11,119,295,487,260,0,188,521,714,136,72,251,45,23,39,368,62,19,67,67,90
16/12/2014,7,274,767,742,2031,401,509,0,274,0,1205,304,225,41,263,797,1098,572,0,354,1237,1832,460,194,457,108,51,76,919,144,97,193,143,228
16/12/2014,8,686,1940,1725,5190,894,1140,0,690,0,2404,440,356,63,403,1601,2361,1169,0,611,2390,3570,995,368,697,241,143,171,1810,310,201,379,262,552
16/12/2014,9,582,1171,929,2610,902,1438,0,1085,0,1176,241,188,25,205,935,1371,535,0,808,1710,1977,540,337,435,192,185,166,801,294,162,271,187,473
16/12/2014,10,813,811,468,1244,1200,2194,0,1689,0,500,220,219,70,136,1066,1055,386,0,1075,1713,1498,469,426,421,302,284,220,815,365,246,187,180,329
16/12/2014,11,971,732,502,918,792,2942,0,2687,0,475,247,173,41,210,1179,1227,413,0,1496,1924,1326,413,571,445,586,27,290,992,547,270,158,245,398
16/12/2014,12,1644,1723,736,1304,2291,4129,0,4129,0,1015,437,491,128,668,1693,2202,652,0,1955,2802,1948,641,1144,824,1161,0,401,1215,1231,492,293,390,961
16/12/2014,13,1738,1524,680,1496,2771,4537,0,4863,0,947,384,404,62,618,1674,2228,591,0,1880,2950,1984,742,1111,753,1205,0,302,1242,1085,498,302,366,1028
16/12/2014,14,1649,876,521,934,2707,3922,0,3706,0,574,281,300,59,272,1546,1705,627,0,1183,2703,1536,462,786,711,942,0,186,1071,808,500,195,241,487
16/12/2014,15,1558,625,582,1311,2385,3589,0,3118,0,740,292,213,53,253,1506,1508,714,0,789,2715,1779,373,701,724,873,0,153,1119,712,1007,171,237,327
16/12/2014,16,1680,873,973,3196,2283,3441,0,2904,0,1287,436,284,43,298,1730,1700,801,0,607,2846,2624,461,693,786,832,0,120,1313,638,879,301,242,336
16/12/2014,17,1956,1294,1590,3841,2301,3509,0,2916,0,1807,554,282,72,540,2516,2646,1509,0,551,3451,3484,650,1012,1087,971,0,185,1852,820,489,427,323,504
16/12/2014,18,1511,712,802,1592,1992,2940,0,2155,0,773,327,261,48,305,1624,1634,881,0,439,2719,1955,392,987,991,1086,737,122,1229,808,809,220,230,388
16/12/2014,19,1162,465,326,611,1677,2012,0,1452,0,254,142,166,50,121,1039,1093,527,0,371,2006,1068,230,844,828,973,863,96,579,742,850,96,137,196
16/12/2014,20,1057,326,171,280,1765,1606,0,1112,0,110,87,177,14,69,979,979,394,0,301,1577,627,174,741,423,924,736,107,881,711,526,68,116,137
16/12/2014,21,763,202,119,214,1517,2266,0,758,0,82,61,161,18,71,798,759,331,0,300,1286,449,139,720,228,786,693,62,510,542,635,54,78,104
16/12/2014,22,543,162,75,89,1317,1283,0,473,0,57,39,90,52,36,668,586,273,0,163,1093,361,118,488,902,520,538,59,455,520,429,35,84,76
16/12/2014,23,313,73,60,77,773,497,0,190,0,46,29,53,12,31,498,536,479,0,123,718,295,110,413,525,305,267,49,313,378,174,26,46,57
17/12/2014,0,110,59,18,37,324,188,0,56,0,14,12,17,6,7,95,155,76,0,106,199,76,27,180,7,204,87,16,68,192,100,7,28,25
17/12/2014,1,72,13,12,9,142,100,0,34,0,2,4,2,0,3,67,64,27,0,69,69,25,14,117,0,127,22,13,35,119,40,3,9,10
17/12/2014,2,25,6,2,9,50,43,0,21,0,7,3,5,1,0,34,23,15,0,27,37,9,5,107,10,71,7,7,13,108,20,1,2,16
17/12/2014,3,15,9,4,7,25,30,0,10,0,0,3,0,0,0,34,18,10,0,16,42,12,4,44,5,30,22,9,33,35,17,0,0,6
17/12/2014,4,8,12,2,10,15,25,0,12,0,5,1,1,1,4,60,30,35,0,16,33,26,17,54,5,22,10,4,72,27,23,7,3,16
17/12/2014,5,21,57,20,79,61,77,0,24,0,53,16,18,1,19,109,111,89,0,28,140,203,43,40,57,6,18,6,159,27,14,15,32,12
17/12/2014,6,54,220,186,655,228,213,0,113,0,374,100,85,16,123,285,475,236,0,119,498,715,140,103,244,28,28,20,394,65,42,70,70,86
17/12/2014,7,255,836,788,2274,421,521,0,283,0,1320,260,216,36,239,800,1148,582,0,210,1242,1802,464,203,443,75,59,77,944,111,103,231,202,219
17/12/2014,8,673,1930,1806,4942,970,1148,0,675,0,2284,433,370,36,404,1569,2336,1200,0,436,2431,3435,935,380,618,225,123,135,1825,280,199,449,320,562
17/12/2014,9,873,1261,910,2580,1084,1752,0,1037,0,1111,259,203,22,197,1283,1401,545,0,535,1842,1914,550,387,440,258,160,126,1408,292,214,310,184,422
17/12/2014,10,1735,751,534,1003,2316,3323,0,1930,0,511,258,300,125,156,1693,1103,409,0,693,1828,1599,470,465,411,484,342,125,1607,462,235,178,194,355
17/12/2014,11,1613,809,489,895,970,3662,0,3027,0,542,253,235,54,259,1879,1345,541,0,816,2277,1395,546,695,616,743,192,156,1849,691,251,174,235,303
17/12/2014,12,2221,1509,742,1201,2223,4669,0,4237,0,958,505,522,122,774,2244,2338,756,0,1266,2793,2118,732,1463,904,1376,0,225,2050,1344,452,256,378,924
17/12/2014,13,2246,1578,662,1468,2955,4842,0,4936,0,875,332,557,177,710,2176,2468,742,0,1215,3218,2043,844,1454,920,1427,0,218,1760,1190,613,329,309,919
17/12/2014,14,2031,826,532,985,2777,4227,0,4141,0,604,225,341,101,327,2056,1884,698,0,766,2808,1558,513,994,933,1154,0,201,1779,826,556,182,237,548
17/12/2014,15,1989,796,577,1204,2614,3956,0,3708,0,687,312,348,133,270,2112,1694,773,0,682,2982,1941,509,883,913,1066,0,127,1631,709,565,208,280,331
17/12/2014,16,1999,788,911,2166,2830,3997,0,3684,0,1419,481,401,91,425,1891,1785,907,0,797,3432,2586,623,928,1011,1016,0,154,1598,815,401,314,269,304
17/12/2014,17,2239,1285,1664,3726,2865,4147,0,3541,0,2263,684,681,112,593,2665,2782,1527,0,1329,3915,3877,786,1210,1264,1100,0,301,2084,927,391,430,327,401
17/12/2014,18,1762,887,838,1690,2506,3211,0,2764,0,995,434,730,102,392,2075,1929,1056,0,1677,3113,2193,506,1059,1157,1142,0,369,1531,973,456,212,227,299
17/12/2014,19,1263,421,295,699,2100,2481,0,1877,0,382,253,404,47,185,1574,1303,619,0,1812,2351,1161,221,967,963,1186,0,459,1645,741,602,134,171,215
17/12/2014,20,1224,377,181,382,1871,2234,0,1573,0,137,131,288,59,140,1197,1087,475,0,1702,1941,658,144,821,522,1142,0,539,577,638,684,52,149,110
17/12/2014,21,884,224,123,273,1924,2839,0,1246,0,132,152,313,55,109,1081,964,357,0,1338,1732,543,166,686,321,902,0,496,658,611,757,55,79,110
17/12/2014,22,636,233,94,217,1686,1944,0,755,0,144,259,472,80,99,1099,769,365,0,828,1233,750,196,793,1246,698,0,349,939,591,704,48,75,122
17/12/2014,23,415,150,82,128,1124,775,0,283,0,41,65,110,31,42,515,594,373,0,265,905,410,82,608,303,530,0,73,233,473,438,38,62,85
18/12/2014,0,191,69,22,48,434,236,0,104,0,22,14,46,19,11,147,194,81,0,132,276,99,36,461,112,220,0,35,92,289,204,11,19,26
18/12/2014,1,74,29,11,14,198,122,0,30,0,8,2,10,7,4,92,72,27,0,79,63,44,24,176,8,85,0,12,46,159,66,3,16,12
18/12/2014,2,46,9,2,6,109,78,0,15,0,0,10,7,0,0,31,38,17,0,55,30,14,6,110,0,15,21,8,22,88,25,2,16,11
18/12/2014,3,21,7,2,9,64,42,0,18,0,4,4,12,3,0,24,22,8,0,35,38,6,2,80,0,23,21,9,28,58,13,0,2,4
18/12/2014,4,13,18,3,10,20,33,0,13,0,0,5,5,1,0,45,34,38,0,35,31,19,5,56,0,13,12,9,57,31,11,5,8,14
18/12/2014,5,17,48,26,97,64,87,0,23,0,48,14,19,4,23,100,96,85,0,73,118,147,30,39,0,9,5,7,125,24,3,15,15,15
18/12/2014,6,54,225,189,651,186,183,0,67,0,400,97,80,10,120,292,352,247,0,158,585,794,159,94,0,44,19,41,362,64,25,56,59,104
18/12/2014,7,253,819,761,2224,414,559,0,269,0,1165,277,197,35,266,690,1127,537,0,350,1399,1661,408,170,0,141,49,73,895,133,95,194,124,189
18/12/2014,8,650,1883,1839,5084,849,1242,0,645,0,2383,461,329,45,385,1480,2242,1139,0,660,2541,3524,938,319,0,230,152,177,1792,313,213,409,239,609
18/12/2014,9,587,1250,975,2542,866,1633,0,1103,0,1118,301,216,22,208,1269,1308,574,0,757,1838,2109,558,338,0,278,188,150,1344,331,216,339,201,476
18/12/2014,10,740,815,480,1046,1187,2377,0,1872,0,500,252,215,40,182,1362,1038,438,0,1058,1945,1321,400,468,0,357,175,181,1310,391,284,168,181,388
18/12/2014,11,1076,744,492,904,1560,3263,0,3031,0,490,284,190,51,214,1778,1374,507,0,1338,2281,1391,475,671,0,702,0,189,1698,693,275,181,183,401
18/12/2014,12,1679,1630,697,1243,2630,4502,0,4443,0,970,530,531,161,671,2310,2388,757,0,1931,3024,1999,672,1262,0,1178,0,312,2184,1203,622,280,286,972
18/12/2014,13,1800,1417,668,1465,2884,4827,0,5017,0,832,370,472,147,587,2223,2274,722,0,1926,3301,1996,705,1430,0,1244,0,349,2193,1355,564,260,316,912
18/12/2014,14,1758,873,569,992,2609,4168,0,3790,0,555,251,435,118,318,1887,1799,713,0,1329,2964,1549,465,1038,0,1050,0,259,1532,875,488,162,185,512
18/12/2014,15,1620,709,590,1212,2278,3878,0,3468,0,662,261,213,76,245,1800,1676,740,0,901,2966,1823,459,889,0,914,493,186,1290,769,519,184,205,455
18/12/2014,16,1237,813,961,2377,1752,3378,0,2972,0,1294,416,99,22,329,2016,1724,838,0,489,2860,2530,435,725,0,789,322,147,1733,765,289,213,145,387
18/12/2014,17,1496,1171,1631,3947,2075,3441,0,2992,0,1987,534,237,54,556,2014,2268,1459,0,545,3331,3331,657,933,0,943,546,202,1540,883,246,307,261,403
18/12/2014,18,1494,706,835,1426,2183,3305,0,2732,0,852,291,195,45,318,1746,1602,868,0,474,2798,1886,346,994,0,1030,884,179,1472,1004,366,200,192,323
18/12/2014,19,1201,424,314,602,1892,2197,0,1955,0,349,191,216,64,153,1240,1014,454,0,371,2068,1007,221,915,0,1152,980,114,1272,803,461,88,151,215
18/12/2014,20,1041,300,177,313,1764,2189,0,1593,0,169,140,175,32,115,917,920,443,0,367,1664,638,142,812,0,1068,911,142,478,785,629,43,82,147
18/12/2014,21,827,263,151,209,1978,2579,0,944,0,180,102,153,53,77,1031,956,472,0,300,1554,578,129,844,0,934,772,60,531,736,636,60,98,125
18/12/2014,22,724,210,144,127,1481,1732,0,556,0,78,123,120,35,59,1041,698,403,0,229,1149,338,132,734,0,684,1023,100,791,600,612,48,131,78
18/12/2014,23,339,152,68,97,970,759,0,224,0,40,61,72,19,40,527,528,387,0,168,847,283,100,545,0,334,841,54,324,444,287,29,84,66
19/12/2014,0,158,61,33,37,451,368,0,104,0,32,14,13,7,23,183,244,99,0,84,385,94,54,341,0,238,373,31,84,203,108,13,18,28
19/12/2014,1,84,34,27,19,231,149,0,39,0,5,9,3,3,7,70,91,32,0,61,147,36,11,245,0,124,130,9,52,209,73,4,10,9
19/12/2014,2,54,20,7,13,177,87,0,89,0,2,3,10,0,3,34,61,34,0,53,66,17,8,243,0,58,56,13,32,121,28,7,11,6
19/12/2014,3,33,21,6,9,194,96,0,22,0,16,10,7,0,0,42,42,17,0,64,110,12,6,177,0,43,61,6,31,81,7,1,4,4
19/12/2014,4,14,16,2,12,44,80,0,16,0,2,8,2,0,1,55,31,32,0,35,75,21,5,177,0,15,32,8,58,80,17,6,6,3
19/12/2014,5,20,38,19,96,78,83,0,30,0,40,11,10,0,18,101,101,78,0,94,170,147,30,112,0,10,17,6,132,80,9,14,12,21
19/12/2014,6,51,209,176,599,186,198,0,73,0,368,86,72,6,104,235,430,203,0,174,559,668,120,103,0,37,22,32,291,62,36,52,53,91
19/12/2014,7,272,719,726,2037,337,497,3,285,0,1202,283,169,21,228,692,1104,497,0,362,1345,1819,366,150,0,58,49,89,833,125,103,177,116,219
19/12/2014,8,681,1865,1771,4851,788,1093,0,677,0,2235,390,276,45,402,1423,2213,1135,0,643,2424,3245,832,341,0,203,127,164,1664,274,205,344,221,563
19/12/2014,9,603,1224,947,2325,871,1632,0,1102,0,1211,285,179,31,180,1056,1523,641,0,856,1924,1927,607,326,0,281,170,205,919,294,217,282,208,506
19/12/2014,10,798,710,575,996,1150,2352,0,2025,0,530,214,206,31,161,1016,1266,492,0,980,2008,1429,451,473,0,474,279,221,770,429,264,150,142,413
19/12/2014,11,1014,698,513,892,1511,3333,0,3047,0,462,239,235,60,252,1494,1382,519,0,1240,2193,1389,421,661,0,627,430,258,1275,596,377,162,166,402
19/12/2014,12,1626,1582,696,1191,2369,4232,0,4175,0,1017,442,558,144,645,2052,2389,688,0,1889,2833,2071,703,1278,0,1184,971,355,1625,1399,423,273,288,880
19/12/2014,13,1755,1390,615,1170,2750,4520,0,4667,0,845,319,473,114,680,1906,2265,762,0,1838,3291,1909,684,1356,0,1222,0,354,1685,1343,496,211,239,838
19/12/2014,14,1858,877,539,1048,2707,4421,0,4062,0,712,216,418,108,322,1863,1949,716,0,1369,3093,1639,453,1066,0,1147,0,238,1560,899,493,183,266,508
19/12/2014,15,1914,742,612,1269,2771,4244,0,3977,0,847,281,403,96,432,1996,2044,1037,0,1226,3304,1902,468,1177,0,1088,0,257,1593,900,624,182,243,340
19/12/2014,16,2050,827,918,2070,2667,4302,0,4237,0,1407,386,361,105,500,2294,2337,1075,0,977,3798,2541,590,1176,0,1179,526,179,1755,1039,372,246,262,383
19/12/2014,17,2191,1098,1222,2514,2935,4482,0,4017,0,1491,499,550,117,581,2830,2465,1232,0,709,3843,2879,644,1176,0,1244,708,150,2016,1214,449,289,374,424
19/12/2014,18,1846,658,526,1111,2807,3943,0,3512,0,629,338,575,139,310,2603,2175,937,0,496,3127,1805,329,1253,0,1464,920,154,1868,1167,466,180,226,382
19/12/2014,19,1538,491,306,486,2505,3193,0,2871,0,361,235,424,135,216,2646,1775,744,0,461,2659,1102,256,1290,0,1418,1209,130,2103,1250,578,101,198,324
19/12/2014,20,1508,376,192,337,2624,3333,0,2637,0,181,130,369,79,200,1808,1579,757,0,371,2337,759,183,1265,0,1445,1059,94,1005,1171,795,66,156,201
19/12/2014,21,1188,293,155,243,2406,3769,0,2294,0,167,123,327,95,132,1905,1488,620,0,334,2210,630,147,1198,0,1290,979,95,1164,1191,781,71,148,203
19/12/2014,22,972,303,228,196,2177,3231,0,1493,0,146,146,230,65,62,2351,1395,614,0,348,1920,596,221,1085,0,1051,1022,65,1343,1155,817,87,182,144
19/12/2014,23,759,306,186,189,1898,1884,0,751,0,130,207,244,47,96,1370,1041,537,0,251,1530,453,190,1057,0,713,721,62,614,1028,605,63,201,125
20/12/2014,0,482,222,146,127,1159,1544,0,375,0,92,163,114,15,29,684,749,424,0,276,1081,442,180,976,0,414,477,53,325,830,320,55,104,78
20/12/2014,1,315,105,87,60,771,827,0,258,0,43,46,29,11,9,572,485,202,0,220,676,190,68,902,0,268,269,67,278,687,218,43,85,41
20/12/2014,2,180,98,42,66,437,520,0,135,0,26,8,14,3,11,518,332,113,0,202,532,61,70,681,0,201,253,45,291,505,81,15,70,58
20/12/2014,3,96,21,23,21,283,337,0,91,0,19,9,25,4,5,217,140,73,0,127,325,36,25,514,0,86,128,19,120,317,35,7,29,30
20/12/2014,4,70,28,5,8,119,159,0,41,0,4,7,11,1,4,76,114,70,0,92,197,38,15,274,0,39,48,14,63,142,40,5,6,46
20/12/2014,5,28,20,18,13,97,103,0,25,0,11,5,16,1,9,64,85,92,0,94,109,60,6,138,0,31,35,8,56,87,12,5,24,23
20/12/2014,6,33,57,16,19,132,124,0,84,0,66,6,27,3,35,81,100,104,0,209,215,188,39,114,0,48,45,54,69,54,17,12,26,25
20/12/2014,7,100,93,44,35,367,285,0,161,0,79,22,44,12,68,171,171,129,0,349,387,329,62,92,0,59,28,125,123,92,23,30,47,36
20/12/2014,8,156,138,58,48,390,577,0,334,0,73,43,86,27,97,277,281,169,0,542,752,484,89,110,0,173,75,205,229,97,62,43,55,123
20/12/2014,9,338,228,84,76,719,1159,0,921,0,77,48,133,19,130,659,542,283,0,867,1053,565,119,233,0,226,112,295,623,216,119,55,78,108
20/12/2014,10,544,240,124,103,916,2014,0,1825,0,187,63,247,49,156,884,815,397,0,1233,1509,689,97,398,0,370,204,373,594,437,169,72,134,176
20/12/2014,11,905,300,140,122,820,2906,0,2967,0,103,66,305,70,146,1449,1211,519,0,1654,2010,893,213,594,0,716,374,406,1346,622,276,84,160,163
20/12/2014,12,1286,358,180,130,1737,3733,0,3738,0,86,99,331,105,156,1713,1378,550,0,1896,2313,886,194,684,0,1081,668,466,1365,727,350,88,156,126
20/12/2014,13,1581,342,230,113,2497,4121,0,3958,0,129,78,327,81,193,1935,1446,634,0,1969,2523,809,213,841,0,1240,707,474,1479,825,412,81,162,115
20/12/2014,14,1666,358,200,117,2635,4213,0,4564,0,127,61,283,88,188,2222,1644,650,0,1720,2821,785,200,939,0,1229,543,395,1711,841,547,87,188,151
20/12/2014,15,1820,391,190,103,2742,4221,0,4668,0,104,65,329,110,231,2244,1946,774,0,1421,3075,830,189,1064,0,1214,530,248,1757,790,477,90,195,221
20/12/2014,16,1723,401,171,99,2727,4015,0,4704,0,133,85,406,98,168,2099,1741,694,0,973,3042,852,195,995,0,1090,547,202,1375,831,509,133,204,165
20/12/2014,17,1938,390,188,65,2480,3675,0,3730,0,116,105,419,148,168,2301,1755,800,0,584,2783,831,210,1038,0,1169,628,160,1498,834,443,133,279,182
20/12/2014,18,1415,474,159,107,2323,3156,0,3136,0,139,89,454,144,166,2210,1658,817,0,456,2524,780,175,1140,0,1322,872,141,1184,901,716,149,264,245
20/12/2014,19,1287,413,168,68,2352,2866,0,2481,0,85,90,446,142,156,2601,1511,706,0,348,2137,499,125,1200,0,1274,986,98,1732,951,865,106,217,229
20/12/2014,20,1163,321,82,72,2272,3437,0,2752,0,75,68,487,159,120,1932,1617,807,0,379,2042,437,175,1024,0,1300,825,106,960,992,1118,80,163,134
20/12/2014,21,1020,327,113,54,2545,4050,0,2593,0,65,65,261,120,60,2052,1468,733,0,309,2224,429,112,1118,0,1059,861,82,652,939,1176,75,165,107
20/12/2014,22,807,280,149,71,2400,3385,0,1945,0,88,71,225,75,64,2647,1382,645,0,240,2031,565,154,1059,0,857,840,77,1622,1001,1151,103,232,156
20/12/2014,23,612,180,107,91,1777,1715,0,761,0,48,72,139,47,53,1268,875,448,0,302,1278,523,145,951,0,607,607,79,576,929,832,71,129,130
21/12/2014,0,322,91,65,69,971,1465,0,335,0,30,47,150,41,33,651,561,354,0,165,838,307,109,771,0,387,463,34,300,801,453,19,57,46
21/12/2014,1,200,57,54,62,545,628,0,164,0,28,16,38,12,11,337,299,166,0,135,355,102,74,807,0,241,428,30,145,741,252,9,16,44
21/12/2014,2,131,23,14,30,364,420,0,93,0,9,16,19,3,9,178,157,70,0,79,218,66,59,506,0,160,245,23,71,416,72,4,21,16
21/12/2014,3,63,19,15,24,241,310,0,105,0,7,4,15,0,4,107,114,55,0,76,151,44,29,492,0,129,173,20,73,415,71,4,5,15
21/12/2014,4,39,18,13,22,122,207,0,74,0,2,4,5,3,3,80,106,48,0,63,153,57,25,560,0,69,87,18,50,288,42,2,8,7
21/12/2014,5,36,19,9,21,120,115,0,38,0,5,0,5,0,3,70,73,34,0,64,98,31,24,160,0,25,36,7,79,205,14,9,13,14
21/12/2014,6,33,23,16,17,120,142,0,46,0,13,8,28,7,21,84,78,55,0,59,126,122,11,91,0,29,37,10,82,132,13,14,13,18
21/12/2014,7,94,47,23,23,207,259,0,108,0,32,9,69,14,45,149,144,125,0,159,303,276,51,108,0,40,30,28,282,140,31,18,36,27
21/12/2014,8,168,94,47,44,372,449,0,239,0,53,32,139,16,93,295,313,246,0,379,590,402,70,126,0,165,62,82,428,220,67,37,61,56
21/12/2014,9,275,150,103,66,562,1009,0,835,0,57,50,260,29,119,575,557,288,0,679,886,502,149,196,0,174,111,178,943,243,115,61,98,130
21/12/2014,10,579,230,136,64,953,1836,0,1856,0,92,69,318,59,165,1055,1034,480,0,1054,1589,580,98,287,0,346,288,247,1253,408,126,60,106,152
21/12/2014,11,903,274,143,82,716,2558,0,2907,0,97,45,388,73,169,1753,1267,633,0,1367,2090,634,124,530,0,639,388,309,2036,524,260,60,118,170
21/12/2014,12,1104,308,139,85,1603,3170,0,3380,0,77,58,368,125,171,1803,1342,445,0,1583,2130,670,129,599,0,1087,556,409,2139,757,298,68,123,114
21/12/2014,13,1303,325,154,102,2225,3575,0,3515,0,91,44,428,83,171,1955,1482,560,0,1683,2366,661,114,670,0,1392,594,348,2231,752,418,100,171,109
21/12/2014,14,1316,352,178,100,2475,3702,0,3793,0,95,66,375,76,177,1925,1577,621,0,1497,2397,651,151,754,0,1403,399,312,2083,773,537,86,150,122
21/12/2014,15,1389,283,119,124,2318,3700,0,4015,0,89,52,347,61,186,1888,1623,592,0,1288,2425,792,112,810,0,1218,367,257,1730,756,700,68,154,122
21/12/2014,16,1513,257,137,68,2437,3155,0,3480,0,117,81,412,78,131,1816,1397,541,0,776,2395,701,129,752,0,1023,318,152,1792,742,681,77,185,112
21/12/2014,17,1452,232,148,89,2165,2806,0,2948,0,88,81,458,114,134,1696,1519,627,0,407,2169,701,148,786,0,1043,385,89,1239,712,688,83,155,93
21/12/2014,18,1183,231,106,72,2113,2404,0,2431,0,117,87,421,103,100,1453,1286,591,0,310,1969,554,126,802,0,1179,526,90,1170,705,852,56,131,155
21/12/2014,19,1162,194,82,79,1752,2229,0,2109,0,72,78,512,148,108,1307,1261,545,0,284,1854,542,124,942,0,1147,671,84,558,691,1189,50,122,112
21/12/2014,20,992,163,72,76,1870,2710,0,2243,0,79,76,473,146,127,1530,1374,574,0,301,1748,433,122,920,0,1150,634,91,496,697,1584,30,146,91
21/12/2014,21,843,185,91,72,1897,4093,0,1985,0,61,75,338,91,107,1815,1423,645,0,330,1867,358,107,904,0,951,625,94,680,736,1494,51,99,74
21/12/2014,22,603,144,63,34,1521,2507,0,1198,0,55,58,152,71,49,1143,1069,520,0,201,1333,244,79,720,0,529,388,65,836,613,1063,40,98,63
21/12/2014,23,293,90,32,40,1002,890,0,404,0,29,42,93,15,8,601,500,318,0,185,855,201,60,411,0,343,147,48,259,695,702,18,54,57
22/12/2014,0,118,32,13,47,457,324,0,113,0,11,18,34,9,8,192,197,100,0,120,257,66,25,226,0,133,93,18,115,663,281,10,22,19
22/12/2014,1,59,17,6,22,173,126,0,30,0,2,18,8,4,5,85,91,45,0,81,96,22,19,171,0,103,33,18,45,570,70,1,7,8
22/12/2014,2,40,10,6,5,53,56,0,12,0,1,2,2,2,3,28,69,27,0,47,63,9,4,100,0,52,11,14,20,394,45,1,4,15
22/12/2014,3,25,5,3,12,55,51,0,25,0,3,5,6,1,0,27,29,14,0,35,44,13,5,104,0,23,25,13,27,153,19,2,3,8
22/12/2014,4,16,13,2,6,30,39,0,5,0,5,1,5,0,0,41,45,54,0,28,52,15,8,50,0,18,7,4,56,169,7,6,4,12
22/12/2014,5,23,42,23,75,80,73,0,25,0,38,13,11,3,15,79,85,60,0,48,107,136,26,44,0,5,10,5,97,234,8,16,14,7
22/12/2014,6,58,171,124,464,166,180,0,62,0,242,55,48,8,76,190,313,151,0,117,452,502,100,76,0,31,32,25,179,74,34,38,24,71
22/12/2014,7,231,532,561,1621,339,441,0,191,0,824,198,126,19,137,508,792,366,0,242,1067,1394,322,142,0,66,51,57,447,122,69,125,92,150
22/12/2014,8,426,1371,1321,3582,551,934,0,552,0,1776,276,242,41,247,955,1570,751,0,420,1981,2503,682,254,0,161,112,99,935,200,173,251,218,378
22/12/2014,9,515,898,828,1560,767,1606,0,1182,0,819,196,192,31,158,755,1058,435,0,523,1565,1662,446,310,0,230,140,103,663,272,151,233,146,401
22/12/2014,10,765,639,440,734,1180,2686,0,2329,0,418,193,201,46,159,1065,1139,420,0,709,1927,1336,357,389,0,425,271,122,750,421,239,117,135,307
22/12/2014,11,1093,655,470,592,756,3697,0,4000,0,373,192,215,72,205,1526,1501,607,0,968,2459,1261,421,642,0,691,446,175,1015,581,310,130,164,323
22/12/2014,12,1706,1278,647,859,1994,4781,0,5221,0,814,321,375,97,635,1965,2322,748,0,1432,3129,1785,554,1263,0,1195,805,248,1246,1211,561,242,257,832
22/12/2014,13,1833,1342,634,846,2733,5183,0,5583,0,706,273,352,97,547,1860,2166,785,0,1335,3551,1692,549,1446,0,1300,850,247,1265,1244,622,211,210,735
22/12/2014,14,1893,760,505,695,2630,4919,0,4819,0,452,183,298,116,321,1996,1940,751,0,1202,3210,1282,449,987,0,1160,703,204,1260,865,503,164,152,409
22/12/2014,15,1848,619,529,883,2710,4577,0,4692,0,506,189,402,94,245,1768,2059,891,0,1064,3277,1532,343,1036,0,1009,525,189,1305,827,601,154,183,300
22/12/2014,16,1848,693,818,1750,2610,4297,0,4362,0,1113,286,272,69,243,1883,1952,843,0,749,3315,2169,432,949,0,942,538,145,1211,956,397,242,172,291
22/12/2014,17,2000,994,1260,2750,2540,4210,0,4151,0,1355,394,420,106,392,2316,2310,1220,0,644,3888,2730,507,1018,0,1033,646,166,1569,1005,384,337,214,383
22/12/2014,18,1605,554,552,989,2410,3380,0,3311,0,466,219,355,87,264,1598,1715,794,0,460,2996,1426,320,1065,0,1299,853,143,737,962,464,146,161,250
22/12/2014,19,1210,296,239,365,2103,2858,0,2597,0,177,128,317,97,132,1214,1435,642,0,390,2279,769,173,882,0,1200,928,101,485,880,696,57,135,183
22/12/2014,20,1105,355,126,192,1952,3310,0,2894,0,126,54,271,87,99,1382,1362,545,0,296,2054,517,112,890,0,1151,765,73,427,812,802,60,138,139
22/12/2014,21,890,215,105,147,1993,4147,0,2470,0,69,44,259,70,77,1446,1324,407,0,263,1879,474,126,783,0,894,563,91,359,902,849,46,140,109
