Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr
10-Jul-09,10,653,631,526,840,958,1914,1159,1681,1150,246,204,198,83,38,1151,946,313,
10-Jul-09,11,976,672,465,705,1476,2745,1762,2451,1682,331,252,265,134,63,1843,1280,436,
10-Jul-09,12,1423,1385,687,1021,2232,3802,3102,4078,2824,940,518,479,168,92,2409,2275,619,
10-Jul-09,13,1808,1317,759,985,2654,4610,3473,4717,2971,835,420,484,233,75,2238,2323,667,
10-Jul-09,14,1641,760,562,847,2361,4028,2796,4010,2162,439,292,344,148,57,2401,1886,600,
10-Jul-09,15,1697,663,551,1006,2313,3896,2598,3865,2009,536,343,359,155,85,2157,2087,738,
10-Jul-09,16,1771,818,958,1921,2309,3714,2600,3332,1791,771,700,416,195,88,2403,2397,661,
10-Jul-09,17,1785,1242,1356,2929,2812,3951,2790,3799,1845,1006,1016,640,259,152,2929,3338,1109,
10-Jul-09,18,1569,652,633,1161,2782,3180,2110,2716,1159,445,575,1084,241,214,2031,2051,700,
10-Jul-09,19,1198,383,319,343,2370,2599,1354,1846,655,151,309,773,232,114,1735,1265,439,
10-Jul-09,20,1020,225,157,197,2085,1913,922,1301,396,63,157,235,104,34,975,959,410,
10-Jul-09,21,923,210,129,119,1965,1648,397,611,295,36,131,184,74,25,976,1129,542,
10-Jul-09,22,619,177,131,121,1669,1353,425,444,321,212,478,659,159,268,1401,1030,345,
10-Jul-09,23,540,195,166,76,1282,1282,221,432,290,43,148,148,72,24,781,822,357,
11-Jul-09,0,286,73,66,28,693,840,151,293,97,41,50,54,27,10,451,520,247,
11-Jul-09,1,135,35,12,17,390,507,75,145,63,18,16,10,1,0,195,255,111,
11-Jul-09,2,68,47,15,12,196,306,66,82,31,2,14,7,0,0,97,141,63,
11-Jul-09,3,69,9,5,6,161,163,22,39,32,2,20,3,2,0,42,92,49,
11-Jul-09,4,25,9,3,7,58,139,15,63,25,1,10,2,1,0,45,69,48,
11-Jul-09,5,42,14,9,9,79,96,28,36,27,8,6,1,0,3,49,115,64,
11-Jul-09,6,40,39,19,5,92,122,25,44,49,103,20,6,4,8,57,130,47,
11-Jul-09,7,56,56,57,22,170,212,35,85,95,53,24,15,6,9,97,160,88,
11-Jul-09,8,64,89,53,22,240,430,166,220,216,34,48,30,13,18,227,252,99,
11-Jul-09,9,145,171,100,35,427,884,472,783,540,55,121,64,15,26,616,443,161,
11-Jul-09,10,338,219,98,23,614,1501,1044,1540,909,90,117,111,33,39,983,671,210,
11-Jul-09,11,587,219,125,32,936,2172,1465,2372,1314,102,144,73,34,35,1297,925,263,
11-Jul-09,12,787,256,181,52,1422,2824,1974,2994,1456,59,137,214,93,33,1843,1130,413,
11-Jul-09,13,972,307,200,43,1723,3159,2133,2997,1599,143,103,229,83,40,1950,1108,447,
11-Jul-09,14,1036,264,172,30,1854,3045,2116,3210,1518,127,94,229,103,39,1826,1297,395,
11-Jul-09,15,1148,281,142,48,1981,3188,2318,3281,1562,75,72,258,123,38,1870,1310,467,
11-Jul-09,16,1226,230,145,49,1725,3038,2029,3169,1362,77,85,319,155,20,1971,1316,483,
11-Jul-09,17,1135,349,177,43,1780,2597,1406,2226,762,71,159,264,156,40,1790,1311,541,
11-Jul-09,18,934,228,121,46,2048,1949,664,845,406,63,201,443,173,85,1560,1061,374,
11-Jul-09,19,669,146,102,37,1777,1468,347,454,255,52,153,254,114,35,1446,992,294,
11-Jul-09,20,619,124,49,57,1522,1125,201,259,215,26,101,136,60,9,724,760,355,
11-Jul-09,21,575,100,60,49,1345,963,227,305,218,47,203,244,100,87,743,691,303,
11-Jul-09,22,411,145,110,33,1104,937,187,265,200,36,79,169,65,9,1169,749,309,
11-Jul-09,23,420,136,63,43,1018,906,194,295,132,27,78,122,52,5,729,699,382,
12-Jul-09,0,203,63,52,71,635,693,137,195,93,16,36,49,28,7,485,602,335,
12-Jul-09,1,154,46,24,27,386,452,116,258,58,9,33,14,6,3,253,307,147,
12-Jul-09,2,90,34,25,10,271,385,97,153,67,15,26,11,0,0,169,186,135,
12-Jul-09,3,94,42,16,14,260,376,138,140,101,1,41,11,0,2,152,213,54,
12-Jul-09,4,40,15,2,12,78,222,42,66,43,4,7,3,2,1,49,87,52,
12-Jul-09,5,22,11,7,5,40,116,35,56,20,0,0,10,0,1,71,78,44,
12-Jul-09,6,10,20,8,7,50,122,24,43,25,8,2,2,0,1,98,84,55,
12-Jul-09,7,25,30,16,9,79,165,32,67,65,22,21,16,9,10,168,187,100,
12-Jul-09,8,50,84,42,16,167,280,74,168,131,26,24,59,27,34,233,230,101,
12-Jul-09,9,198,148,108,30,339,662,340,535,376,41,65,121,78,35,519,456,140,
12-Jul-09,10,337,180,107,36,542,1129,636,1091,672,77,83,261,205,78,1102,715,238,
12-Jul-09,11,544,236,117,48,828,1843,1202,1647,874,60,95,489,452,95,1701,945,363,
12-Jul-09,12,1048,320,127,64,1537,2468,1789,2248,1170,66,79,720,726,91,2038,1131,392,
12-Jul-09,13,1304,270,125,58,2060,2867,1974,2727,1287,99,101,672,694,80,2754,1338,539,
12-Jul-09,14,1704,270,179,81,2662,3524,2399,3007,1511,74,83,744,871,64,3073,1471,574,
12-Jul-09,15,1698,215,180,47,2308,3373,2365,3235,1478,58,77,717,787,66,3105,1366,477,
12-Jul-09,16,1507,233,118,40,2010,3003,1826,2561,924,46,90,476,480,86,2042,1542,551,
12-Jul-09,17,1294,198,80,33,2062,2381,1175,1505,425,54,87,373,249,49,1618,1196,537,
12-Jul-09,18,726,197,91,18,1942,1501,320,437,280,34,75,213,127,15,1130,826,357,
12-Jul-09,19,553,72,34,13,1441,998,191,245,193,26,71,181,70,7,741,653,278,
12-Jul-09,20,475,87,39,5,990,804,139,156,145,16,59,160,64,19,556,597,266,
12-Jul-09,21,293,65,36,18,708,635,109,202,133,10,42,98,29,6,501,532,273,
12-Jul-09,22,200,40,23,14,491,348,63,100,65,7,25,69,19,1,348,441,251,
12-Jul-09,23,101,24,13,10,209,236,34,65,65,9,7,33,2,3,210,266,163,
13-Jul-09,0,36,9,5,1,103,132,21,26,33,3,8,5,18,0,102,110,53,
13-Jul-09,1,18,8,6,3,39,77,37,66,13,4,12,4,1,0,37,74,11,
13-Jul-09,2,13,7,7,6,54,28,9,4,13,1,3,0,0,0,31,125,22,
13-Jul-09,3,13,3,0,9,28,32,1,14,5,0,2,1,1,0,27,33,21,
13-Jul-09,4,7,9,1,2,25,20,4,7,10,1,2,2,1,0,32,55,39,
13-Jul-09,5,17,55,42,85,54,59,15,28,11,26,20,4,0,5,70,103,40,
13-Jul-09,6,53,204,211,515,121,132,55,81,68,186,164,24,7,37,300,341,110,
13-Jul-09,7,270,822,850,2238,255,350,212,274,357,463,400,57,16,60,931,1194,333,
13-Jul-09,8,570,1915,1784,5079,562,921,589,882,839,1274,891,98,29,111,1629,2759,790,
13-Jul-09,9,535,1033,939,2285,682,1076,642,901,837,627,438,103,27,39,915,1346,437,
13-Jul-09,10,628,668,518,946,959,1524,924,1280,1084,226,275,122,50,35,891,766,279,
13-Jul-09,11,814,613,498,728,1283,2146,1337,1957,1402,255,190,189,81,45,1066,960,309,
13-Jul-09,12,1459,1516,741,1082,2108,3323,2574,3440,2519,750,579,358,175,93,1651,1793,497,
13-Jul-09,13,1582,1502,775,1199,2365,3901,2896,3850,2658,707,370,329,197,80,1724,2065,617,
13-Jul-09,14,1394,796,498,882,1975,3294,2086,2885,1702,324,220,199,96,39,1389,1453,489,
13-Jul-09,15,1468,599,610,1171,2023,3187,1763,2898,1590,270,257,93,33,47,1387,1387,517,
13-Jul-09,16,1482,838,1072,2443,1769,2982,1660,2579,1304,670,522,54,18,63,1602,2064,641,
13-Jul-09,17,1667,1254,1630,3968,1792,2499,1390,2082,1088,1013,940,139,40,99,2319,3087,879,
13-Jul-09,18,1106,656,803,1530,1750,1812,723,804,498,414,481,91,26,72,1228,1570,523,
13-Jul-09,19,683,230,197,387,1349,1086,328,387,288,127,179,94,38,25,698,782,324,
13-Jul-09,20,624,134,113,212,1187,878,173,304,185,77,89,70,36,23,437,651,291,
13-Jul-09,21,289,99,77,83,799,627,154,193,176,27,61,67,17,11,463,534,274,
13-Jul-09,22,197,66,51,49,530,379,90,122,72,13,36,19,7,9,331,478,251,
13-Jul-09,23,96,37,30,24,279,207,29,51,61,13,16,40,8,6,154,279,135,
14-Jul-09,0,64,4,12,14,80,151,27,22,23,1,3,3,0,0,74,81,32,
14-Jul-09,1,37,12,4,1,34,45,14,19,12,0,1,0,0,0,23,29,11,
14-Jul-09,2,15,6,5,1,30,34,13,169,15,2,1,2,4,0,16,28,25,
14-Jul-09,3,8,7,2,2,40,38,5,13,3,1,0,0,2,0,32,20,18,
14-Jul-09,4,9,4,3,1,35,23,8,5,7,0,4,1,0,1,40,47,30,
14-Jul-09,5,19,63,48,96,76,69,19,27,27,48,18,3,0,10,100,101,45,
14-Jul-09,6,79,220,231,730,180,175,72,80,101,476,144,20,13,84,309,469,127,
14-Jul-09,7,268,802,887,2241,303,409,214,274,450,531,416,66,15,78,921,1299,356,
14-Jul-09,8,630,2011,1877,5137,658,933,492,921,934,1363,946,92,21,123,1694,2866,831,
14-Jul-09,9,478,1126,919,2318,651,1083,595,906,919,596,412,82,26,49,970,1245,322,
14-Jul-09,10,542,630,529,881,796,1442,832,1339,998,262,197,129,59,30,862,840,284,
14-Jul-09,11,775,731,468,720,1154,2003,1264,1751,1336,268,198,176,93,40,1037,911,301,
14-Jul-09,12,1439,1343,749,1086,2210,3228,2433,3237,2531,776,484,327,153,107,1472,1840,518,
14-Jul-09,13,1595,1624,818,1204,2375,3907,2997,3941,2845,762,433,296,149,90,1455,2081,606,
14-Jul-09,14,1377,722,580,803,1946,3253,1985,2673,1833,360,266,247,83,54,1489,1443,446,
14-Jul-09,15,1500,655,625,1918,2083,3175,2004,2714,1586,550,291,240,95,69,1423,1557,495,
14-Jul-09,16,1600,727,1016,2278,2164,3344,1866,2708,1375,792,561,111,41,77,1674,2125,612,
14-Jul-09,17,1785,1423,1659,3732,2280,2954,1647,2307,1379,1176,970,200,66,124,2368,3353,929,
14-Jul-09,18,1290,679,764,1494,2285,2096,859,885,674,483,536,204,95,72,1736,1697,610,
14-Jul-09,19,755,245,245,403,1677,1275,358,423,345,205,180,146,58,49,836,899,398,
14-Jul-09,20,713,141,150,273,1517,1011,258,286,218,88,100,109,44,29,662,843,349,
14-Jul-09,21,432,105,136,112,1083,742,140,218,194,33,87,128,47,26,492,606,262,
14-Jul-09,22,272,86,69,69,643,495,97,158,138,16,51,75,22,14,362,466,260,
14-Jul-09,23,151,54,35,32,380,329,54,92,101,23,23,2,10,7,365,295,181,
15-Jul-09,0,71,22,10,12,143,130,23,21,21,2,5,5,9,5,76,99,49,
15-Jul-09,1,38,11,3,2,65,66,26,49,14,1,1,1,0,0,36,28,14,
15-Jul-09,2,21,11,4,4,57,40,14,19,16,9,2,6,7,0,18,18,14,
15-Jul-09,3,9,2,2,8,64,22,6,3,3,1,1,2,0,0,23,28,21,
15-Jul-09,4,3,11,6,2,19,20,7,6,5,3,1,0,0,4,25,43,30,
15-Jul-09,5,27,62,39,115,53,58,16,24,22,41,17,9,5,14,84,95,41,
15-Jul-09,6,61,227,207,628,176,159,62,116,102,468,119,21,11,75,306,478,133,
15-Jul-09,7,258,848,855,2308,289,435,244,352,432,559,425,80,24,107,916,1167,331,
15-Jul-09,8,594,1926,1958,5061,549,852,503,856,924,1346,907,149,23,113,1686,3019,796,
15-Jul-09,9,530,1063,917,2278,725,1200,618,930,852,610,430,109,37,54,1036,1309,361,
15-Jul-09,10,730,806,593,878,927,1707,1024,1397,1162,281,198,173,74,36,987,906,367,
15-Jul-09,11,949,719,615,763,1244,2356,1543,2040,1522,289,189,188,108,53,1279,1039,400,
15-Jul-09,12,1482,1613,885,1088,2293,3626,2665,3553,2710,824,521,299,132,134,1971,2039,603,
15-Jul-09,13,1684,1442,790,1138,2297,4056,3016,4221,2936,782,413,276,113,84,1891,2024,594,
15-Jul-09,14,1493,809,619,976,2108,3435,2075,2939,1780,379,313,259,115,58,1641,1543,510,
15-Jul-09,15,1575,639,658,1092,2205,3395,2034,2890,1613,589,321,289,156,100,1699,1728,634,
15-Jul-09,16,1658,857,994,2225,2314,3501,1987,2550,1481,807,569,268,145,119,2224,2369,687,
15-Jul-09,17,1875,1399,1550,3671,2225,3013,1881,2796,1319,1143,888,213,91,109,3131,3445,1032,
15-Jul-09,18,1307,692,802,1564,2346,2393,880,1021,694,450,496,195,49,90,2077,1896,614,
15-Jul-09,19,965,298,280,453,1738,1450,391,492,389,154,199,159,44,32,1369,1025,399,
15-Jul-09,20,778,179,129,249,1709,1080,261,274,294,96,110,127,64,16,854,839,334,
15-Jul-09,21,509,106,59,93,1000,742,177,263,149,37,87,128,68,18,704,741,354,
15-Jul-09,22,256,128,91,84,764,535,141,179,182,27,52,55,14,7,709,515,255,
15-Jul-09,23,169,86,58,43,473,434,67,102,87,23,22,39,16,7,375,314,163,
16-Jul-09,0,76,62,13,30,226,287,39,80,61,1,6,15,4,3,134,146,78,
16-Jul-09,1,28,11,6,4,132,71,13,21,5,4,0,3,2,0,58,42,23,
16-Jul-09,2,28,6,3,1,51,65,9,14,10,0,0,4,0,0,21,22,14,
16-Jul-09,3,13,15,2,1,43,25,6,2,5,1,4,1,0,0,32,9,15,
16-Jul-09,4,12,8,3,8,9,33,7,8,11,3,0,0,0,2,28,44,40,
16-Jul-09,5,25,66,36,94,50,54,19,27,41,47,32,4,6,12,83,94,41,
16-Jul-09,6,73,244,238,667,159,190,59,106,132,482,152,29,11,73,294,481,149,
16-Jul-09,7,243,824,953,2218,243,422,213,323,405,519,405,76,18,80,907,1267,350,
16-Jul-09,8,643,1975,1951,4269,583,885,538,870,988,1323,1003,90,23,134,1572,2858,771,
16-Jul-09,9,486,1151,1040,2003,661,1246,642,968,966,651,411,96,27,72,1119,1397,406,
16-Jul-09,10,591,724,621,827,823,1615,883,1421,1096,252,221,181,42,44,966,943,308,
16-Jul-09,11,926,746,520,787,1275,2016,1440,2033,1497,280,221,253,125,45,1373,1069,374,
16-Jul-09,12,1723,1504,844,1150,2146,3439,2738,3549,2750,898,515,337,174,121,1997,1985,581,
16-Jul-09,13,2154,1648,849,1312,2723,4197,3020,3961,3013,729,411,404,185,109,2258,2242,627,
16-Jul-09,14,1904,833,699,972,2835,4067,2148,3178,1938,385,327,311,139,59,2473,1772,550,
16-Jul-09,15,1705,736,697,1173,2283,3510,2007,2865,1732,541,278,215,125,92,2046,1697,571,
16-Jul-09,16,1595,872,1030,2165,2365,3372,1907,2764,1497,850,585,207,86,97,1992,2150,615,
16-Jul-09,17,1899,1378,1651,3588,2635,3394,2046,2743,1642,1101,978,210,83,144,2638,3295,984,
16-Jul-09,18,1480,740,708,1457,2383,2626,1400,1758,1000,427,515,195,84,88,1886,1959,653,
16-Jul-09,19,1054,265,282,475,2084,1586,636,763,444,123,184,173,86,131,1269,994,407,
16-Jul-09,20,826,192,160,229,1628,1169,266,364,348,66,122,142,56,20,710,800,365,
16-Jul-09,21,575,122,77,123,1274,789,223,312,229,42,78,137,65,20,705,760,357,
16-Jul-09,22,394,125,98,79,798,624,148,202,169,28,41,99,25,9,866,505,207,
16-Jul-09,23,206,72,45,46,503,414,98,269,100,16,11,34,16,7,305,393,200,
17-Jul-09,0,94,27,8,22,233,221,45,62,96,2,11,13,6,0,146,136,68,
17-Jul-09,1,28,34,14,2,119,151,34,25,37,2,6,12,3,1,53,65,29,
17-Jul-09,2,44,17,13,1,77,84,15,21,31,1,0,2,9,0,11,38,20,
17-Jul-09,3,36,6,2,3,39,43,6,9,11,4,2,6,2,1,31,27,11,
17-Jul-09,4,13,20,0,4,27,46,24,16,10,4,7,0,0,2,44,61,49,
17-Jul-09,5,37,50,36,98,69,67,17,30,19,47,29,4,0,10,93,87,42,
17-Jul-09,6,58,216,196,603,164,166,63,107,87,442,117,36,13,72,291,457,149,
17-Jul-09,7,212,777,879,2071,294,457,161,337,396,510,380,82,21,61,866,1194,324,
17-Jul-09,8,562,1809,1893,4768,564,997,454,861,903,1281,890,137,49,111,1542,2756,783,
17-Jul-09,9,594,1103,974,2180,836,1267,722,996,894,616,446,127,46,67,1057,1413,399,
17-Jul-09,10,707,717,535,990,890,1757,1067,1411,1281,223,211,144,48,41,1075,988,336,
17-Jul-09,11,995,708,548,810,1264,2389,1612,2252,1567,288,262,242,107,55,1368,1247,466,
17-Jul-09,12,1634,1490,758,1119,2191,3482,2914,3687,2822,885,577,444,263,107,2120,2205,658,
17-Jul-09,13,1983,1511,820,1189,2664,4195,3378,4307,2976,773,458,568,237,69,2047,2137,631,
17-Jul-09,14,1725,810,549,925,2371,3559,2356,3635,2051,452,300,413,176,61,1778,1763,552,
17-Jul-09,15,1698,728,612,1176,2386,3441,2332,3296,1868,618,379,279,155,82,1828,1744,564,
17-Jul-09,16,1617,827,999,2027,2491,3776,2507,3444,1797,778,696,361,149,84,2147,2463,728,
17-Jul-09,17,2155,1272,1349,3032,2799,3808,2790,3532,1813,1034,991,586,204,151,2800,3382,1051,
17-Jul-09,18,1638,702,671,1165,2852,3122,2087,2657,1315,485,511,861,246,163,2113,2129,715,
17-Jul-09,19,1293,353,325,417,2497,2488,1291,1994,762,196,326,1018,268,104,1555,1299,447,
17-Jul-09,20,1211,218,170,252,2344,2039,992,1245,418,102,171,271,133,37,966,1090,427,
17-Jul-09,21,987,187,120,126,2193,1492,503,510,317,84,151,267,115,19,1126,1045,476,
17-Jul-09,22,735,244,121,173,1724,1225,556,632,343,154,385,723,148,210,1293,983,397,
17-Jul-09,23,567,176,113,90,1260,1055,211,322,206,32,94,140,33,23,682,845,470,
18-Jul-09,0,302,96,61,52,790,715,133,181,131,21,53,61,47,12,375,569,249,
18-Jul-09,1,178,65,34,22,430,496,109,123,77,9,26,16,6,3,198,204,106,
18-Jul-09,2,79,37,18,11,333,373,75,59,56,1,15,13,1,1,136,164,83,
18-Jul-09,3,28,18,9,5,144,212,69,102,29,4,5,11,0,0,82,103,44,
18-Jul-09,4,33,16,8,2,82,118,29,34,30,6,4,5,0,2,51,94,54,
18-Jul-09,5,54,28,7,8,83,87,15,23,29,14,14,3,0,4,65,119,68,
18-Jul-09,6,25,36,16,11,60,96,33,40,33,117,27,1,0,26,53,143,57,
18-Jul-09,7,37,67,40,18,144,191,55,84,72,59,57,33,4,14,132,188,90,
18-Jul-09,8,82,182,79,58,216,441,228,279,245,36,75,55,15,36,355,360,155,
18-Jul-09,9,181,246,108,53,433,897,597,887,674,58,160,131,76,48,617,588,198,
18-Jul-09,10,467,272,145,127,732,1648,1085,1728,1143,85,154,173,87,80,1021,795,254,
18-Jul-09,11,705,313,166,77,1117,2147,1674,2370,1380,100,229,316,163,71,1517,1123,355,
18-Jul-09,12,1076,322,157,103,1770,2956,2175,2960,1740,94,199,493,165,69,2025,1289,388,
18-Jul-09,13,1653,324,166,107,2489,3456,2462,3424,1559,150,299,991,258,168,2443,1386,429,
18-Jul-09,14,1431,293,190,82,2461,3612,2475,3486,1595,160,147,373,185,89,1907,1393,476,
18-Jul-09,15,1503,240,178,49,2450,3438,2553,3648,1487,80,106,298,170,59,2047,1525,523,
18-Jul-09,16,1640,347,184,48,2204,3056,2203,3232,1235,104,299,417,136,119,2178,1395,467,
18-Jul-09,17,1448,269,217,110,2036,2721,1544,2101,835,148,315,469,195,117,1983,1498,617,
18-Jul-09,18,977,251,122,31,2299,1897,723,806,428,51,144,384,174,37,1449,1178,612,
18-Jul-09,19,835,243,108,31,2059,1444,385,455,382,39,94,259,167,20,1262,971,402,
18-Jul-09,20,745,172,56,26,1915,1340,226,363,222,25,62,260,142,9,823,834,342,
18-Jul-09,21,675,139,72,45,1709,1164,215,330,234,21,60,218,118,3,837,878,438,
18-Jul-09,22,501,349,136,55,1493,1566,237,430,366,20,93,211,77,30,1393,833,452,
18-Jul-09,23,453,173,109,61,1277,1326,242,448,230,25,64,185,62,13,873,817,390,
19-Jul-09,0,281,121,66,62,714,1024,158,317,132,10,23,23,16,3,593,555,292,
19-Jul-09,1,199,97,31,26,473,809,151,238,84,6,24,29,9,1,278,281,154,
19-Jul-09,2,125,34,32,19,359,512,110,235,105,7,18,22,1,0,357,207,134,
19-Jul-09,3,155,32,21,19,261,440,98,145,80,10,54,10,0,5,391,194,102,
19-Jul-09,4,45,18,4,19,94,232,37,105,41,0,4,1,1,0,97,110,101,
19-Jul-09,5,18,11,7,12,65,146,37,69,22,4,7,6,1,3,72,70,64,
19-Jul-09,6,21,15,6,7,37,143,26,47,33,5,3,5,1,5,46,75,43,
19-Jul-09,7,42,64,28,9,97,208,28,80,62,23,21,17,13,16,115,196,89,
19-Jul-09,8,58,95,51,31,206,556,95,196,158,34,71,55,49,34,246,265,106,
19-Jul-09,9,206,197,144,42,390,1342,374,628,482,36,115,158,129,48,737,523,165,
19-Jul-09,10,553,363,189,82,643,2853,757,1322,1495,86,146,311,245,64,1304,807,298,
19-Jul-09,11,947,404,204,112,1207,3647,1279,2014,1561,82,118,556,668,81,2033,1023,342,
19-Jul-09,12,1427,486,298,100,1840,3717,1941,2724,1528,77,159,698,1010,89,2612,1430,442,
19-Jul-09,13,1728,476,271,116,2418,3625,2369,3058,1640,121,196,1055,1278,123,2845,1344,442,
19-Jul-09,14,2040,496,260,113,2375,3700,2398,3186,1760,129,143,1255,1543,126,3071,1630,535,
19-Jul-09,15,1955,353,220,57,2368,3717,2210,3351,1406,152,172,1434,1336,160,2677,1682,572,
19-Jul-09,16,1636,279,172,81,2214,3301,1813,2685,1058,128,174,825,678,172,2002,1478,534,
19-Jul-09,17,1398,238,134,59,2069,2637,1165,1645,530,69,106,390,206,52,1868,1306,555,
19-Jul-09,18,898,94,76,19,2133,1438,345,508,254,48,94,163,55,45,926,930,393,
19-Jul-09,19,544,75,35,54,1480,909,358,362,178,60,212,385,96,190,577,614,284,
19-Jul-09,20,440,64,29,15,1145,754,162,197,132,21,102,178,52,30,454,600,278,
19-Jul-09,21,349,58,35,20,872,556,72,163,98,25,86,152,40,11,398,469,262,
19-Jul-09,22,198,50,16,20,489,344,77,93,87,26,37,71,29,15,302,347,175,
19-Jul-09,23,96,14,9,15,260,250,36,60,39,15,11,28,14,5,210,271,171,
20-Jul-09,0,44,10,11,5,93,74,12,18,21,2,14,7,0,1,88,118,63,
20-Jul-09,1,21,10,7,4,41,55,15,55,8,8,2,5,2,4,22,74,23,
20-Jul-09,2,14,5,8,5,15,35,3,10,10,0,1,3,0,1,48,43,33,
20-Jul-09,3,12,4,2,3,8,21,5,4,5,0,0,2,0,1,17,13,6,
20-Jul-09,4,4,10,0,7,23,30,9,9,8,1,5,0,0,2,38,61,45,
20-Jul-09,5,23,48,40,108,42,62,12,25,27,42,20,2,0,13,77,110,43,
20-Jul-09,6,86,234,212,666,170,154,51,112,76,469,112,40,8,64,264,446,122,
20-Jul-09,7,265,780,793,2109,315,456,159,339,370,496,412,70,19,79,883,1147,342,
20-Jul-09,8,674,1927,1867,5235,805,1088,392,927,865,1298,906,87,21,106,1655,2839,788,
20-Jul-09,9,615,1033,875,2231,897,1305,535,1073,919,632,445,108,26,51,990,1483,444,
20-Jul-09,10,781,635,463,964,1211,1872,828,1847,1103,246,163,97,31,45,1007,981,281,
20-Jul-09,11,1117,639,466,776,1530,2239,1196,2294,1328,289,183,182,79,40,1282,1002,330,
20-Jul-09,12,1854,1488,772,1169,2594,3621,2215,3887,2457,822,502,266,139,115,1668,2078,592,
20-Jul-09,13,2145,1562,768,1295,2917,4079,2488,4440,2622,736,378,262,158,75,1747,2191,639,
20-Jul-09,14,1759,705,511,920,2359,3397,1660,2993,1719,347,216,214,77,59,1740,1585,439,
20-Jul-09,15,1802,644,567,1281,2397,3289,1520,2968,1288,519,284,212,86,83,1393,1573,531,
20-Jul-09,16,1905,727,1013,2194,2399,3151,1382,2955,1384,806,615,164,76,84,1803,2129,580,
20-Jul-09,17,2096,1274,1708,3876,2566,2908,1215,2614,1325,1151,1005,198,66,149,2450,3380,1002,
20-Jul-09,18,1501,594,735,1467,2289,1868,537,1024,520,386,466,187,109,97,1234,1676,581,
20-Jul-09,19,966,212,239,435,1634,1291,161,519,242,104,187,74,43,22,899,820,307,
20-Jul-09,20,856,148,104,238,1350,836,110,406,163,66,114,100,33,21,556,684,336,
20-Jul-09,21,493,102,78,83,974,692,60,290,143,37,62,99,36,16,391,695,320,
20-Jul-09,22,303,64,51,48,657,411,49,146,79,14,44,38,9,8,268,450,210,
20-Jul-09,23,95,44,24,20,263,245,30,61,34,14,18,10,9,4,189,259,143,
21-Jul-09,0,38,15,21,6,101,101,16,49,20,1,10,2,0,0,71,98,33,
21-Jul-09,1,19,8,5,1,56,45,9,12,13,2,1,1,2,1,22,46,16,
21-Jul-09,2,16,9,6,1,28,47,5,5,10,0,0,4,5,1,23,15,10,
21-Jul-09,3,12,14,1,1,30,18,4,3,0,1,1,2,0,1,16,12,4,
21-Jul-09,4,6,12,0,7,16,22,11,10,4,1,1,2,0,1,37,34,20,
21-Jul-09,5,28,52,47,102,85,65,15,26,24,52,30,4,1,13,86,110,40,
21-Jul-09,6,68,244,240,687,172,182,54,134,74,486,133,27,7,81,271,464,138,
21-Jul-09,7,306,877,933,2420,322,452,127,384,447,536,430,71,22,93,940,1299,376,
21-Jul-09,8,737,2062,1919,5072,757,1072,400,985,984,1323,941,96,34,127,1703,2895,855,
21-Jul-09,9,756,1053,905,2367,861,1255,438,1121,857,646,391,108,25,46,948,1617,368,
21-Jul-09,10,801,673,540,932,1085,1449,751,1492,1005,242,231,63,19,25,830,889,332,
21-Jul-09,11,1022,652,513,783,1545,2399,1088,2119,1258,251,181,87,39,44,906,922,289,
21-Jul-09,12,1796,1406,844,1078,2527,3349,2083,3854,2621,774,464,225,99,111,1565,1833,578,
21-Jul-09,13,2210,1450,826,1245,2809,4183,2388,4176,2853,736,396,266,141,106,1553,2185,694,
21-Jul-09,14,1824,803,574,966,2480,3251,1653,3043,1673,383,255,253,112,48,1460,1531,432,
21-Jul-09,15,1773,707,700,1148,2508,3376,1528,2841,1426,577,308,199,85,90,1231,1499,513,
21-Jul-09,16,1923,826,1021,2263,2378,3115,1504,2858,1181,798,612,178,82,76,1709,1921,541,
21-Jul-09,17,2064,1384,1660,3762,2832,3188,1292,2722,1352,1179,1021,145,47,132,2599,3536,1082,
21-Jul-09,18,1488,672,797,1549,2232,1921,499,1124,595,385,513,169,97,79,1627,1624,536,
21-Jul-09,19,918,233,257,450,1926,1282,220,651,273,138,219,150,64,44,899,985,409,
21-Jul-09,20,853,152,113,263,1605,973,148,390,205,74,96,90,33,32,701,742,327,
21-Jul-09,21,542,91,90,89,1056,660,108,215,176,27,86,108,37,16,504,648,311,
21-Jul-09,22,326,85,73,66,690,483,112,149,89,17,49,63,34,7,578,458,218,
21-Jul-09,23,167,37,30,35,362,307,67,91,80,14,10,14,29,6,227,283,183,
22-Jul-09,0,56,26,5,8,152,166,33,51,32,4,7,15,8,3,92,104,58,
22-Jul-09,1,37,12,4,5,68,62,30,15,11,1,1,0,1,0,22,24,9,
22-Jul-09,2,29,12,4,1,27,45,3,10,11,0,1,4,0,0,21,20,14,
22-Jul-09,3,21,10,0,0,31,28,5,4,3,0,1,3,4,1,32,19,11,
22-Jul-09,4,12,19,5,7,24,48,8,6,6,4,1,0,0,1,37,44,33,
22-Jul-09,5,18,58,42,98,47,67,21,29,22,37,22,3,1,13,82,99,39,
