Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth St,Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russel St (West),Melbourne Convention Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Russel St (South),QV Market-Peel St,The Arts Centre
16-Sep-13,10,642,547,482,825,986,1579,1103,1127,1047,428,144,,36,92,648,660,305,61,,1391,1165,289,344,254,278,222,64,
16-Sep-13,11,949,586,460,757,1548,1844,1542,1527,1371,348,108,,76,111,824,853,321,64,,1660,936,263,533,354,361,350,77,
16-Sep-13,12,1616,1171,610,1005,2352,2955,2424,2676,2133,1017,291,,143,447,1078,1417,406,178,,2390,1655,517,1033,576,703,658,122,
16-Sep-13,13,1710,1167,707,1137,2416,3166,3025,2950,2261,914,287,,154,328,1202,1402,370,129,,2369,1606,496,1046,764,735,679,115,
16-Sep-13,14,1448,605,463,865,1923,2544,2153,2245,1514,517,140,,60,145,1050,959,372,81,,2138,1163,272,765,484,621,413,82,
16-Sep-13,15,1366,478,519,1402,1987,2546,2125,2110,1272,640,113,,21,137,1082,946,438,59,,2226,1390,346,684,316,712,401,122,
16-Sep-13,16,1305,691,995,3268,1498,2226,1635,1763,999,1525,170,,12,222,1478,1140,648,63,,2436,2593,580,650,332,662,298,105,
16-Sep-13,17,1800,1263,1865,5895,1648,2061,1675,1561,812,2332,202,,23,487,2689,2049,1564,138,,3104,3758,862,744,535,800,380,160,
16-Sep-13,18,1133,862,774,2383,1410,1486,1117,878,425,853,132,,11,369,1827,938,705,114,,1897,1969,489,620,442,679,340,151,
16-Sep-13,19,735,311,195,713,1089,917,459,367,234,237,81,,9,92,709,475,237,28,,1197,824,166,491,189,558,358,104,
16-Sep-13,20,591,243,118,268,957,664,318,209,155,93,42,,0,31,837,423,208,19,,926,484,107,402,98,433,255,100,
16-Sep-13,21,358,153,50,133,739,513,153,160,99,55,18,,3,21,470,231,93,30,,704,368,70,303,60,369,187,42,
16-Sep-13,22,210,91,44,121,472,316,114,96,64,48,21,,3,13,765,184,99,12,,497,204,43,267,55,188,173,46,
16-Sep-13,23,103,35,16,46,273,234,62,69,52,23,8,,5,15,126,136,106,3,,287,78,29,150,52,96,54,27,
17-Sep-13,0,64,34,7,13,114,107,55,36,18,5,0,,4,3,46,59,14,5,,142,43,11,67,46,46,44,21,
17-Sep-13,1,49,23,7,9,60,54,24,21,8,2,5,,9,0,23,33,17,1,,35,12,3,75,5,31,76,16,
17-Sep-13,2,28,5,4,3,21,21,10,15,3,0,3,,0,7,13,9,4,0,,49,3,2,36,8,15,13,2,
17-Sep-13,3,15,1,1,6,11,26,3,3,4,7,2,,3,0,31,12,6,6,,19,11,0,20,1,10,6,3,
17-Sep-13,4,9,5,0,2,32,24,4,10,6,0,2,,0,1,34,17,24,10,,30,16,10,21,6,4,3,6,
17-Sep-13,5,15,81,25,74,70,68,24,26,15,44,16,,2,25,75,88,52,17,,108,160,26,25,28,4,5,11,
17-Sep-13,6,66,197,198,593,185,150,75,88,112,394,89,,21,113,304,451,204,121,,481,630,124,89,177,23,23,32,
17-Sep-13,7,302,870,798,2337,383,481,321,268,404,1457,187,,58,281,797,1056,466,213,,1280,1908,504,135,352,69,53,91,
17-Sep-13,8,804,1763,1765,5146,879,1148,809,637,957,3000,274,,68,454,1888,2297,984,363,,2543,3430,959,320,678,203,165,188,
17-Sep-13,9,647,884,833,2277,779,1260,813,780,871,1391,188,,46,179,956,1077,410,225,,1594,1899,588,280,377,168,143,173,
17-Sep-13,10,778,571,526,913,1201,1568,1125,1212,1206,479,172,,61,104,1102,796,303,102,,1575,1024,364,414,307,278,252,196,
17-Sep-13,11,1021,572,474,898,1595,2036,1451,1909,1354,435,139,,90,151,918,855,330,145,,1687,1002,314,619,420,409,381,239,
17-Sep-13,12,1778,1554,701,1164,2537,3050,2682,2861,2337,1266,349,,188,575,1346,1652,513,272,,2515,1736,496,1064,637,763,751,317,
17-Sep-13,13,1896,1308,707,1280,2673,3469,3130,3341,2420,1012,272,,244,477,1342,1698,494,320,,2704,1749,560,1196,741,801,698,230,
17-Sep-13,14,1523,678,496,979,2331,2857,2332,2426,1690,573,163,,142,176,1065,1038,419,142,,2314,1296,401,802,565,720,491,195,
17-Sep-13,15,1647,625,520,1238,2328,2733,2138,1991,1352,658,134,,72,179,1215,1036,478,146,,2360,1568,374,780,509,667,387,179,
17-Sep-13,16,1862,642,933,2278,2158,2643,2088,2049,1273,1645,171,,86,269,1530,1373,638,223,,2772,2584,463,792,613,722,409,167,
17-Sep-13,17,2228,1332,1565,3816,2545,2909,2337,1945,1279,2762,217,,175,551,2389,2374,1348,391,,3693,3798,670,1051,1005,788,450,218,
17-Sep-13,18,1719,770,748,1612,2254,2149,1782,1125,678,1158,189,,173,412,1868,1378,707,357,,2655,1909,434,893,758,794,666,178,
17-Sep-13,19,1209,383,270,536,1785,1375,1008,523,370,373,112,,137,158,1250,762,330,114,,1820,921,275,809,292,750,586,120,
17-Sep-13,20,1008,213,157,282,1540,1102,631,315,260,154,57,,64,69,703,699,283,63,,1295,503,149,600,215,600,410,100,
17-Sep-13,21,669,183,114,113,1180,761,389,208,197,129,46,,60,35,804,487,241,40,,1008,337,93,545,136,487,338,95,
17-Sep-13,22,347,132,83,81,707,509,268,146,103,91,34,,43,26,666,344,175,33,,701,221,98,328,113,350,248,58,
17-Sep-13,23,189,62,36,45,361,290,125,67,50,33,13,,21,17,350,229,121,10,,416,122,42,202,65,155,134,20,
18-Sep-13,0,65,39,6,17,125,129,39,49,19,13,3,,13,1,75,92,39,0,,131,44,13,147,41,66,83,22,
18-Sep-13,1,87,6,6,7,65,59,29,12,7,4,1,,0,1,23,55,24,0,,43,8,3,138,15,44,30,9,
18-Sep-13,2,24,4,2,1,32,58,15,13,12,0,5,,5,0,26,15,8,0,,18,6,8,66,11,19,22,8,
18-Sep-13,3,24,6,4,10,33,35,7,7,7,4,4,,5,0,46,19,17,0,,17,6,9,28,2,17,17,4,
18-Sep-13,4,10,7,5,5,18,28,9,11,3,2,2,,0,1,35,19,21,0,,24,11,2,29,5,8,5,2,
18-Sep-13,5,16,74,42,85,56,88,28,18,20,50,15,,4,22,84,84,44,1,,102,154,23,28,26,12,9,7,
18-Sep-13,6,67,222,166,644,190,182,63,91,93,392,87,,21,124,322,442,220,2,,502,608,140,79,219,32,20,19,
18-Sep-13,7,336,739,777,2273,377,499,280,270,451,1449,171,,34,335,898,1132,514,6,,1394,1869,453,175,423,66,65,62,
18-Sep-13,8,852,1513,1622,4674,810,1125,738,654,890,2955,251,,79,532,1581,2268,1048,12,,2592,3342,1007,297,714,205,130,157,
18-Sep-13,9,640,956,876,2592,966,1182,780,771,955,1324,197,,82,202,1184,1251,449,12,,1706,1911,550,375,455,186,166,115,
18-Sep-13,10,836,543,465,835,1158,1564,1056,1144,1221,492,170,,121,130,960,767,325,12,,1613,1117,370,403,375,365,220,135,
18-Sep-13,11,1135,509,451,875,1465,1953,1627,1701,1451,473,165,,105,164,1255,1027,404,26,,1830,1092,385,543,408,450,300,110,
18-Sep-13,12,1832,1326,666,1077,2524,3162,2798,2946,2513,1276,320,,159,531,1715,1738,561,24,,2459,1780,564,1088,621,818,603,140,
18-Sep-13,13,1922,1377,708,1190,2724,3275,2924,3319,2425,1041,274,,177,454,1323,1690,456,33,,2718,1821,552,1127,659,845,562,137,
18-Sep-13,14,1653,704,453,917,2346,2865,2398,2299,1657,569,120,,100,203,1265,1181,400,31,,2347,1341,345,817,492,714,368,121,
18-Sep-13,15,1400,585,506,1247,1976,2543,2001,2039,1249,609,127,,21,163,1646,1031,446,14,,2319,1579,324,707,358,588,291,171,
18-Sep-13,16,1593,580,868,2388,1869,2497,1832,1982,1245,1621,197,,41,245,1545,1192,571,4,,2415,2613,416,677,509,557,320,144,
18-Sep-13,17,1910,1107,1483,4149,1947,2472,2033,1910,1117,2570,242,,29,528,1930,1973,1150,12,,3075,3756,708,869,731,680,349,183,
18-Sep-13,18,1521,636,695,1617,1896,1951,1631,1025,580,1092,192,,45,320,1521,1204,659,18,,2419,1945,351,951,445,765,529,139,
18-Sep-13,19,1016,301,270,558,1580,1225,855,449,309,306,119,,39,114,1076,692,289,11,,1565,950,193,710,146,640,454,99,
18-Sep-13,20,777,233,119,331,1229,869,472,294,152,123,73,,17,51,574,524,234,0,,1064,503,119,541,87,576,340,86,
18-Sep-13,21,506,141,82,214,966,684,353,210,133,66,53,,5,30,342,387,188,2,,878,398,106,451,73,394,296,73,
18-Sep-13,22,282,104,82,91,569,470,213,162,111,43,38,,2,18,1009,279,131,1,,628,233,50,338,44,268,239,51,
18-Sep-13,23,138,60,39,60,279,207,91,68,33,32,13,,2,5,166,207,119,0,,381,111,32,197,29,119,108,19,
19-Sep-13,0,50,47,12,23,133,108,56,39,21,5,11,,6,1,78,60,30,1,,129,48,19,137,24,55,34,13,
19-Sep-13,1,27,10,10,9,54,69,19,8,9,5,3,,3,1,30,40,24,0,,28,14,11,73,12,30,21,10,
19-Sep-13,2,24,14,12,5,31,41,16,13,8,4,7,,0,0,17,14,6,0,,31,7,4,31,1,24,7,1,
19-Sep-13,3,13,14,5,3,38,36,10,7,3,0,2,,0,1,26,18,15,0,,22,1,1,28,2,11,8,2,
19-Sep-13,4,12,8,6,1,10,39,4,10,13,3,3,,3,5,24,26,27,0,,21,10,5,18,5,6,5,4,
19-Sep-13,5,16,103,24,87,64,68,30,11,26,40,12,,5,29,82,73,41,0,,128,158,29,17,65,6,2,10,
19-Sep-13,6,91,197,187,654,155,182,74,78,97,388,82,,25,113,298,354,211,8,,457,659,130,97,167,35,20,35,
19-Sep-13,7,325,761,810,2296,322,484,304,262,397,1543,186,,62,289,763,1090,447,18,,1336,1945,453,126,474,79,67,78,
19-Sep-13,8,786,1560,1731,4971,810,1064,724,714,871,3013,297,,62,445,1577,2284,993,22,,2478,3637,947,269,807,194,139,163,
19-Sep-13,9,679,820,844,2145,837,1155,801,713,898,1277,182,,36,181,895,1167,435,413,,1533,1823,570,301,272,222,109,206,
19-Sep-13,10,848,503,441,901,1160,1584,1104,1093,1141,531,146,,55,125,853,806,325,574,,1501,1129,381,351,295,317,215,159,
19-Sep-13,11,1035,476,410,830,1545,1954,1522,1385,1331,448,148,,76,190,914,879,309,280,,1653,1019,298,501,308,440,337,217,
19-Sep-13,12,1785,1278,702,1100,2443,3002,2652,2943,2375,1217,280,,107,566,1152,1568,495,309,,2305,1684,582,1125,563,819,692,264,
19-Sep-13,13,1934,1286,704,1248,2504,3394,3014,3445,2487,1043,282,,167,474,1372,1598,464,227,,2686,1846,558,1254,501,831,722,229,456
19-Sep-13,14,1617,679,528,898,2154,2652,888,2444,1714,575,127,,54,195,1144,1228,399,180,,2262,1380,347,841,465,699,514,193,886
19-Sep-13,15,1835,569,551,1152,2143,2741,2351,2247,1443,703,142,,60,190,1225,1129,518,167,,2217,1603,333,870,526,701,431,184,908
19-Sep-13,16,1930,671,958,2199,2429,2819,2269,2290,1353,1593,168,,91,250,1501,1269,635,194,,2740,2597,497,868,716,778,416,150,1310
19-Sep-13,17,2509,1134,1413,3608,2759,3096,2817,2550,1358,2557,259,,118,547,2383,2277,1287,332,,3545,3722,649,1183,1082,1133,595,170,2067
19-Sep-13,18,1896,741,730,1505,2578,2730,2208,1813,885,1109,158,,100,359,1816,1487,812,341,,2756,1993,386,1255,646,1176,873,169,1528
19-Sep-13,19,1554,413,272,500,2340,1788,1353,925,459,278,85,,68,118,1376,845,381,126,,1837,855,200,1004,236,1142,910,119,1492
19-Sep-13,20,1189,287,132,261,2024,1326,938,627,259,161,84,,67,87,824,676,250,69,,1424,541,155,865,213,933,746,85,391
19-Sep-13,21,894,196,98,165,1554,1002,579,367,185,93,51,,51,44,744,644,296,72,,1156,365,95,687,125,714,597,71,410
19-Sep-13,22,659,144,97,93,1149,752,344,221,217,57,50,,37,50,888,488,255,55,,900,236,72,634,119,565,466,62,797
19-Sep-13,23,353,116,43,64,638,450,174,105,86,40,26,,17,22,289,320,203,21,,555,144,51,383,77,286,216,28,151
20-Sep-13,0,143,56,8,33,303,224,97,58,38,12,3,,1,15,112,108,57,4,,225,70,27,228,39,103,108,19,59
20-Sep-13,1,35,22,8,10,203,121,54,27,13,1,8,,0,3,28,84,32,9,,96,23,6,251,13,60,63,13,22
20-Sep-13,2,28,14,5,2,102,70,6,15,9,3,3,,0,0,20,44,11,1,,51,13,1,141,6,33,39,11,14
20-Sep-13,3,17,12,4,2,55,57,14,16,15,3,0,,2,1,43,22,9,3,,30,9,8,113,5,22,49,8,25
20-Sep-13,4,14,15,0,5,40,62,10,15,9,5,4,,3,0,50,13,26,5,,27,8,4,94,8,23,8,3,37
20-Sep-13,5,23,65,24,69,46,90,33,19,28,51,14,,4,22,74,80,53,13,,113,138,26,52,41,11,4,12,81
20-Sep-13,6,88,196,179,553,179,181,68,104,116,384,92,,16,115,293,447,219,97,,465,618,122,112,190,28,21,49,267
20-Sep-13,7,297,683,759,2213,339,485,288,270,390,1390,186,,28,267,782,1032,454,190,,1365,1772,463,164,460,75,71,121,725
20-Sep-13,8,768,1532,1739,4834,819,1085,798,666,853,2928,233,,69,459,1446,2275,1087,268,,2322,3435,952,307,804,182,138,190,1370
20-Sep-13,9,538,818,837,2102,836,1289,907,874,947,1202,172,,32,171,794,1115,421,180,,1584,1730,542,321,287,208,132,134,720
20-Sep-13,10,712,500,476,828,1107,1649,1256,1210,1211,512,115,,48,126,792,775,383,133,,1533,1185,368,387,248,304,211,200,735
20-Sep-13,11,971,574,456,733,1447,2047,1748,1796,1585,493,164,,83,154,946,989,473,149,,1886,1128,347,474,443,511,356,200,618
20-Sep-13,12,1711,1347,688,991,2455,3288,3056,3068,2641,1142,370,,160,673,1513,1728,580,193,,2441,1828,544,1212,600,911,781,251,1086
20-Sep-13,13,1953,1335,692,1143,2752,3494,3568,3702,2679,1008,337,,202,604,1391,1738,570,233,,2751,1817,622,1251,749,966,790,313,1070
20-Sep-13,14,1808,713,509,874,2323,3111,2571,2858,1748,575,157,,88,238,1332,1357,528,439,,2490,1373,424,853,657,744,541,261,1038
20-Sep-13,15,1568,687,576,1195,2299,3211,2789,2846,1665,736,146,,73,203,1355,1253,608,293,,2659,1642,410,882,612,727,420,276,1029
20-Sep-13,16,1627,754,932,2481,2116,3304,2744,2931,1517,1614,170,,37,309,1652,1497,860,433,,2919,2683,551,900,793,790,447,241,1201
20-Sep-13,17,2061,1166,1387,3176,2971,4044,3096,3055,1607,2264,252,,56,551,3036,2274,1375,1217,,3485,3629,722,1237,799,940,624,230,2017
20-Sep-13,18,1724,826,706,1481,2759,3005,2609,2245,1017,924,155,,68,290,1965,1482,868,2734,,2707,1950,451,1200,552,1207,774,176,1592
20-Sep-13,19,1510,494,359,533,2449,2338,1748,1448,691,349,127,,98,128,1475,954,551,3370,,2070,943,237,1122,369,1059,982,140,1457
20-Sep-13,20,1270,281,133,228,2010,1830,1235,1071,413,156,77,,37,64,754,746,303,129,,1384,560,100,950,287,1042,764,113,373
20-Sep-13,21,1050,203,93,161,2027,1915,749,494,292,125,73,,60,57,738,664,371,120,,1268,414,116,967,241,772,745,107,322
20-Sep-13,22,937,359,183,171,1649,1261,388,371,363,70,62,,57,43,1457,735,450,3684,,1267,373,116,936,187,686,607,77,1417
20-Sep-13,23,530,318,158,96,1535,1276,265,344,309,84,36,,70,54,917,537,477,1631,,1261,509,217,861,202,528,513,78,532
21-Sep-13,0,359,145,94,53,883,1014,262,233,151,39,24,,7,27,492,387,248,94,,850,165,73,712,64,342,487,41,141
21-Sep-13,1,196,62,42,39,421,456,106,137,77,10,26,,14,6,184,170,70,28,,336,58,37,609,52,228,222,48,81
21-Sep-13,2,119,40,13,17,223,338,77,76,48,7,9,,0,2,112,97,43,8,,280,34,23,405,31,100,191,15,44
21-Sep-13,3,92,8,11,16,186,206,34,50,40,12,3,,6,5,76,84,61,12,,261,31,24,364,9,58,157,18,43
21-Sep-13,4,52,12,3,6,80,120,21,46,33,4,2,,3,4,72,57,52,19,,87,15,17,229,12,41,151,8,32
21-Sep-13,5,35,39,10,2,81,124,20,18,28,8,7,,2,5,63,50,47,19,,101,66,17,139,35,32,22,24,44
21-Sep-13,6,38,57,39,9,110,120,52,56,47,28,30,,8,21,69,78,87,58,,156,185,57,126,65,23,33,32,54
21-Sep-13,7,85,58,54,21,222,195,97,110,87,42,29,,16,69,137,258,125,80,,298,296,60,124,220,29,33,78,114
21-Sep-13,8,170,153,96,82,376,442,300,264,287,120,48,,37,96,271,365,186,145,,651,513,136,128,377,97,63,175,222
21-Sep-13,9,364,173,84,104,634,871,696,704,603,104,68,,62,158,538,581,274,197,,1104,684,170,248,359,150,127,246,483
21-Sep-13,10,651,240,111,108,1119,1414,1286,1408,908,111,103,,105,160,870,879,378,258,,1358,733,260,388,450,340,208,355,795
21-Sep-13,11,1021,290,148,110,1565,1999,1875,2245,1338,115,92,,171,208,1268,1016,452,384,,1750,852,221,589,699,671,394,453,912
21-Sep-13,12,1603,311,132,91,2291,2781,2626,2912,1455,114,102,,201,206,1706,1240,501,436,,1935,829,135,692,913,836,634,432,1298
21-Sep-13,13,1968,378,204,132,2767,3164,2883,3272,1717,166,78,,237,218,1893,1413,512,405,,2380,782,187,874,1002,1081,764,396,1599
21-Sep-13,14,1979,341,163,100,2818,3398,2935,3326,1620,125,117,,284,230,1788,1384,589,364,,2448,804,200,950,1082,988,533,352,1296
21-Sep-13,15,1902,294,209,86,2809,3220,3294,3445,1612,121,61,,246,213,1975,1443,585,388,,2468,812,179,1124,1082,999,509,326,1448
21-Sep-13,16,2049,340,165,68,2795,3230,3108,3422,1315,109,70,,197,177,2390,1515,676,400,,2721,903,204,1141,1086,1024,478,202,1803
21-Sep-13,17,1837,464,141,92,2581,2849,2424,2408,820,172,81,,264,218,1958,1347,665,356,,2575,812,241,1035,1092,973,559,173,1301
21-Sep-13,18,1472,499,172,99,2648,2436,1699,1199,508,133,84,,307,151,2163,1249,549,539,,2146,732,192,1001,854,1036,879,144,1605
21-Sep-13,19,1212,449,157,73,2312,2014,953,612,407,79,100,,241,119,2038,1318,795,377,,1718,542,189,1092,558,1086,965,119,1292
21-Sep-13,20,1055,268,106,49,2088,1628,633,376,221,75,71,,120,57,1421,1115,652,59,,1314,456,205,1061,320,967,853,101,817
21-Sep-13,21,895,215,68,81,1847,1442,428,314,216,43,68,,67,47,1066,934,425,64,,1090,320,145,902,339,818,766,81,340
21-Sep-13,22,721,234,142,46,1775,1597,428,367,277,66,53,,80,41,1195,872,431,875,,1262,353,169,902,266,683,740,104,900
21-Sep-13,23,570,193,92,85,1574,1035,427,381,247,61,75,,40,25,813,611,322,38,,896,348,120,1008,248,577,945,82,483
22-Sep-13,0,398,107,42,31,870,784,273,240,119,39,43,,24,19,369,425,302,24,,711,172,81,842,210,417,646,56,119
22-Sep-13,1,213,68,63,41,531,496,217,244,128,11,12,,12,5,207,220,105,12,,504,69,48,855,91,365,400,28,76
22-Sep-13,2,140,35,41,22,376,557,192,228,109,12,17,,0,6,186,178,83,4,,404,49,76,997,45,139,367,26,68
22-Sep-13,3,102,19,26,19,307,617,165,158,80,2,22,,7,2,146,127,61,6,,288,18,44,610,31,122,236,31,43
22-Sep-13,4,41,8,6,17,132,172,45,64,41,17,3,,3,1,56,82,48,4,,170,33,14,415,28,34,88,15,35
22-Sep-13,5,40,20,5,9,81,122,46,55,38,5,11,,1,3,76,52,42,7,,111,26,16,178,18,32,29,5,49
22-Sep-13,6,29,25,16,14,78,129,38,44,39,11,18,,6,19,80,61,43,13,,126,64,36,99,49,18,41,12,135
22-Sep-13,7,81,53,32,12,114,175,69,62,104,29,26,,36,61,147,99,79,81,,270,211,55,103,78,40,58,35,140
22-Sep-13,8,140,92,52,41,330,302,143,177,174,48,98,,113,76,256,263,858,706,,500,362,113,114,266,90,64,80,385
22-Sep-13,9,276,161,130,66,519,619,504,480,407,98,65,,218,139,545,580,684,603,,805,466,201,179,305,156,151,152,805
22-Sep-13,10,607,251,155,65,916,1002,1021,1162,774,114,85,,478,187,1014,840,762,504,,1181,534,161,294,486,341,316,298,1569
22-Sep-13,11,879,241,156,78,1547,1632,1598,1952,999,96,97,,718,219,1315,1008,432,374,,1442,656,184,496,724,580,513,397,1592
22-Sep-13,12,1276,313,181,78,2127,2292,2206,2269,1215,127,125,,1095,296,1724,1124,402,405,,1792,675,177,671,800,845,703,454,1929
22-Sep-13,13,1518,333,286,79,2358,2573,2610,2622,1230,140,147,,1162,285,1901,1281,553,447,,2018,741,193,850,1076,1042,738,470,1969
22-Sep-13,14,1775,341,194,85,2436,2833,2738,2948,1212,121,114,,1033,312,1925,1354,538,485,,2068,666,178,910,1126,924,607,431,2027
22-Sep-13,15,1797,334,147,85,2299,2727,2807,2838,1134,89,43,,1021,241,1887,1441,702,444,,2296,645,147,927,1219,841,599,301,1949
22-Sep-13,16,1818,267,144,68,2134,2764,2489,2528,974,89,72,,846,302,1864,1339,551,440,,2210,744,154,913,1040,697,434,195,1602
22-Sep-13,17,1727,258,136,74,2191,2190,1784,1672,480,133,168,,607,264,1714,1284,572,290,,2004,750,186,908,1033,820,491,153,1246
22-Sep-13,18,1228,321,119,74,1996,1784,1067,754,311,128,105,,210,111,1618,1013,437,181,,1658,632,164,969,516,811,704,135,1450
22-Sep-13,19,954,261,91,45,1795,1708,644,427,234,80,79,,93,71,1331,737,308,63,,1291,418,131,836,231,902,756,104,1641
22-Sep-13,20,787,176,47,35,1563,1503,338,295,185,58,86,,65,42,836,583,277,45,,1014,292,108,639,175,659,591,69,424
22-Sep-13,21,607,131,48,43,1148,812,230,180,127,52,53,,62,39,780,463,194,30,,924,225,60,572,132,437,371,62,497
22-Sep-13,22,362,151,18,28,780,579,145,116,78,46,52,,37,27,461,320,143,30,,703,186,82,390,102,300,266,72,428
22-Sep-13,23,155,46,30,34,457,332,97,133,67,22,16,,40,11,505,279,164,5,,456,145,46,281,55,132,152,60,1157
23-Sep-13,0,72,18,6,13,196,185,31,48,31,9,21,,6,12,78,115,51,3,,194,36,13,279,283,47,43,12,62
23-Sep-13,1,30,46,4,16,82,42,26,33,22,5,15,,13,0,38,42,21,0,,69,6,8,155,33,23,34,8,20
23-Sep-13,2,30,3,1,2,33,34,12,9,32,9,9,,5,1,20,32,16,1,,27,28,8,69,3,20,14,12,11
23-Sep-13,3,14,21,6,2,35,55,5,5,9,3,5,,2,1,20,19,12,3,,19,11,4,347,4,10,29,5,25
23-Sep-13,4,8,16,4,3,6,22,9,11,4,4,10,,3,2,31,24,39,1,,18,20,6,59,6,4,5,5,27
23-Sep-13,5,24,73,21,66,56,80,27,16,23,45,23,,4,27,84,94,65,20,,97,136,21,30,74,6,6,11,97
23-Sep-13,6,79,195,179,574,168,179,65,77,97,353,93,,17,125,288,446,196,118,,498,619,134,84,151,30,18,18,326
23-Sep-13,7,287,669,742,2134,397,460,277,244,318,1431,171,,77,333,773,961,532,255,,1326,1757,474,154,367,89,62,62,881
23-Sep-13,8,823,1666,1643,4958,856,1086,763,639,907,2903,229,,98,539,1465,2346,1126,391,,2405,3474,1100,289,646,188,139,169,1642
23-Sep-13,9,648,890,742,1933,1001,1270,880,959,938,1205,185,,101,230,1194,1224,474,179,,1650,1622,617,317,422,192,184,116,1115
23-Sep-13,10,837,575,446,904,1206,1563,1394,1388,1309,486,147,,75,159,2041,908,355,216,,1724,1243,412,379,611,370,252,101,1677
23-Sep-13,11,1205,528,399,746,1765,2287,1880,2021,1566,422,140,,90,175,1559,1133,471,260,,2032,1232,388,607,552,544,359,88,1152
23-Sep-13,12,1990,1590,705,1322,2872,3646,3386,3497,2654,1167,336,,296,717,2833,2086,612,608,,2906,1920,623,1136,1022,802,734,134,2031
23-Sep-13,13,2254,1561,690,1429,3118,3977,3452,4216,2778,1041,295,,207,608,2191,2132,679,675,,3107,1920,674,1104,1167,954,789,135,1822
23-Sep-13,14,1898,674,485,819,2612,3434,2826,3077,1910,538,142,,126,214,2503,1424,569,290,,2660,1331,413,856,679,825,548,118,1650
23-Sep-13,15,1911,651,577,1267,2510,3019,2580,2802,1572,697,128,,81,186,1657,1268,596,258,,2698,1544,387,830,1134,805,484,119,1334
23-Sep-13,16,1924,694,891,2161,2458,3023,2399,2518,1299,1634,181,,108,283,2036,1470,730,311,,2924,2630,496,911,801,651,427,96,1782
23-Sep-13,17,2191,1172,1506,3763,2538,2844,2422,2095,1262,2673,247,,168,610,2718,2207,1330,466,,3554,3722,744,985,1046,773,603,162,2278
23-Sep-13,18,1609,684,687,1465,2342,2233,1538,901,607,1037,170,,144,589,1805,1287,754,317,,2521,1860,374,917,1048,730,626,143,1539
23-Sep-13,19,1179,347,240,444,1885,1522,632,502,339,351,68,,61,125,1022,783,342,96,,1589,830,142,844,205,740,555,83,507
23-Sep-13,20,1107,298,111,200,1473,1086,429,353,232,140,58,,98,70,693,632,263,62,,1275,439,173,649,179,593,452,94,314
23-Sep-13,21,639,181,69,90,1166,793,282,180,163,107,34,,51,48,975,610,254,66,,1028,299,106,553,137,438,370,52,965
23-Sep-13,22,398,105,58,71,828,502,182,142,118,35,35,,16,15,462,345,180,30,,784,243,56,420,78,262,202,49,240
23-Sep-13,23,190,42,31,39,343,248,106,81,43,34,16,,29,8,239,208,157,26,,360,125,54,193,41,127,105,22,108
24-Sep-13,0,96,31,11,12,171,113,35,37,13,4,7,,16,7,69,105,51,23,,116,43,27,128,24,68,46,11,47
24-Sep-13,1,54,7,3,7,109,72,21,25,12,3,3,,2,6,58,26,35,9,,42,4,7,114,13,37,39,8,26
24-Sep-13,2,32,10,2,5,32,42,13,8,1,4,2,,0,2,22,26,13,3,,46,9,8,62,6,21,16,4,18
24-Sep-13,3,11,2,1,2,18,30,7,4,9,2,2,,5,3,18,17,11,2,,37,4,4,26,40,9,4,7,23
24-Sep-13,4,9,33,4,5,23,42,3,19,14,6,1,,5,1,33,31,28,22,,19,10,0,18,15,5,10,4,37
24-Sep-13,5,16,71,28,80,66,63,22,21,14,52,26,,9,20,89,79,52,21,,137,140,28,37,43,12,10,7,113
24-Sep-13,6,98,211,173,636,198,175,82,62,116,375,75,,33,151,312,439,230,168,,542,648,138,76,183,27,15,35,360
24-Sep-13,7,326,782,858,2340,373,476,301,277,368,1463,179,,141,373,844,933,569,318,,1413,1782,442,148,457,90,75,74,937
24-Sep-13,8,842,1712,1700,4992,995,1101,824,682,914,2966,289,,164,603,1552,2400,1026,446,,2610,3615,1030,311,690,243,157,193,1730
24-Sep-13,9,759,869,770,1891,1005,1226,926,854,959,1219,189,,60,231,889,1060,418,799,,1568,1746,677,351,316,221,154,139,977
24-Sep-13,10,861,539,494,867,1232,1564,1204,1327,1217,533,153,,91,157,1291,875,344,431,,1643,1271,443,386,337,307,243,191,1312
24-Sep-13,11,1245,522,435,777,1891,2275,1879,2014,1481,465,153,,120,188,1255,1146,418,996,,1986,1123,432,632,477,493,321,242,1252
24-Sep-13,12,2064,1450,669,1140,2801,3435,3171,3461,2698,1107,383,,243,628,1830,2046,596,632,,2587,1732,607,1113,724,915,751,279,1851
24-Sep-13,13,2144,1485,789,1250,2897,4001,3457,3823,2642,1064,279,,292,583,1682,1931,565,448,,2852,1804,587,1172,787,980,755,287,1209
24-Sep-13,14,1922,681,537,891,2530,3471,2688,2976,1964,494,161,,168,189,1595,1272,444,267,,2487,1273,484,903,665,834,538,179,1193
